node,page_rank,overall_rank,comm,rank_comm
1195,0.03127272727272727,264,8,10
396,0.030545454545454542,265,2,85
1076,0.030545454545454542,266,6,19
121,0.030545454545454542,267,1,60
125,0.030545454545454542,268,1,61
1320,0.030545454545454542,269,10,10
410,0.030545454545454542,270,2,86
801,0.030545454545454542,271,4,24
443,0.030545454545454542,272,2,87
1300,0.030545454545454542,273,10,11
653,0.030545454545454542,274,3,24
1116,0.030545454545454542,275,7,29
79,0.030545454545454542,276,1,62
171,0.030545454545454542,277,1,63
0,0.030545454545454542,278,1,64
1361,0.029818181818181817,279,12,1
843,0.029818181818181817,280,4,25
1249,0.029818181818181817,281,8,11
320,0.029818181818181817,282,2,88
1202,0.029818181818181817,283,8,12
1133,0.029818181818181817,284,7,30
1349,0.029818181818181817,285,11,3
817,0.029818181818181817,286,4,26
523,0.029818181818181817,287,3,25
684,0.029818181818181817,288,3,26
697,0.029818181818181817,289,3,27
1298,0.029818181818181817,290,10,12
331,0.029818181818181817,291,2,89
772,0.029818181818181817,292,4,27
869,0.029818181818181817,293,4,28
1191,0.029818181818181817,294,8,13
73,0.029818181818181817,295,1,65
86,0.02909090909090909,296,1,66
1111,0.02909090909090909,297,7,31
816,0.02909090909090909,298,4,29
3,0.02909090909090909,299,1,67
1183,0.02909090909090909,300,7,32
842,0.02909090909090909,301,4,30
1024,0.02909090909090909,302,6,20
1149,0.02909090909090909,303,7,33
1187,0.02909090909090909,304,8,14
896,0.02909090909090909,305,4,31
1335,0.02909090909090909,306,11,4
1025,0.02909090909090909,307,6,21
566,0.02909090909090909,308,3,28
1248,0.02836363636363636,309,8,15
327,0.02836363636363636,310,2,90
489,0.02836363636363636,311,2,91
191,0.02836363636363636,312,1,68
391,0.02836363636363636,313,2,92
1332,0.02836363636363636,314,11,5
726,0.02836363636363636,315,3,29
991,0.02836363636363636,316,5,9
698,0.02836363636363636,317,3,30
986,0.02836363636363636,318,5,10
1017,0.02836363636363636,319,6,22
813,0.02836363636363636,320,4,32
1223,0.02836363636363636,321,8,16
641,0.02836363636363636,322,3,31
19,0.02836363636363636,323,1,69
1011,0.02836363636363636,324,6,23
1103,0.02836363636363636,325,7,34
1365,0.02836363636363636,326,12,2
961,0.02836363636363636,327,5,11
1190,0.02836363636363636,328,8,17
1206,0.02836363636363636,329,8,18
278,0.027636363636363636,330,2,93
1352,0.027636363636363636,331,11,6
1321,0.027636363636363636,332,10,13
275,0.027636363636363636,333,2,94
881,0.027636363636363636,334,4,33
975,0.027636363636363636,335,5,12
237,0.027636363636363636,336,1,70
931,0.027636363636363636,337,5,13
156,0.027636363636363636,338,1,71
74,0.027636363636363636,339,1,72
1362,0.027636363636363636,340,12,3
36,0.026909090909090907,341,1,73
1306,0.026909090909090907,342,10,14
198,0.026909090909090907,343,1,74
84,0.026909090909090907,344,1,75
1014,0.026909090909090907,345,6,24
295,0.026909090909090907,346,2,95
940,0.026909090909090907,347,5,14
1160,0.026909090909090907,348,7,35
1243,0.026909090909090907,349,8,19
397,0.026909090909090907,350,2,96
798,0.026909090909090907,351,4,34
1058,0.026909090909090907,352,6,25
1106,0.026909090909090907,353,7,36
54,0.026909090909090907,354,1,76
476,0.026909090909090907,355,2,97
1134,0.026909090909090907,356,7,37
640,0.026909090909090907,357,3,32
195,0.026909090909090907,358,1,77
405,0.026909090909090907,359,2,98
146,0.026909090909090907,360,1,78
852,0.026909090909090907,361,4,35
1234,0.026909090909090907,362,8,20
1123,0.026909090909090907,363,7,38
288,0.026909090909090907,364,2,99
1174,0.026909090909090907,365,7,39
1194,0.026909090909090907,366,8,21
762,0.026909090909090907,367,4,36
63,0.02618181818181818,368,1,79
219,0.02618181818181818,369,1,80
822,0.02618181818181818,370,4,37
432,0.02618181818181818,371,2,100
886,0.02618181818181818,372,4,38
1142,0.02618181818181818,373,7,40
1165,0.02618181818181818,374,7,41
386,0.02618181818181818,375,2,101
910,0.02618181818181818,376,5,15
438,0.02618181818181818,377,2,102
315,0.02618181818181818,378,2,103
740,0.02618181818181818,379,3,33
855,0.02618181818181818,380,4,39
1357,0.025454545454545452,381,12,4
492,0.025454545454545452,382,2,104
1255,0.025454545454545452,383,8,22
612,0.025454545454545452,384,3,34
579,0.025454545454545452,385,3,35
1311,0.025454545454545452,386,10,15
1350,0.025454545454545452,387,11,7
657,0.025454545454545452,388,3,36
194,0.025454545454545452,389,1,81
1241,0.025454545454545452,390,8,23
294,0.025454545454545452,391,2,105
1000,0.025454545454545452,392,5,16
149,0.025454545454545452,393,1,82
524,0.025454545454545452,394,3,37
247,0.025454545454545452,395,1,83
970,0.025454545454545452,396,5,17
901,0.025454545454545452,397,4,40
177,0.025454545454545452,398,1,84
982,0.024727272727272726,399,5,18
119,0.024727272727272726,400,1,85
899,0.024727272727272726,401,4,41
496,0.024727272727272726,402,2,106
220,0.024727272727272726,403,1,86
1322,0.024727272727272726,404,10,16
456,0.024727272727272726,405,2,107
162,0.024727272727272726,406,1,87
87,0.024727272727272726,407,1,88
1307,0.024727272727272726,408,10,17
537,0.024727272727272726,409,3,38
894,0.024727272727272726,410,4,42
239,0.024727272727272726,411,1,89
168,0.024727272727272726,412,1,90
1327,0.024727272727272726,413,11,8
29,0.024727272727272726,414,1,91
766,0.024727272727272726,415,4,43
572,0.024727272727272726,416,3,39
739,0.024727272727272726,417,3,40
877,0.024727272727272726,418,4,44
683,0.024727272727272726,419,3,41
1030,0.023999999999999997,420,6,26
96,0.023999999999999997,421,1,92
1162,0.023999999999999997,422,7,42
255,0.023999999999999997,423,1,93
738,0.023999999999999997,424,3,42
498,0.023999999999999997,425,2,108
1217,0.023999999999999997,426,8,24
1330,0.023999999999999997,427,11,9
361,0.023999999999999997,428,2,109
714,0.023999999999999997,429,3,43
411,0.023999999999999997,430,2,110
876,0.023999999999999997,431,4,45
1237,0.023999999999999997,432,8,25
69,0.023999999999999997,433,1,94
1354,0.023999999999999997,434,12,5
953,0.023999999999999997,435,5,19
1253,0.023999999999999997,436,8,26
100,0.023999999999999997,437,1,95
1209,0.023999999999999997,438,8,27
217,0.023999999999999997,439,1,96
929,0.023999999999999997,440,5,20
273,0.02327272727272727,441,2,111
437,0.02327272727272727,442,2,112
123,0.02327272727272727,443,1,97
369,0.02327272727272727,444,2,113
204,0.02327272727272727,445,1,98
892,0.02327272727272727,446,4,46
919,0.02327272727272727,447,5,21
285,0.02327272727272727,448,2,114
368,0.02327272727272727,449,2,115
1226,0.02327272727272727,450,8,28
502,0.02327272727272727,451,2,116
944,0.02327272727272727,452,5,22
724,0.02327272727272727,453,3,44
783,0.02327272727272727,454,4,47
957,0.02327272727272727,455,5,23
1201,0.02327272727272727,456,8,29
1132,0.02327272727272727,457,7,43
457,0.02327272727272727,458,2,117
748,0.022545454545454546,459,3,45
150,0.022545454545454546,460,1,99
895,0.022545454545454546,461,4,48
1035,0.022545454545454546,462,6,27
134,0.022545454545454546,463,1,100
702,0.022545454545454546,464,3,46
1143,0.022545454545454546,465,7,44
508,0.022545454545454546,466,2,118
145,0.022545454545454546,467,1,101
1189,0.022545454545454546,468,8,30
557,0.022545454545454546,469,3,47
88,0.022545454545454546,470,1,102
823,0.022545454545454546,471,4,49
608,0.022545454545454546,472,3,48
1148,0.021818181818181816,473,7,45
802,0.021818181818181816,474,4,50
945,0.021818181818181816,475,5,24
643,0.021818181818181816,476,3,49
187,0.021818181818181816,477,1,103
968,0.021818181818181816,478,5,25
283,0.021818181818181816,479,2,119
286,0.021818181818181816,480,2,120
773,0.021818181818181816,481,4,51
1112,0.021818181818181816,482,7,46
918,0.021818181818181816,483,5,26
574,0.021818181818181816,484,3,50
1355,0.021818181818181816,485,12,6
1038,0.021818181818181816,486,6,28
1039,0.021818181818181816,487,6,29
1344,0.021818181818181816,488,11,10
500,0.021818181818181816,489,2,121
1022,0.021818181818181816,490,6,30
1236,0.02109090909090909,491,8,31
340,0.02109090909090909,492,2,122
1210,0.02109090909090909,493,8,32
1036,0.02109090909090909,494,6,31
1083,0.02109090909090909,495,6,32
1318,0.02109090909090909,496,10,18
571,0.02109090909090909,497,3,51
412,0.02109090909090909,498,2,123
345,0.02109090909090909,499,2,124
948,0.02109090909090909,500,5,27
252,0.02109090909090909,501,1,104
1295,0.02109090909090909,502,9,1
367,0.02109090909090909,503,2,125
128,0.02109090909090909,504,1,105
592,0.02109090909090909,505,3,52
362,0.02109090909090909,506,2,126
25,0.02109090909090909,507,1,106
1029,0.02036363636363636,508,6,33
1044,0.02036363636363636,509,6,34
860,0.02036363636363636,510,4,52
141,0.02036363636363636,511,1,107
832,0.02036363636363636,512,4,53
352,0.02036363636363636,513,2,127
1051,0.02036363636363636,514,6,35
300,0.02036363636363636,515,2,128
1251,0.02036363636363636,516,8,33
794,0.02036363636363636,517,4,54
148,0.02036363636363636,518,1,108
20,0.02036363636363636,519,1,109
330,0.02036363636363636,520,2,129
1336,0.02036363636363636,521,11,11
761,0.02036363636363636,522,3,53
89,0.02036363636363636,523,1,110
1046,0.02036363636363636,524,6,36
308,0.02036363636363636,525,2,130
528,0.02036363636363636,526,3,54
733,0.02036363636363636,527,3,55
59,0.019636363636363636,528,1,111
709,0.019636363636363636,529,3,56
346,0.019636363636363636,530,2,131
865,0.019636363636363636,531,4,55
600,0.019636363636363636,532,3,57
915,0.019636363636363636,533,5,28
1137,0.019636363636363636,534,7,47
1140,0.019636363636363636,535,7,48
911,0.019636363636363636,536,5,29
916,0.019636363636363636,537,5,30
1095,0.019636363636363636,538,6,37
851,0.019636363636363636,539,4,56
814,0.019636363636363636,540,4,57
1221,0.019636363636363636,541,8,34
873,0.019636363636363636,542,4,58
1197,0.019636363636363636,543,8,35
1220,0.019636363636363636,544,8,36
1333,0.019636363636363636,545,11,12
358,0.019636363636363636,546,2,132
1152,0.019636363636363636,547,7,49
1188,0.019636363636363636,548,8,37
394,0.019636363636363636,549,2,133
742,0.018909090909090907,550,3,58
884,0.018909090909090907,551,4,59
1317,0.018909090909090907,552,10,19
966,0.018909090909090907,553,5,31
1304,0.018909090909090907,554,10,20
348,0.018909090909090907,555,2,134
998,0.018909090909090907,556,5,32
902,0.018909090909090907,557,4,60
99,0.018909090909090907,558,1,112
633,0.018909090909090907,559,3,59
582,0.018909090909090907,560,3,60
720,0.018909090909090907,561,3,61
1072,0.018909090909090907,562,6,38
1037,0.018909090909090907,563,6,39
1021,0.018909090909090907,564,6,40
791,0.018909090909090907,565,4,61
494,0.018909090909090907,566,2,135
1001,0.018909090909090907,567,5,33
845,0.018909090909090907,568,4,62
1141,0.018909090909090907,569,7,50
326,0.018909090909090907,570,2,136
241,0.018909090909090907,571,1,113
1254,0.018909090909090907,572,8,38
22,0.018909090909090907,573,1,114
760,0.018909090909090907,574,3,62
76,0.018909090909090907,575,1,115
859,0.01818181818181818,576,4,63
595,0.01818181818181818,577,3,63
1207,0.01818181818181818,578,8,39
904,0.01818181818181818,579,4,64
1049,0.01818181818181818,580,6,41
1045,0.01818181818181818,581,6,42
630,0.01818181818181818,582,3,64
95,0.01818181818181818,583,1,116
924,0.01818181818181818,584,5,34
1340,0.017454545454545452,585,11,13
928,0.017454545454545452,586,5,35
1157,0.017454545454545452,587,7,51
958,0.017454545454545452,588,5,36
1102,0.017454545454545452,589,7,52
106,0.017454545454545452,590,1,117
857,0.017454545454545452,591,4,65
889,0.017454545454545452,592,4,66
290,0.017454545454545452,593,2,137
1264,0.017454545454545452,594,9,2
722,0.017454545454545452,595,3,65
981,0.017454545454545452,596,5,37
677,0.017454545454545452,597,3,66
1364,0.017454545454545452,598,12,7
1013,0.017454545454545452,599,6,43
704,0.017454545454545452,600,3,67
1250,0.017454545454545452,601,8,40
1145,0.017454545454545452,602,7,53
43,0.017454545454545452,603,1,118
428,0.017454545454545452,604,2,138
1156,0.017454545454545452,605,7,54
328,0.017454545454545452,606,2,139
1154,0.017454545454545452,607,7,55
206,0.017454545454545452,608,1,119
664,0.017454545454545452,609,3,68
694,0.017454545454545452,610,3,69
234,0.017454545454545452,611,1,120
644,0.017454545454545452,612,3,70
1272,0.017454545454545452,613,9,3
829,0.017454545454545452,614,4,67
351,0.016727272727272726,615,2,140
786,0.016727272727272726,616,4,68
1181,0.016727272727272726,617,7,56
806,0.016727272727272726,618,4,69
1247,0.016727272727272726,619,8,41
1168,0.016727272727272726,620,7,57
578,0.016727272727272726,621,3,71
305,0.016727272727272726,622,2,141
883,0.016727272727272726,623,4,70
935,0.016727272727272726,624,5,38
1360,0.016727272727272726,625,12,8
826,0.016727272727272726,626,4,71
1211,0.016727272727272726,627,8,42
951,0.016727272727272726,628,5,39
767,0.016727272727272726,629,4,72
1245,0.016727272727272726,630,8,43
229,0.016727272727272726,631,1,121
467,0.016727272727272726,632,2,142
314,0.016727272727272726,633,2,143
1043,0.016727272727272726,634,6,44
1305,0.016727272727272726,635,10,21
223,0.016727272727272726,636,1,122
26,0.016727272727272726,637,1,123
111,0.016727272727272726,638,1,124
15,0.016727272727272726,639,1,125
589,0.016727272727272726,640,3,72
126,0.016727272727272726,641,1,126
721,0.016727272727272726,642,3,73
1200,0.016727272727272726,643,8,44
993,0.016727272727272726,644,5,40
381,0.016727272727272726,645,2,144
707,0.016727272727272726,646,3,74
349,0.016727272727272726,647,2,145
1328,0.016727272727272726,648,11,14
824,0.016,649,4,73
797,0.016,650,4,74
1171,0.016,651,7,58
1293,0.016,652,9,4
453,0.016,653,2,146
495,0.016,654,2,147
41,0.016,655,1,127
992,0.016,656,5,41
477,0.016,657,2,148
885,0.016,658,4,75
745,0.016,659,3,75
710,0.016,660,3,76
2,0.016,661,1,128
1169,0.016,662,7,59
483,0.016,663,2,149
637,0.016,664,3,77
583,0.016,665,3,78
676,0.016,666,3,79
615,0.016,667,3,80
1186,0.016,668,8,45
1325,0.016,669,10,22
242,0.016,670,1,129
1008,0.016,671,5,42
1343,0.016,672,11,15
888,0.016,673,4,76
1092,0.015272727272727271,674,6,45
1059,0.015272727272727271,675,6,46
51,0.015272727272727271,676,1,130
775,0.015272727272727271,677,4,77
833,0.015272727272727271,678,4,78
1034,0.015272727272727271,679,6,47
1228,0.015272727272727271,680,8,46
995,0.015272727272727271,681,5,43
1342,0.015272727272727271,682,11,16
753,0.015272727272727271,683,3,81
532,0.015272727272727271,684,3,82
251,0.015272727272727271,685,1,131
1007,0.015272727272727271,686,5,44
703,0.015272727272727271,687,3,83
509,0.015272727272727271,688,2,150
1215,0.015272727272727271,689,8,47
1244,0.015272727272727271,690,8,48
133,0.015272727272727271,691,1,132
218,0.015272727272727271,692,1,133
815,0.015272727272727271,693,4,79
803,0.015272727272727271,694,4,80
985,0.015272727272727271,695,5,45
1302,0.015272727272727271,696,10,23
336,0.015272727272727271,697,2,151
810,0.015272727272727271,698,4,81
269,0.015272727272727271,699,2,152
221,0.014545454545454545,700,1,134
181,0.014545454545454545,701,1,135
164,0.014545454545454545,702,1,136
587,0.014545454545454545,703,3,84
201,0.014545454545454545,704,1,137
257,0.014545454545454545,705,1,138
625,0.014545454545454545,706,3,85
858,0.014545454545454545,707,4,82
376,0.014545454545454545,708,2,153
964,0.014545454545454545,709,5,46
480,0.014545454545454545,710,2,154
997,0.014545454545454545,711,5,47
501,0.014545454545454545,712,2,155
1005,0.014545454545454545,713,5,48
299,0.014545454545454545,714,2,156
493,0.014545454545454545,715,2,157
343,0.014545454545454545,716,2,158
706,0.014545454545454545,717,3,86
660,0.014545454545454545,718,3,87
478,0.014545454545454545,719,2,159
254,0.014545454545454545,720,1,139
215,0.014545454545454545,721,1,140
1299,0.014545454545454545,722,10,24
409,0.014545454545454545,723,2,160
417,0.014545454545454545,724,2,161
8,0.014545454545454545,725,1,141
172,0.014545454545454545,726,1,142
1124,0.014545454545454545,727,7,60
598,0.014545454545454545,728,3,88
52,0.014545454545454545,729,1,143
782,0.014545454545454545,730,4,83
759,0.014545454545454545,731,3,89
83,0.013818181818181818,732,1,144
1278,0.013818181818181818,733,9,5
1289,0.013818181818181818,734,9,6
875,0.013818181818181818,735,4,84
382,0.013818181818181818,736,2,162
686,0.013818181818181818,737,3,90
781,0.013818181818181818,738,4,85
165,0.013818181818181818,739,1,145
636,0.013818181818181818,740,3,91
969,0.013818181818181818,741,5,49
799,0.013818181818181818,742,4,86
837,0.013818181818181818,743,4,87
306,0.013818181818181818,744,2,163
64,0.013818181818181818,745,1,146
606,0.013818181818181818,746,3,92
784,0.013818181818181818,747,4,88
751,0.013818181818181818,748,3,93
1225,0.013818181818181818,749,8,49
38,0.013818181818181818,750,1,147
621,0.013818181818181818,751,3,94
926,0.013818181818181818,752,5,50
1314,0.013818181818181818,753,10,25
553,0.013818181818181818,754,3,95
821,0.013818181818181818,755,4,89
1212,0.013818181818181818,756,8,50
898,0.013818181818181818,757,4,90
568,0.01309090909090909,758,3,96
525,0.01309090909090909,759,3,97
730,0.01309090909090909,760,3,98
635,0.01309090909090909,761,3,99
620,0.01309090909090909,762,3,100
250,0.01309090909090909,763,1,148
1027,0.01309090909090909,764,6,48
1135,0.01309090909090909,765,7,61
609,0.01309090909090909,766,3,101
1101,0.01309090909090909,767,7,62
1276,0.01309090909090909,768,9,7
1262,0.01309090909090909,769,9,8
1054,0.01309090909090909,770,6,49
727,0.01309090909090909,771,3,102
567,0.01309090909090909,772,3,103
871,0.01309090909090909,773,4,91
678,0.01309090909090909,774,3,104
1119,0.01309090909090909,775,7,63
534,0.01309090909090909,776,3,105
656,0.01309090909090909,777,3,106
173,0.01309090909090909,778,1,149
535,0.01309090909090909,779,3,107
778,0.01309090909090909,780,4,92
516,0.01309090909090909,781,2,164
35,0.01309090909090909,782,1,150
447,0.01309090909090909,783,2,165
830,0.01309090909090909,784,4,93
419,0.01309090909090909,785,2,166
143,0.01309090909090909,786,1,151
103,0.01309090909090909,787,1,152
235,0.012363636363636363,788,1,153
230,0.012363636363636363,789,1,154
292,0.012363636363636363,790,2,167
93,0.012363636363636363,791,1,155
92,0.012363636363636363,792,1,156
267,0.012363636363636363,793,2,168
364,0.012363636363636363,794,2,169
341,0.012363636363636363,795,2,170
765,0.012363636363636363,796,4,94
868,0.012363636363636363,797,4,95
1235,0.012363636363636363,798,8,51
701,0.012363636363636363,799,3,108
183,0.012363636363636363,800,1,157
1130,0.012363636363636363,801,7,64
989,0.012363636363636363,802,5,51
662,0.012363636363636363,803,3,109
462,0.012363636363636363,804,2,171
1219,0.012363636363636363,805,8,52
484,0.012363636363636363,806,2,172
972,0.012363636363636363,807,5,52
342,0.012363636363636363,808,2,173
1308,0.012363636363636363,809,10,26
199,0.012363636363636363,810,1,158
466,0.012363636363636363,811,2,174
1204,0.012363636363636363,812,8,53
117,0.012363636363636363,813,1,159
893,0.012363636363636363,814,4,96
440,0.012363636363636363,815,2,175
390,0.012363636363636363,816,2,176
105,0.012363636363636363,817,1,160
131,0.012363636363636363,818,1,161
696,0.012363636363636363,819,3,110
819,0.012363636363636363,820,4,97
