measure,Hyperarea,GD,HyperVolume
two-hop,0.3701951148600765,1.205001015829411,0.021087370619965188
page_rank,0.9786658143794291,0.07888264227712478,0.055747598799917926
degree_centrality,0.9700925758303927,0.07822747209602703,0.055259242656252344
katz_centrality,0.8189432010116873,0.4035432441740619,0.04664934274716575
betweenness,0.9323175386041085,0.14814012840367072,0.05310746869112393
closeness,0.8724441735395977,0.279961025688342,0.04969691088336616
eigenvector_centrality,0.8210519433450938,0.39929743018080177,0.046769462730767805
core,0.7803099291483763,0.47343222103807114,0.044448681286920824
