measure,Hyperarea,GD
two-hop,0.16475752585460846,1.3709547161437519
page_rank,0.9471845196105921,0.16781839061403847
degree_centrality,0.9410051443650439,0.18775920994191123
katz_centrality,0.5945322858465594,0.9689743975684108
betweenness,0.8988116445827484,0.31162876200410683
closeness,0.8593801259543709,0.44179173762212154
eigenvector_centrality,0.8572750951334654,0.4441739098912451
core,0.6312413691679936,0.8985167941265197
