n_nodes,influence,communities
1.2186865267433988,19.65825998645904,22
0.45700744752877454,16.95091401489506,21
0.3046716316858497,16.935003385240353,21
0.6093432633716994,17.14116452268111,21
0.9140148950575491,18.274204468517265,21
1.5233581584292486,19.565335138794858,22
1.6756939742721733,20.631516587677726,22
1.8280297901150981,21.722918077183483,22
2.132701421800948,21.156398104265403,22
0.15233581584292485,16.642518618821935,20
1.8280297901150981,20.822105619498984,22
1.066350710900474,18.883378469871364,22
0.3046716316858497,16.935003385240353,21
1.6756939742721733,20.172308733920108,22
1.9803656059580228,20.56601218686527,22
1.5233581584292486,20.188388625592417,22
1.066350710900474,18.761002031144216,21
1.9803656059580228,20.895057549085987,22
0.7616790792146243,18.07447528774543,21
1.3710223425863235,19.621530128639133,22
2.132701421800948,21.602064996614757,23
2.132701421800948,21.4583615436696,23
2.285037237643873,20.888287068381853,22
2.285037237643873,22.570920785375762,23
1.3710223425863235,19.63862559241706,22
1.3710223425863235,19.352403520649965,22
1.9803656059580228,21.023358158429247,22
1.9803656059580228,21.51404874746107,23
1.2186865267433988,18.866113744075825,21
2.285037237643873,21.716824644549764,23
1.5233581584292486,20.531990521327014,22
1.2186865267433988,19.55416384563304,22
0.9140148950575491,18.646073121191602,21
2.285037237643873,21.270988490182805,23
2.132701421800948,20.54383886255924,22
1.8280297901150981,20.151997291807717,22
1.066350710900474,19.15910629654706,22
2.285037237643873,21.83496953283683,23
1.8280297901150981,20.706668923493567,22
1.5233581584292486,20.100710900473935,22
2.132701421800948,21.659444820582262,23
0.7616790792146243,18.371022342586322,21
1.6756939742721733,19.61882193635748,22
1.6756939742721733,20.49390656736628,22
1.2186865267433988,19.773696682464458,22
