n_nodes,influence,communities,time,nodes,std
4.0,53.6,3,8,"[915, 261, 939, 770]",17.379298029552288
9.0,49.0,7,12,"[390, 425, 527, 51, 758, 279, 982, 1018, 157]",31.90987308028661
4.0,47.9,4,8,"[491, 973, 1007, 26]",26.853118999475647
48.0,279.5,6,12,"[968, 328, 78, 271, 436, 629, 54, 121, 634, 846, 919, 878, 707, 34, 877, 298, 892, 650, 631, 966, 612, 689, 136, 152, 680, 605, 975, 820, 776, 673, 834, 27, 256, 941, 885, 816, 554, 491, 871, 594, 180, 157, 154, 327, 234, 802, 139, 314]",37.3321577195854
5.0,75.3,5,10,"[491, 973, 724, 163, 545]",33.75499962968449
3.0,45.1,2,6,"[820, 473, 790]",16.034026319050373
17.0,163.9,5,11,"[198, 331, 836, 122, 673, 580, 155, 830, 34, 316, 833, 279, 888, 211, 408, 619, 942]",45.035985611508494
14.0,144.6,6,13,"[491, 973, 1007, 909, 331, 970, 679, 32, 132, 332, 735, 30, 802, 940]",46.733713740724696
2.0,29.0,2,6,"[451, 976]",14.058449416631978
31.0,219.5,7,14,"[545, 513, 642, 358, 773, 650, 271, 24, 975, 919, 988, 776, 673, 834, 27, 256, 941, 885, 816, 554, 491, 871, 594, 180, 157, 154, 327, 234, 802, 139, 314]",25.66787875925862
33.0,246.7,7,13,"[491, 973, 1007, 909, 331, 970, 679, 32, 132, 332, 735, 30, 802, 940, 761, 408, 631, 146, 346, 257, 93, 187, 298, 613, 844, 953, 293, 842, 879, 964, 379, 177, 657]",52.65206548655048
9.0,113.0,6,11,"[266, 821, 402, 110, 491, 710, 99, 226, 16]",41.77906174149918
40.0,266.1,7,12,"[491, 388, 1007, 808, 279, 982, 1018, 166, 422, 214, 63, 961, 180, 967, 612, 839, 724, 637, 133, 227, 870, 845, 185, 697, 408, 631, 146, 346, 257, 93, 187, 298, 613, 844, 147, 293, 842, 879, 964, 379]",33.97484363466593
50.0,282.7,6,12,"[722, 997, 679, 5, 1028, 8, 651, 547, 166, 136, 650, 226, 163, 656, 935, 958, 687, 888, 822, 818, 744, 782, 625, 761, 701, 408, 609, 199, 475, 187, 871, 878, 345, 725, 777, 87, 842, 834, 289, 914, 204, 141, 244, 875, 303, 219, 27, 794, 491, 183]",39.94746550158095
19.0,164.3,7,12,"[545, 513, 642, 1025, 773, 650, 271, 919, 24, 392, 549, 63, 961, 255, 456, 933, 980, 194, 959]",31.69163927599833
30.0,237.3,6,13,"[266, 821, 856, 110, 177, 491, 726, 687, 510, 226, 13, 257, 954, 10, 16, 869, 249, 819, 788, 278, 336, 794, 612, 346, 157, 163, 594, 684, 199, 841]",29.380946206682996
3.0,36.4,3,3,"[806, 64, 646]",7.10211236182588
24.0,188.9,7,12,"[491, 388, 1007, 808, 279, 166, 982, 422, 1018, 214, 63, 961, 180, 918, 257, 227, 870, 631, 845, 146, 408, 346, 187, 93]",60.787827728912966
7.0,85.3,4,8,"[451, 976, 885, 252, 705, 846, 964]",25.32113741521103
1.0,17.5,1,4,[353],5.838664230798
14.0,152.2,5,13,"[491, 973, 724, 909, 331, 970, 610, 32, 132, 332, 735, 30, 802, 940]",40.7731529318006
6.0,55.4,6,13,"[291, 997, 679, 808, 75, 495]",48.0566332570229
39.0,252.6,7,14,"[491, 800, 1007, 343, 895, 652, 109, 180, 949, 530, 216, 733, 980, 154, 369, 776, 629, 628, 118, 312, 252, 933, 503, 440, 408, 631, 146, 346, 257, 93, 187, 508, 846, 883, 886, 759, 248, 255, 657]",31.79874211348619
42.0,276.4,6,13,"[491, 973, 724, 909, 331, 970, 610, 32, 132, 974, 553, 778, 15, 721, 977, 966, 841, 637, 227, 870, 845, 185, 761, 408, 939, 631, 146, 346, 257, 93, 187, 401, 613, 844, 147, 293, 842, 63, 879, 498, 177, 139]",29.961475264078707
17.0,132.6,7,11,"[390, 425, 1007, 808, 719, 652, 109, 325, 961, 255, 456, 839, 205, 354, 358, 629, 252]",49.42519600365789
11.0,128.0,6,10,"[491, 973, 1007, 909, 331, 970, 679, 32, 963, 961, 186]",42.11175607832094
13.0,131.5,4,13,"[915, 261, 939, 770, 794, 612, 346, 273, 163, 594, 684, 199, 841]",46.57477858240445
8.0,114.3,5,13,"[451, 976, 885, 234, 331, 970, 610, 32]",30.407893711995246
