generation,hv,influence_k,influence_comm,k_comm
1,0.0769742872468275,0.19582353759601015,0.1489438556229249,0.4155276107162384
2,0.08470034624232084,0.20055403144387088,0.16172418709813213,0.416074357572444
3,0.08871236454608446,0.2042918707569147,0.16431718958996747,0.4218151995626026
4,0.09053895476409156,0.20491261429351185,0.16898581622884146,0.4278294149808639
5,0.0922758686007688,0.20560435091274276,0.1700300785573156,0.432750136686714
6,0.09346430937563259,0.20759964895882763,0.1700300785573156,0.4360306178239475
7,0.09440478646894174,0.2080432665379992,0.1736938233716501,0.44368507381082556
8,0.09531189025383166,0.2098521631485254,0.17436940270639117,0.44368507381082556
9,0.09783915883611856,0.21077846233977507,0.1748901759222167,0.45407326407873166
10,0.1007769018499055,0.21077846233977507,0.17714572823378438,0.4674685620557682
11,0.10382623830222387,0.21107563438919197,0.1809995858257345,0.4778567523236741
12,0.10466694646541566,0.21216550306982657,0.18118358783549815,0.48387096774193555
13,0.10613785777193582,0.21219992936366655,0.18382276057332583,0.48387096774193555
14,0.10658329362101435,0.2123269320642577,0.18593301240485877,0.48387096774193555
15,0.10730641841221537,0.21232711043883717,0.1890501829835485,0.4841443411700384
16,0.10760385514649216,0.21237866069230743,0.18951052749506048,0.4841443411700384
17,0.10857035191233087,0.21267297874845265,0.18977532743531078,0.48988518316019686
18,0.1100920596958725,0.21301652818853484,0.19213272587774394,0.4967195188627666
19,0.11107505898732264,0.21331637585664398,0.19213272587774394,0.500273373428103
20,0.1113446117470133,0.21331637585664398,0.1925258519428847,0.5016402405686168
21,0.1118864389172364,0.2133242243381412,0.19291762005961396,0.5027337342810279
22,0.11287964583784786,0.21353541984024776,0.19354906607098,0.5046473482777475
23,0.11326564267382805,0.21373448587094962,0.193616963491557,0.5049207217058502
24,0.1156450732538366,0.21429119293351273,0.1945620955859887,0.5202296336796064
25,0.11678178540065061,0.21464705021957917,0.1946456094132984,0.5243302351011482
26,0.11721068420000556,0.21464705021957917,0.1946456094132984,0.5259704756697651
27,0.11745257739183915,0.21475978295381173,0.1946456094132984,0.5259704756697651
28,0.11875093718579463,0.21476210182334501,0.1972569442086895,0.5325314379442317
29,0.11964034160918499,0.21478600401699557,0.1972569442086895,0.5390924002186988
30,0.11979880152997056,0.21480598196989753,0.1972569442086895,0.5390924002186988
31,0.11983075359577262,0.21480598196989753,0.1972569442086895,0.5393657736468016
32,0.12024329947400214,0.21488803427645922,0.1972569442086895,0.542646254784035
33,0.12102177217101083,0.2149900645359229,0.1972569442086895,0.5486604702022964
34,0.1255928394229456,0.2149900645359229,0.20779190798541564,0.5874794969928924
35,0.12685607093278053,0.2149900645359229,0.20835477760199891,0.5896664844177147
36,0.1278482939161955,0.2149911347833998,0.20835477760199891,0.5899398578458175
37,0.12851937936233737,0.2150669439796796,0.20835477760199891,0.5899398578458175
38,0.12877747011679166,0.2150887056783764,0.20857476524466836,0.5899398578458175
39,0.12912068006977095,0.2150887056783764,0.20925781329567292,0.5899398578458175
40,0.1306509728492025,0.2151152834907192,0.21141016152796357,0.5929469655549482
41,0.13291700898282877,0.2151152834907192,0.2148057115310189,0.6131765992345545
42,0.1330477000094021,0.2151341911961443,0.2148057115310189,0.6145434663750684
43,0.1351675322820588,0.2151341911961443,0.22160563820180473,0.6145434663750684
44,0.13528707202040513,0.21514667741670804,0.22160563820180473,0.6145434663750684
45,0.1357506445364039,0.21514667741670804,0.22189895505869733,0.618917441224713
46,0.13581595840258776,0.21516308787802038,0.22200487503479743,0.618917441224713
47,0.1363191300752315,0.21545062770014523,0.22365478235481834,0.6191908146528158
48,0.13653742028238652,0.2154550870646323,0.22365478235481834,0.6197375615090214
49,0.1367174059871025,0.21547916763286235,0.22365478235481834,0.620284308365227
50,0.13943952290438932,0.21547916763286235,0.22946136976256273,0.633132859486058
51,0.1398599402801908,0.21551341555212286,0.22950618206014356,0.6347731000546747
