n_nodes,influence,communities,time,nodes,std
0.44929396662387644,6.45,4,13,"[369, 910, 645, 614, 913, 1481, 664]",46.49087652432464
1.2836970474967906,13.58,7,16,"[369, 739, 1159, 234, 1137, 518, 1504, 1118, 500, 423, 980, 667, 1022, 1422, 1555, 11, 574, 636, 90, 1527]",66.9363548454799
1.3478818998716302,14.05,6,14,"[315, 1520, 1504, 1020, 1527, 90, 1118, 423, 518, 807, 846, 814, 252, 1448, 190, 636, 1344, 858, 667, 1022, 1422]",60.502459454141196
1.0911424903722722,12.55,6,16,"[1453, 1520, 1504, 1020, 234, 463, 887, 664, 1481, 90, 423, 814, 640, 1049, 190, 778, 980]",64.77061370714345
0.8985879332477533,10.8,7,14,"[315, 1159, 1504, 234, 959, 1039, 1353, 148, 667, 1022, 1422, 1555, 11, 574]",55.35675207235337
0.8344030808729139,10.06,7,15,"[148, 1515, 846, 1159, 234, 1137, 1118, 1504, 518, 617, 423, 557, 672]",49.979231686771655
1.7329910141206675,16.51,7,15,"[369, 1300, 928, 518, 1159, 234, 1071, 445, 1370, 336, 1118, 609, 1428, 102, 1556, 886, 211, 1504, 1020, 541, 37, 423, 593, 846, 568, 696, 90]",63.31753627550586
0.1925545571245184,3.4,3,7,"[369, 36, 1438]",22.34622115705472
0.1283697047496788,2.0,2,7,"[294, 1504]",25.497450852977437
0.44929396662387644,6.42,5,13,"[646, 38, 1504, 1012, 814, 1228, 1011]",51.44976579149802
1.0269576379974326,12.2,5,15,"[315, 1118, 1504, 1520, 1011, 1527, 90, 1020, 148, 698, 745, 1306, 1100, 11, 636, 908]",65.5695081573745
1.5404364569961488,15.58,7,16,"[315, 1522, 1159, 234, 928, 1527, 463, 1118, 1504, 671, 1071, 846, 1422, 593, 886, 495, 1428, 423, 568, 1555, 11, 574, 518, 90]",36.37440858625745
0.6418485237483953,8.09,7,13,"[315, 959, 1159, 752, 234, 1504, 1353, 667, 148, 745]",62.9884719611454
0.7702182284980745,10.6,5,14,"[315, 1520, 817, 1020, 1504, 838, 148, 1011, 698, 565, 1100, 1306]",59.07473571671734
1.0269576379974326,11.94,6,15,"[315, 858, 1520, 1020, 838, 1504, 1101, 148, 90, 698, 745, 1406, 1100, 11, 636, 574]",57.868139766196045
1.0269576379974326,11.59,7,16,"[369, 1300, 1020, 1305, 1179, 1553, 268, 664, 474, 324, 1100, 1504, 90, 11, 636, 574]",57.725380899566176
0.5776636713735557,8.3,5,14,"[315, 1425, 1504, 518, 947, 838, 148, 814, 499]",51.507653800187796
0.7060333761232349,9.6,5,14,"[315, 1520, 1486, 1020, 148, 838, 1504, 1011, 698, 565, 807]",49.677395261829105
0.8985879332477533,10.97,5,14,"[315, 1118, 1527, 1004, 1011, 745, 148, 698, 1020, 90, 1504, 11, 1100, 1306]",52.052112349068025
0.1283697047496788,2.07,1,7,"[1287, 1504]",24.01835964423882
1.0911424903722722,12.53,7,14,"[315, 306, 1504, 1159, 234, 1137, 148, 814, 664, 1481, 90, 423, 640, 1049, 190, 959, 980]",49.14678422847216
2.4390243902439024,19.83,7,15,"[315, 500, 739, 1159, 1137, 234, 1379, 1118, 980, 60, 1067, 518, 537, 423, 908, 696, 1428, 1504, 1071, 1467, 814, 1335, 1556, 56, 1424, 90, 1439, 553, 210, 1365, 1527, 1049, 622, 864, 1405, 1257, 109, 511]",51.46013602780311
1.0911424903722722,12.62,5,16,"[315, 1527, 1520, 550, 1020, 1504, 1011, 807, 148, 1283, 423, 640, 1049, 190, 959, 90, 980]",64.70413897116629
0.5776636713735557,7.84,7,14,"[369, 808, 1020, 987, 1159, 1504, 234, 814, 45]",57.68273225151527
0.44929396662387644,5.45,7,13,"[315, 959, 1159, 752, 234, 1485, 190]",48.8576053445111
0.38510911424903727,5.91,5,12,"[369, 739, 808, 1011, 1504, 1020]",52.34309887654723
0.38510911424903727,5.01,6,12,"[369, 1461, 236, 1159, 123, 1020]",44.61181906176882
1.2836970474967906,13.86,6,15,"[148, 1515, 1020, 752, 1353, 879, 1118, 1504, 667, 500, 423, 980, 1022, 1422, 552, 11, 574, 636, 90, 1527]",64.77909848091436
0.5134788189987161,7.11,6,13,"[315, 1118, 1520, 272, 148, 644, 1504, 698]",40.894498407487525
0.7702182284980745,9.18,7,14,"[315, 1118, 1159, 707, 234, 175, 565, 148, 698, 1504, 1100, 1306]",50.17652439139244
0.7702182284980745,10.49,6,14,"[315, 1425, 518, 1504, 1516, 838, 1011, 148, 671, 745, 1306, 1100]",59.58235980556661
0.9627727856225929,11.59,6,14,"[148, 1515, 846, 1159, 234, 1137, 1118, 549, 518, 1504, 1306, 826, 90, 636, 807]",53.447634185247146
1.4762516046213092,15.03,6,14,"[315, 1425, 518, 1516, 838, 1504, 1011, 148, 671, 745, 1100, 180, 1306, 1237, 382, 1407, 503, 1117, 1049, 529, 940, 236, 1321]",60.004829805608146
2.3748395378690628,19.7,7,14,"[315, 817, 1520, 1159, 518, 364, 234, 1071, 1551, 1148, 445, 60, 622, 1504, 1067, 1428, 1556, 1439, 537, 1049, 908, 90, 1527, 1467, 56, 1424, 210, 1365, 1335, 696, 423, 553, 814, 864, 1405, 972, 109]",53.9459321914081
0.5134788189987161,7.42,5,12,"[315, 1500, 1011, 148, 698, 644, 1504, 1118]",49.62938242613946
0.8985879332477533,10.8,6,16,"[315, 1425, 518, 1504, 791, 838, 1011, 671, 148, 745, 1306, 1100, 190, 568]",62.13129324261648
0.44929396662387644,6.13,6,12,"[315, 1504, 211, 1020, 1527, 795, 190]",51.441524083176226
0.6418485237483953,8.71,5,14,"[315, 993, 518, 1020, 90, 1116, 1504, 1527, 808, 664]",53.729113151065505
0.7060333761232349,9.24,6,14,"[315, 1500, 1097, 1011, 148, 698, 234, 1118, 809, 807, 1504]",59.97339743586318
2.1181001283697047,19.01,7,15,"[315, 1118, 1159, 707, 1527, 518, 234, 667, 1022, 1481, 148, 664, 1428, 463, 1556, 886, 423, 846, 568, 1049, 593, 814, 1148, 1439, 1234, 189, 1335, 696, 56, 763, 210, 90, 864]",61.12818008087595
0.9627727856225929,11.3,7,16,"[315, 1338, 1520, 518, 1159, 1011, 148, 671, 282, 1100, 180, 1306, 636, 807, 1504]",64.84808092765736
1.6046213093709885,16.36,6,15,"[315, 1425, 518, 1516, 1364, 1011, 1527, 667, 1022, 148, 1481, 664, 1289, 537, 1261, 980, 47, 814, 808, 1180, 834, 1424, 1020, 52, 541]",61.001275396502976
0.25673940949935803,4.58,3,11,"[315, 950, 881, 148]",45.33191370326207
0.9627727856225929,11.78,5,14,"[315, 1527, 1520, 550, 1020, 1011, 807, 1504, 148, 1399, 423, 640, 1049, 190, 959]",55.478244384623416
0.6418485237483953,8.39,6,14,"[315, 746, 1159, 90, 1116, 1527, 1504, 808, 518, 750]",58.14671099898944
1.9897304236200255,18.86,7,16,"[315, 1118, 707, 1159, 1527, 1370, 37, 234, 1022, 553, 518, 667, 1481, 1239, 529, 940, 463, 886, 148, 664, 236, 1321, 846, 1428, 593, 423, 1556, 568, 1049, 1439, 814]",64.93287611064213
0.25673940949935803,4.2,4,9,"[315, 1388, 881, 148]",49.91322470047392
0.32092426187419765,4.23,5,10,"[315, 1388, 881, 148, 790]",36.16387147416604
1.8613607188703465,17.44,7,15,"[315, 1118, 707, 1370, 37, 1159, 1527, 1022, 553, 667, 234, 1481, 1239, 529, 940, 518, 148, 664, 209, 463, 886, 1321, 1556, 1049, 423, 846, 593, 1428, 568]",60.52668832837296
0.7060333761232349,9.02,7,14,"[315, 1118, 1159, 707, 234, 1541, 565, 148, 698, 1504, 1100]",58.73268595935317
0.5134788189987161,5.94,7,13,"[369, 808, 1020, 56, 1159, 1504, 234, 814]",50.04839258158048
0.32092426187419765,5.0,4,11,"[148, 937, 167, 814, 1504]",39.7543255508127
1.4120667522464698,14.98,7,16,"[315, 541, 1520, 1159, 282, 518, 1011, 671, 1428, 463, 928, 846, 1370, 814, 423, 1306, 568, 696, 1556, 56, 90, 1504]",59.73817874692867
1.6688061617458279,16.1,7,15,"[315, 713, 707, 1527, 1159, 667, 1022, 1481, 234, 518, 622, 445, 1179, 37, 1428, 553, 1556, 423, 814, 846, 593, 1049, 1335, 1439, 1148, 696]",50.37555359497303
1.797175866495507,17.21,7,16,"[315, 1527, 1520, 707, 1159, 37, 1370, 1022, 148, 667, 423, 234, 1481, 1091, 553, 90, 518, 529, 1321, 940, 886, 463, 1106, 846, 593, 1428, 1188, 568]",61.116937096029275
1.2195121951219512,13.37,7,16,"[315, 667, 1159, 746, 913, 234, 1364, 1527, 1138, 1022, 148, 190, 518, 808, 1481, 1289, 664, 980, 568]",49.35027862130061
1.6046213093709885,16.04,7,15,"[315, 1118, 707, 1159, 1527, 1370, 37, 234, 1022, 553, 1239, 47, 667, 808, 518, 1180, 1481, 834, 1424, 1020, 52, 561, 148, 541, 814]",62.11035662431829
1.925545571245186,17.99,7,15,"[315, 1118, 707, 1527, 1159, 1370, 234, 1022, 37, 1239, 553, 47, 667, 808, 1180, 1481, 886, 518, 1049, 1439, 568, 423, 846, 148, 678, 623, 814, 696, 56, 268]",57.114092831804655
1.1553273427471116,13.29,7,14,"[315, 1118, 1159, 707, 1527, 518, 234, 667, 1022, 585, 148, 664, 1428, 463, 1556, 886, 423, 846]",56.40246803110658
0.06418485237483962,1.22,1,4,[956],25.027033383923076
