n_nodes,influence,communities
0.7397003745318352,16.649531835205995,45
0.8801498127340823,17.607303370786518,43
0.9456928838951311,18.607865168539327,41
0.9737827715355805,18.213576779026216,42
1.7602996254681647,23.495973782771536,47
0.8988764044943821,18.33548689138577,43
1.0393258426966292,18.36376404494382,48
2.153558052434457,25.40411985018726,51
0.8988764044943821,18.41048689138577,44
0.8801498127340823,17.04063670411985,44
0.9925093632958801,17.612265917602997,47
0.8333333333333334,16.387827715355805,42
1.0393258426966292,19.48501872659176,44
1.4325842696629212,22.29138576779026,46
0.7397003745318352,15.93801498127341,41
1.0393258426966292,18.379681647940075,51
0.8988764044943821,16.79831460674157,41
0.7865168539325843,16.38061797752809,40
0.7865168539325843,15.908146067415728,39
0.646067415730337,14.568445692883897,39
0.45880149812734083,11.812921348314607,39
0.7584269662921348,15.4125468164794,41
1.4138576779026217,21.140074906367044,49
0.7584269662921348,15.357584269662922,42
1.2078651685393258,19.326310861423224,53
0.7584269662921348,15.96367041198502,42
0.8052434456928839,15.033333333333331,46
1.0205992509363295,17.419475655430713,51
1.1610486891385767,19.73801498127341,48
1.3389513108614233,19.331086142322096,52
0.5805243445692884,12.948314606741572,37
0.9925093632958801,17.094475655430713,48
1.0861423220973783,18.42425093632959,43
1.0205992509363295,17.51432584269663,50
1.2265917602996255,19.61114232209738,53
0.8520599250936329,16.644943820224718,42
1.7883895131086143,23.545692883895132,48
1.7883895131086143,22.78380149812734,56
0.8333333333333334,15.690730337078652,44
1.3670411985018727,20.608426966292136,44
1.0674157303370786,19.1875468164794,44
0.39325842696629215,11.032209737827715,35
0.9269662921348315,17.031367041198504,42
0.8052434456928839,15.30065543071161,46
1.8726591760299627,23.674063670411986,48
2.01310861423221,24.479026217228466,51
1.3202247191011236,20.38071161048689,45
1.0861423220973783,18.400936329588017,49
2.153558052434457,26.13539325842697,53
1.292134831460674,20.276591760299624,44
1.9662921348314606,25.05945692883895,57
1.0393258426966292,17.30365168539326,51
1.554307116104869,22.589419475655433,46
1.741573033707865,23.97247191011236,51
1.0393258426966292,17.55262172284644,52
1.292134831460674,19.430337078651682,52
1.7134831460674158,23.00514981273408,47
1.947565543071161,24.60252808988764,47
0.7397003745318352,14.212265917602995,45
0.5337078651685393,12.114232209737827,37
1.3670411985018727,20.232771535580525,52
0.6647940074906368,14.724812734082397,40
1.8258426966292134,23.48558052434457,58
2.3220973782771535,26.721535580524346,54
1.741573033707865,23.28511235955056,57
1.3857677902621723,20.027247191011234,57
1.5730337078651686,22.773033707865167,48
1.4794007490636705,21.24316479400749,56
1.5730337078651686,22.479868913857675,53
0.7397003745318352,13.889513108614231,39
1.6666666666666667,22.34269662921348,50
1.6011235955056178,21.402715355805242,54
0.5056179775280899,12.892509363295881,41
0.1310861423220974,5.788670411985019,24
0.0655430711610487,2.672191011235955,17
1.2734082397003745,18.844756554307114,52
