generation,hv,influence_k,influence_comm,k_comm
1,0.010328709255187243,0.0270545268783624,0.20498486099642166,0.10466165413533836
2,0.011884254495053634,0.028606052884194922,0.21573905862923204,0.1322126745435016
3,0.013107505624994045,0.03141672450638946,0.21573905862923204,0.16792696025778733
4,0.013426140530156318,0.03172593053603236,0.2160858794384806,0.16951426184508891
5,0.013851590906369322,0.03184535012003913,0.2160858794384806,0.1744671201814059
6,0.014084524402064593,0.03190467462252578,0.2160858794384806,0.17605442176870748
7,0.01439448852170043,0.03209040428528129,0.2160858794384806,0.17843537414965985
8,0.014618191258161939,0.03212225850020518,0.2160858794384806,0.18183673469387754
9,0.014692913968620259,0.03216717614551832,0.2160858794384806,0.18183673469387754
10,0.014969515091938503,0.03266343909948453,0.2160858794384806,0.18183673469387754
11,0.015029963316914162,0.03273259147297469,0.2218166804293972,0.18183673469387754
12,0.015195252068319154,0.03288567331689299,0.2218166804293972,0.18183673469387754
13,0.015442161416375489,0.03291548567116131,0.2218166804293972,0.1865986394557823
14,0.015731213536769272,0.03344134903438826,0.2218166804293972,0.1865986394557823
15,0.01580090513545324,0.03351551716195375,0.2218166804293972,0.1865986394557823
16,0.015907736290959144,0.03358586546996595,0.2218166804293972,0.1865986394557823
17,0.016229362358707672,0.0336521529257206,0.2218166804293972,0.19108225108225108
18,0.016402342727300956,0.03394474838119739,0.2218166804293972,0.19108225108225108
19,0.016445884562243898,0.03401813912826133,0.2218166804293972,0.19108225108225108
20,0.016506052823241628,0.03405664848253445,0.2218166804293972,0.19108225108225108
21,0.016539367473274835,0.034084970288421015,0.2218166804293972,0.19108225108225108
22,0.016661252932660905,0.03451291858889187,0.2218166804293972,0.19108225108225108
23,0.01670548027988972,0.03456378374813853,0.2218166804293972,0.19108225108225108
24,0.01674038173174812,0.034596834377962765,0.2218166804293972,0.19108225108225108
25,0.016752262942456263,0.03461054982210154,0.2218166804293972,0.19108225108225108
26,0.016764424017234405,0.03462739853724435,0.2218166804293972,0.19108225108225108
27,0.017009974318910465,0.03463919533186223,0.2218166804293972,0.19396825396825396
28,0.017016873492276985,0.034649465004612114,0.2222791081750619,0.19396825396825396
29,0.017039846859638816,0.034658577548686426,0.2222791081750619,0.19396825396825396
30,0.017088767665165733,0.03472584474745651,0.2222791081750619,0.19396825396825396
31,0.017180524166913975,0.034813123396873896,0.2222791081750619,0.19396825396825396
