n_nodes,influence,communities,time,nodes,std
31.0,710.4,7,18,"[133, 1161, 1547, 1037, 238, 520, 57, 67, 644, 593, 190, 1145, 1103, 290, 944, 1329, 1460, 820, 40, 444, 61, 960, 1480, 1135, 1482, 165, 1358, 762, 985, 477, 81]",26.226132006073637
65.0,758.8,7,15,"[19, 416, 715, 1324, 1231, 220, 1116, 1170, 1500, 816, 444, 60, 81, 1554, 673, 459, 277, 1317, 40, 1198, 815, 946, 819, 1333, 313, 1124, 1200, 323, 1479, 1099, 847, 1361, 199, 83, 1110, 84, 1035, 342, 119, 898, 1240, 186, 346, 503, 859, 215, 604, 1117, 990, 1249, 611, 356, 354, 614, 1511, 489, 618, 747, 236, 1267, 883, 1130, 1270, 1527, 1531]",28.538395189638816
37.0,719.9,7,17,"[516, 128, 902, 859, 777, 1171, 25, 158, 1342, 1001, 295, 412, 1326, 57, 985, 477, 194, 978, 1443, 607, 67, 1103, 1229, 1250, 593, 214, 734, 507, 505, 106, 608, 296, 1011, 994, 488, 1249, 354]",45.37135660303756
74.0,783.8,7,14,"[1537, 258, 1154, 262, 1285, 1541, 136, 1289, 1419, 1165, 142, 271, 273, 659, 147, 789, 1172, 29, 932, 1192, 1322, 368, 940, 45, 180, 1026, 184, 825, 1467, 575, 192, 1344, 578, 195, 326, 1357, 333, 1104, 1109, 342, 451, 66, 1095, 711, 328, 1483, 461, 975, 720, 848, 1234, 338, 598, 93, 1119, 100, 1382, 358, 1128, 873, 1514, 748, 1133, 1262, 242, 888, 629, 758, 632, 890, 1275, 1148, 637, 1023]",37.90831043452082
31.0,716.3,6,19,"[128, 1029, 902, 134, 906, 1040, 402, 541, 542, 543, 571, 930, 46, 686, 944, 1329, 1460, 820, 40, 444, 61, 960, 1480, 1135, 231, 1482, 1358, 81, 340, 985, 1334]",59.187498680042225
30.0,709.3,7,16,"[516, 1029, 902, 134, 906, 1040, 1342, 1170, 784, 1500, 930, 46, 686, 944, 1329, 1460, 820, 40, 444, 61, 960, 1480, 1135, 231, 1482, 1358, 81, 340, 985, 1334]",73.02191451886208
14.0,668.6,7,21,"[655, 1096, 715, 1324, 692, 220, 1116, 1170, 816, 1500, 444, 60, 81, 1554]",66.77042758587068
10.0,662.3,6,22,"[128, 790, 902, 134, 906, 1040, 532, 1438, 867, 1502]",99.23386518724341
22.0,691.8,7,19,"[516, 1029, 240, 134, 777, 1171, 25, 158, 1342, 1326, 1075, 190, 194, 960, 1480, 969, 1482, 288, 81, 340, 6, 477]",43.998749982243815
16.0,669.1,7,22,"[59, 416, 715, 1324, 1291, 1037, 1171, 25, 158, 1001, 295, 285, 57, 1456, 233, 760]",68.23642722182926
12.0,639.3,7,23,"[133, 1161, 1547, 1037, 238, 328, 1483, 461, 136, 520, 428, 848]",78.84567204355608
