measure,Hyperarea,GD
two-hop,0.3672672366891785,1.1344014805365867
page_rank,0.9697302619468069,0.060892351375165604
degree_centrality,0.9610731638384497,0.07501914999921604
katz_centrality,0.8122408460841092,0.40167001930988916
betweenness,0.924766260248923,0.1469378341223187
closeness,0.8660670366179402,0.2844487926700155
eigenvector_centrality,0.8120029315995121,0.4020711395089943
core,0.76553489323965,0.48940781300959946
