n_nodes,influence,communities
0.6867607783288822,2.4309423884013737,12
2.2892025944296073,5.179130103014117,20
0.45784051888592137,2.0730637161388783,10
1.8313620755436855,4.4362838611217095,18
2.2892025944296073,5.136398321251431,19
0.9156810377718427,2.9116749332315908,13
2.5181228538725677,5.91835177413201,21
2.5181228538725677,5.906333460511255,21
0.22892025944296068,1.4769172071728347,6
1.1446012972148036,3.318962228157192,14
2.2892025944296073,5.052079359023273,20
1.6024418161007248,4.6056848531095005,18
1.8313620755436855,4.661388782907287,18
1.1446012972148036,3.387066005341473,16
1.3735215566577643,4.222815719191149,17
0.6867607783288822,2.430179320869897,12
2.0602823349866464,4.841663487218619,20
1.3735215566577643,3.8580694391453645,15
2.5181228538725677,5.568866844715758,21
2.0602823349866464,4.726821823731401,18
1.6024418161007248,4.160625715375811,17
2.0602823349866464,4.584318962228157,18
2.2892025944296073,5.39412438000763,21
2.5181228538725677,5.535101106447921,20
0.9156810377718427,3.053987027851965,13
2.2892025944296073,5.146890499809233,20
1.6024418161007248,4.3716138878290725,19
