277580,191983,164412,139886,170612,98305,46630,146781,101653,161046
185731,141658,91371,46539,105568,139479,177363,71179,142893,93890
108959,39909,102820,109633,170349,136593,102852,146817,186023,141924
159367,145456,277180,280490,127294,142759,270600,142226,158461,277550
278531,277286,102923,138678,25824,203352,253320,190316,64701,59519
52128,134732,101619,164692,101795,50179,103224,76701,175382,46989
182863,93910,143236,164246,178121,123363,57865,53200,163852,120935
116990,117347,278213,181064,121447,122734,167419,137737,132368,128814
160370,164400,41982,136481,44839,136016,111380,43060,77782,117319
142513,51582,141859,133975,163443,273017,176169,94928,193334,136105
170817,134995,32106,49247,125272,69966,59951,50812,157458,263939
228021,260549,175842,142157,272490,123631,147479,170804,51551,70354
244062,249181,249434,124379,48113,47135,159496,115007,246711,194497
146154,137886,254142,243883,140650,115064,148519,96208,233951,230820
170120,163250,182141,183392,247101,122481,159840,123497,153479,195239
218929,273112,249473,184088,229907,129844,174242,180600,172061,129057
241990,188679,182318,199926,213425,229059,272943,134986,250939,182765
146174,142034,156606,107227,241389,226462,275031,214676,175061,176951
187989,229276,255243,251215,186681,192403,127693,115074,189045,86523
230432,229203,94896,110297,198017,235582,195028,56385,174836,117199
276663,277038,184305,206688,199228,127980,91625,57423,179392,98907
173095,144176,138230,138103,102718,122963,77835,123826,164830,152181
155335,104740,241810,240707,203377,250382,67158,166400,137033,134025
134028,54941,235628,147872,189206,145046,201127,188037,194391,180740
112789,108484,199669,139985,132140,120208,178315,154932,169504,125626
179759,154362,162971,157889,158402,130065,188539,148764,172165,126455
190730,171836,71528,103289,109432,107019,176225,110675,176794,163991
72186,116953,183813,197430,277138,223617,163714,185672,111034,130918
146465,198109,248113,242944,249160,229103,274001,201220,123354,85273
197723,282052,154577,171571,271423,260402,207415,240879,274946,272450
113378,124750,129072,106170,196739,156060,253140,236865,254511,190493
129449,136915,267139,221580,205863,156177,228899,188950,275872,143587
137283,136138,268871,212275,247268,102793,194756,134007,247362,113037
269564,266038,274613,149705,277474,130981,163162,157464,219812,200348
169511,202306,257954,183483,145995,145841,190679,225370,194448,166440
236826,165355,177288,184505,186068,188230,198302,195107,168497,161376
270596,79844,161948,142122,200979,201241,150163,230509,189902,81527
209835,142806,166483,66198,199071,170300,107641,140411,87754,126811
173177,155419,147727,141932,250707,240738,239064,252511,193811,180807
258750,153402,56138,61875,185301,168487,192639,247970,168240,170789
253983,211235,170087,266910,173915,144540,232102,160720,180388,189853
251332,235823,271795,239090,105272,165369,251883,150223,169617,149976
273103,241642,177453,66443,136938,137147,274184,274868,237589,167921
136228,154328,78293,139940,191406,137728,274014,185649,117951,112317
274629,128933,237163,129371,78410,120960,143344,151572,152205,143770
272994,186174,274065,272893,269914,111825,167923,166181,182037,71535
270960,148320,105722,124151,88593,78199,189237,193764,110809,134610
129142,132620,146654,75370,258859,194274,129030,130886,66378,69470
195022,188706,125732,160606,191485,155761,266919,191682,276982,133090
174090,202634,174367,161696,111869,168448,272321,189301,174876,133330
185342,89874,222577,261431,124227,130198,186799,207824,191936,163780
