generation,hv,influence_k,influence_comm,k_comm
1,0.021717676900898562,0.042196241627830054,0.03859908023886334,0.4896830019136367
2,0.02309515810332001,0.04263005230344671,0.03859908023886334,0.5149762875447208
3,0.023717178450339656,0.04310669440006177,0.03976474540171431,0.5206963973708295
4,0.024649333332968523,0.043445904850528384,0.04311926319270681,0.5252724852317164
5,0.02503839082514881,0.043445904850528384,0.04424462900679525,0.5300565770862801
6,0.02522380681043894,0.043445904850528384,0.04424462900679525,0.5357766869123887
7,0.02533494129739106,0.043445904850528384,0.04424462900679525,0.5360886929029036
8,0.02539470252684054,0.043445904850528384,0.04424462900679525,0.5360886929029036
9,0.025451743177906612,0.043445904850528384,0.04424462900679525,0.5390007488143772
10,0.02571364492577239,0.043791922116032236,0.04424462900679525,0.5390007488143772
11,0.02572530281375999,0.043791922116032236,0.04424462900679525,0.5399367667859222
12,0.02600417710205955,0.04383030735145526,0.0446710221162826,0.5399367667859222
13,0.027005469096569885,0.04633955144139184,0.0446710221162826,0.5399367667859222
14,0.027272733450845247,0.04633955144139184,0.044752296802883666,0.5399367667859222
15,0.02730779618267563,0.04636144727991717,0.044752296802883666,0.5399367667859222
16,0.027547812021134252,0.04636144727991717,0.045752760635388134,0.5399367667859222
17,0.027672619271575816,0.04636144727991717,0.045752760635388134,0.5399367667859222
18,0.02772090324943969,0.04642028796978713,0.045752760635388134,0.5399367667859222
19,0.027908223639598197,0.04642028796978713,0.045752760635388134,0.5466136949829437
20,0.028113147473715037,0.04644549469115939,0.046572423389638025,0.5503577668691237
21,0.028114318079974842,0.04644549469115939,0.046572423389638025,0.5503577668691237
22,0.02825624232113257,0.04644549469115939,0.046572423389638025,0.554101838755304
23,0.028644966047843713,0.04714346580515694,0.046572423389638025,0.5541850403527747
24,0.029066265740347895,0.04718853282227705,0.046572423389638025,0.5589483318079705
25,0.0291215565130442,0.04718853282227705,0.046572423389638025,0.5598843497795156
26,0.029307372384375703,0.04718853282227705,0.046572423389638025,0.5632956152758133
27,0.02948597905396179,0.04718853282227705,0.04726968012196923,0.5670604875613611
28,0.029834691302788822,0.04772542598483885,0.04939587376268,0.5670604875613611
29,0.02990881518556922,0.04781291431360171,0.04939587376268,0.5670604875613611
30,0.030010056299159222,0.04797671799185252,0.04939587376268,0.567122888759464
31,0.030044085373011765,0.04803181268285188,0.04939587376268,0.567122888759464
32,0.030061571726924505,0.04803181268285188,0.04946092471145666,0.567122888759464
33,0.030081598096367686,0.04803181268285188,0.04958353873001412,0.567122888759464
34,0.030329619746046456,0.048329687111068165,0.04963922983004595,0.5695981362842166
35,0.03033689381803069,0.048329687111068165,0.04963922983004595,0.5695981362842166
36,0.030360877639787353,0.048329687111068165,0.04963922983004595,0.5695981362842166
37,0.030364887091260527,0.048337609223499445,0.04964682170736121,0.5695981362842166
38,0.030414696255227042,0.048337609223499445,0.049706932735966984,0.5719901822114983
39,0.03042531048256958,0.048337609223499445,0.049706932735966984,0.5719901822114983
40,0.030454260628596606,0.048337609223499445,0.049706932735966984,0.5724893917963224
41,0.030515894195540176,0.048337609223499445,0.049706932735966984,0.5737582161577501
42,0.030601677437288644,0.04833858948488614,0.049706932735966984,0.576337465679341
43,0.03061608495552397,0.048344471053206335,0.049706932735966984,0.576337465679341
44,0.030640355177178575,0.048344471053206335,0.049706932735966984,0.576337465679341
45,0.03070552196566743,0.048344471053206335,0.049706932735966984,0.578084699226225
46,0.030935197546896463,0.048344471053206335,0.05045780060194227,0.5826399866877442
47,0.030935197546896463,0.048344471053206335,0.05045780060194227,0.5826399866877442
48,0.03094719898237335,0.048344471053206335,0.05045780060194227,0.5831183958732007
49,0.030947992576338127,0.048344471053206335,0.05045780060194227,0.5831183958732007
50,0.03096789494212749,0.048344471053206335,0.05045780060194227,0.5831183958732007
51,0.030974143961369646,0.048344471053206335,0.05045780060194227,0.5831183958732007
