6097,30092,1447,27259,23550,5161,13521,3741,13077,18169
21996,12567,21637,23143,4948,11958,4176,4235,30442,23017
4594,21541,26551,23557,6269,13455,4763,7622,21534,5551
15435,12036,14471,15841,21648,25354,3272,18023,26752,20410
12213,20,3221,16421,14655,5735,23552,28660,13379,10819
11179,11888,23257,11017,6526,10,9440,4372,18663,5918
22824,24855,16092,10595,16762,22144,8979,8867,18449,21819
21648,20829,5942,8907,10967,10,24383,18097,22896,157
19795,18681,12330,15370,17138,25476,24459,16758,3581,10453
18568,89,13156,26520,16763,909,16943,15522,23921,23411
9758,15378,13482,24226,14459,24944,5534,4195,215,447
6723,6575,18334,13475,15318,15558,16326,19227,24931,13476
12777,19026,4707,6318,3266,8235,25099,8016,23833,541
16856,18648,9302,8624,25792,11382,24029,9672,8024,56
26191,10851,25322,10282,10245,13384,25616,18816,5882,3653
18444,889,22910,8051,26577,19416,14560,107,25751,23662
23496,19891,6830,119,17154,20457,16767,16024,16795,22650
3299,15331,10287,16374,24601,2820,4329,192,6885,17415
9075,7969,5055,5927,26470,18400,22874,20,14332,18397
9023,2996,20002,19874,12306,13285,24705,9473,24054,18570
23412,59,16450,11744,11049,13395,18546,18732,22042,23907
23234,22949,15702,10179,25843,22874,13968,17988,16510,25337
25751,10729,21592,11696,24527,16858,48,51,24867,17775
13292,17254,19003,19688,2698,254,23550,10737,18564,16726
15389,8254,17206,11749,56,1314,20900,22721,17061,26377
17321,7530,9316,25705,17373,10248,16741,15515,24871,14917
19079,14428,881,406,25570,13813,24396,23569,9799,16643
19673,12594,22806,20464,19601,21500,15004,10921,12701,13992
3224,10,25613,10852,7753,121,23481,22237,11944,37
20375,21549,17515,249,7560,16470,25137,90,20873,2967
23187,25674,13270,3044,27289,11359,23412,25878,14430,1320
25136,11189,21648,25587,20512,22857,23143,15737,25336,11307
25602,1623,15794,22975,21038,23114,23388,23433,16611,14133
25327,25310,392,42,22184,13965,21646,23115,23044,21556
304,22,21850,24818,21894,2890,16004,22284,8464,9818
22266,1588,23000,25556,7429,10,26115,22525,23820,23462
25512,11626,21601,25851,21239,12582,23336,23064,24501,10844
22211,26855,19144,17278,22141,21027,13307,144,19867,22647
21406,17237,23384,19329,15925,17603,19497,17983,9762,12526
8886,6595,21817,23931,14072,15272,22840,17422,19086,6287
18781,14817,20953,6596,20348,9045,18619,15542,20051,6107
210,328,17831,23852,23170,258,9792,883,16760,16756
21336,9983,23518,8965,20904,23579,12007,16435,5368,163
24242,23088,9591,4912,19165,19209,10430,12689,26471,19385
21802,21494,9580,8431,20388,168,10787,11093,6352,6359
24927,20577,24190,9867,19058,8948,12623,7031,19631,9446
23564,25701,21783,14372,23163,11593,23230,44,25223,25834
8388,6330,23650,6680,19682,6176,16507,11540,23220,21367
19984,8135,11594,1258,24507,8568,8637,11765,17325,2405
20986,23348,8078,8057,375,10,19961,11426,22728,2096
9344,3316,10254,10255,20699,10094,10412,18736,21310,20459
