74,79,87,76,94,79,82,82,85,57,78,76,88,79,77,81,76,102,72,79,74,83,77,79,87,95,70,84,61,92,86,106,93,97,31,78,52,81,88,99,57,85,48,75,79,98,74,92,69,27
81,106,83,86,87,77,74,84,88,86,81,42,97,81,78,57,50,36,97,63,85,86,78,55,80,82,81,81,94,79,89,86,89,92,81,60,69,81,78,78,80,67,81,92,74,91,78,45,75,76
81,94,81,64,86,76,84,64,82,94,72,56,82,103,90,79,75,79,84,45,79,92,70,63,85,86,81,87,83,101,80,96,88,93,88,80,72,94,86,95,78,92,85,76,95,79,67,66,74,84
113,87,81,85,97,85,75,85,88,59,84,39,87,92,75,99,79,78,91,81,94,45,76,79,77,93,85,66,89,92,80,91,79,95,85,82,85,96,86,80,75,91,84,86,92,82,90,99,88,91
79,99,82,82,97,80,97,89,87,86,90,36,95,90,80,83,98,83,81,79,78,79,79,89,87,82,93,84,82,90,83,74,81,88,89,91,86,82,77,85,90,88,109,90,86,98,78,80,91,89
92,88,94,75,93,85,92,99,78,104,78,84,78,82,94,89,68,47,72,60,86,96,81,34,83,83,91,45,83,97,87,53,77,82,97,76,83,92,83,73,91,87,87,84,91,78,88,86,79,81
80,83,89,88,75,70,77,94,79,79,82,81,88,80,77,64,74,75,75,79,95,79,86,88,80,83,81,95,87,97,77,87,79,74,77,72,92,71,94,87,72,73,102,80,84,94,84,85,91,100
80,84,71,83,70,62,95,93,79,88,57,75,71,70,82,73,81,91,86,91,83,100,85,84,89,96,88,81,82,92,85,97,95,73,66,87,90,89,79,91,93,101,70,88,68,77,91,99,83,76
82,82,86,102,73,85,88,44,87,79,85,89,93,78,73,84,69,76,85,95,69,77,89,92,94,81,74,77,81,89,99,77,76,76,82,81,84,56,78,73,81,85,94,98,80,85,98,93,76,77
108,66,65,85,85,90,73,82,64,82,87,97,81,84,101,95,75,95,88,102,84,84,90,84,85,90,80,85,83,85,90,74,82,92,102,96,72,85,75,90,74,83,86,85,49,43,88,81,82,36
101,92,96,60,91,73,85,86,92,90,81,74,85,95,93,86,83,83,100,100,115,80,105,88,76,85,95,104,87,90,78,72,100,92,84,94,81,92,98,70,87,79,86,103,86,93,79,82,94,90
90,73,87,83,83,80,79,88,88,88,71,60,77,81,92,41,95,93,87,83,78,95,84,88,94,81,88,87,94,83,108,94,83,89,93,85,78,69,73,96,91,96,99,84,88,100,91,71,90,82
74,62,79,90,86,100,91,49,85,87,77,82,82,77,76,82,77,88,85,89,68,82,103,27,78,78,65,87,81,71,102,75,83,85,77,91,81,68,84,80,72,82,89,85,81,97,83,75,68,84
81,77,71,76,75,85,89,75,78,91,76,74,91,77,73,82,98,62,50,93,105,100,95,88,86,87,86,83,72,102,93,86,98,73,83,87,84,95,79,77,94,78,113,89,91,90,76,79,79,92
86,64,78,83,89,77,96,86,78,94,80,73,103,96,72,75,89,87,96,90,85,79,72,83,91,73,78,92,90,83,82,88,91,80,55,44,88,90,87,75,113,100,86,79,92,68,96,80,106,99
81,77,78,87,91,71,89,70,93,77,86,71,87,80,82,82,81,89,80,84,78,95,84,82,88,77,89,98,92,86,77,69,83,83,71,59,82,94,73,77,61,101,76,33,97,82,93,81,79,74
99,88,101,90,89,79,96,93,83,84,78,88,88,81,89,83,84,95,86,96,91,80,85,87,83,105,90,83,63,82,104,82,78,81,80,79,89,98,80,90,79,88,82,86,76,80,84,94,88,83
93,94,78,31,97,88,77,91,72,73,90,83,79,85,91,100,103,70,78,74,92,77,79,96,81,87,80,79,94,92,87,83,88,92,87,66,78,95,90,76,102,85,90,48,87,86,94,83,71,90
80,86,75,93,77,78,74,83,82,102,82,89,86,77,75,91,81,62,74,76,97,85,74,54,59,93,79,89,80,52,87,90,89,72,88,77,84,89,85,69,78,99,76,89,82,93,37,64,86,86
103,56,76,82,91,79,90,90,77,93,84,87,80,95,81,84,82,101,84,74,81,80,78,82,92,77,99,96,82,85,100,90,81,87,79,46,100,100,82,89,83,82,72,84,86,83,96,93,82,91
79,83,98,73,80,76,91,87,91,48,92,77,79,76,94,91,78,81,89,98,82,90,86,89,92,66,84,84,91,74,74,76,83,105,77,89,90,98,77,81,34,89,79,77,78,78,33,84,84,86
88,75,82,95,82,114,80,87,100,78,84,84,86,97,96,88,80,79,44,58,80,39,94,85,89,78,66,94,88,90,97,89,81,86,86,45,81,42,84,86,83,88,88,77,88,84,79,107,85,75
87,52,81,98,91,86,84,87,88,92,91,79,81,70,89,77,77,34,98,80,80,28,88,63,89,89,70,89,95,83,95,86,80,76,101,85,73,87,87,92,57,55,88,79,88,81,91,90,92,90
78,88,61,97,87,64,86,88,86,96,85,84,80,60,82,81,85,89,78,82,72,91,84,95,89,82,84,79,96,81,65,88,88,66,80,99,77,92,82,97,91,91,97,53,76,70,95,86,90,56
78,60,87,82,90,59,85,79,71,76,78,56,75,92,69,91,94,90,87,91,86,88,97,65,78,67,82,76,73,87,88,73,96,65,85,80,90,74,90,99,62,82,78,105,90,95,91,88,78,102
85,59,90,87,75,81,98,68,82,83,70,98,84,97,78,81,76,88,83,117,77,87,84,81,77,73,49,86,92,86,66,62,82,52,94,86,89,77,81,90,74,90,92,84,88,39,77,74,85,82
79,77,85,85,80,90,95,79,79,78,87,84,81,105,72,82,96,101,89,82,91,66,82,78,91,84,90,86,91,75,86,76,84,86,85,94,90,88,78,77,95,81,73,88,92,83,88,53,83,77
84,22,79,73,87,82,88,97,87,80,85,84,99,76,90,86,99,85,95,83,85,94,87,68,83,71,92,91,95,70,85,92,79,74,78,93,72,82,90,87,81,79,85,73,84,87,99,98,96,63
85,81,59,82,84,93,86,93,87,79,61,99,102,90,89,80,78,96,94,90,85,30,91,60,73,107,79,44,85,65,85,46,83,90,82,83,104,85,86,84,79,80,71,87,86,78,85,78,81,79
83,91,82,86,89,82,80,76,83,76,76,80,80,92,84,98,47,96,82,82,88,78,89,79,83,91,78,86,72,86,84,83,80,86,81,87,83,89,90,85,72,93,89,89,89,95,77,85,107,99
78,86,95,77,79,81,84,78,80,90,81,86,81,69,91,80,85,81,80,18,83,68,98,83,90,70,101,81,92,102,78,33,84,84,81,76,85,92,87,83,92,68,95,86,88,79,83,86,91,98
73,81,86,32,85,91,88,40,98,86,87,83,77,85,96,83,95,84,80,33,78,70,84,69,79,78,57,110,72,52,92,71,84,97,76,79,90,88,89,101,99,90,87,73,72,82,80,70,67,75
81,97,77,94,84,92,83,87,86,92,88,76,90,75,88,54,83,51,77,58,86,81,100,90,75,80,83,73,89,71,75,79,94,47,94,96,93,92,88,74,75,50,89,86,79,85,70,90,94,93
68,76,83,91,61,72,86,89,85,96,75,85,92,72,91,89,93,64,84,94,92,65,87,76,90,79,81,98,82,94,84,77,86,85,98,75,95,72,76,73,80,98,29,55,76,72,88,89,87,87
85,81,80,82,90,87,77,78,85,81,97,98,75,79,87,95,89,78,93,40,84,92,81,97,87,86,91,65,85,88,83,82,87,74,90,91,55,86,81,82,83,87,86,82,84,85,83,54,100,96
79,71,77,85,98,79,83,86,79,90,78,91,81,91,81,84,89,79,78,88,76,58,90,81,77,79,85,63,107,71,81,90,108,67,83,83,91,97,85,97,97,91,90,107,76,85,102,71,89,85
82,78,97,105,102,75,89,77,88,74,77,68,80,79,79,89,87,104,92,75,100,78,76,102,77,80,110,103,74,83,85,87,92,87,80,73,91,79,90,88,91,93,86,88,79,91,73,77,85,81
83,41,81,32,87,75,83,48,87,80,88,85,85,89,83,89,82,77,72,90,67,70,68,57,90,40,76,70,79,44,88,83,51,71,98,84,101,78,79,83,102,74,74,91,88,79,89,86,61,70
85,45,87,33,88,89,79,83,99,87,81,95,85,78,79,82,80,74,83,92,87,83,77,76,66,69,91,90,76,79,88,86,77,83,81,94,75,90,77,94,84,99,97,32,87,72,82,86,87,85
82,87,81,93,107,92,89,84,92,91,71,41,71,44,81,85,80,42,86,39,90,93,104,92,88,83,95,97,81,81,79,85,93,30,79,92,79,84,98,94,56,106,36,72,77,60,82,102,105,88
80,90,87,81,80,76,84,70,83,82,83,79,37,87,83,86,82,81,78,82,84,76,89,95,79,83,113,94,77,74,77,91,95,63,73,95,74,78,72,86,83,80,73,86,85,79,102,62,88,84
77,98,81,77,88,85,94,96,81,88,74,88,88,61,92,92,98,95,73,66,106,103,111,93,95,81,87,80,81,82,95,77,75,82,74,84,105,72,77,84,76,86,79,75,89,93,83,85,94,83
91,86,76,86,65,74,93,91,92,90,92,55,80,88,86,100,88,89,90,87,88,63,90,77,97,96,85,75,81,71,88,55,92,84,104,106,83,75,88,88,97,97,53,86,77,76,79,61,87,86
80,87,85,86,71,22,96,69,82,98,92,96,92,96,81,98,84,96,83,25,84,80,90,90,92,87,86,84,92,71,90,100,89,91,72,79,99,88,88,94,81,92,79,77,80,88,94,84,83,85
84,80,31,64,94,98,78,92,82,85,80,94,74,98,75,57,80,95,84,87,82,93,88,73,92,97,82,83,91,81,93,85,57,107,97,93,85,90,93,72,92,77,86,78,105,67,85,99,86,81
84,87,78,83,86,81,83,83,90,68,76,68,83,92,101,78,63,69,87,76,84,83,88,79,78,88,89,80,75,81,81,81,82,102,84,90,100,97,105,79,81,80,78,83,74,74,84,89,79,92
101,84,93,83,67,39,85,92,75,71,94,77,82,55,81,86,95,88,87,100,95,94,71,80,84,85,93,75,95,87,90,80,75,106,82,88,83,84,101,78,92,86,106,91,99,71,86,78,90,109
76,85,51,94,88,97,102,79,88,92,88,84,78,97,77,82,72,78,80,94,91,81,81,78,72,90,90,87,78,95,103,76,99,85,108,49,89,78,83,84,83,88,74,75,88,87,86,74,85,91
85,85,90,80,92,101,81,88,82,98,85,26,79,88,94,85,93,47,90,89,80,81,93,73,76,78,71,87,71,83,75,77,75,71,80,76,86,93,99,87,86,88,83,94,72,88,94,50,72,71
80,66,76,86,96,73,73,77,83,86,84,67,87,92,88,43,79,85,94,89,82,82,102,83,82,85,85,91,98,102,86,79,92,58,96,78,73,55,84,88,88,94,81,76,79,80,92,72,82,74
76,54,98,111,78,98,61,88,88,83,88,78,91,88,81,80,72,80,75,89,94,85,84,82,85,88,92,54,74,84,86,86,103,61,77,74,72,80,87,87,73,95,66,89,46,74,85,63,88,41
