n_nodes,influence,communities,time,nodes,std
3.0,832.6,6,24,"[1794, 133, 1519]",114.23874123956374
53.0,1015.1,7,17,"[1282, 900, 2053, 1800, 1813, 28, 1456, 1330, 691, 946, 439, 1297, 1551, 784, 1172, 278, 1814, 1816, 39, 1834, 1323, 1963, 433, 1079, 313, 572, 1087, 1989, 838, 1353, 1483, 80, 978, 597, 472, 1241, 858, 602, 476, 863, 870, 874, 832, 1903, 625, 243, 1652, 1015, 1912, 1401, 1144, 738, 485]",41.34537459015216
2.0,814.4,6,29,"[1794, 216]",107.67492744367186
16.0,930.1,7,22,"[1027, 7, 1672, 1865, 715, 2063, 240, 1201, 1109, 118, 1273, 1724, 349, 1537, 1131, 895]",79.59673360132311
16.0,951.7,6,20,"[1027, 1164, 1672, 1800, 1813, 28, 1456, 1330, 691, 1080, 439, 946, 1966, 2042, 1079, 278]",40.51616961165011
13.0,923.0,7,23,"[1027, 1164, 1672, 1865, 715, 2063, 240, 1201, 317, 946, 625, 870, 1903]",150.5887113963062
6.0,827.7,7,26,"[516, 2055, 158, 1948, 1813, 28]",188.21501002842467
8.0,906.3,7,27,"[1068, 1164, 1672, 1865, 2045, 1131, 1651, 395]",142.61150023753345
28.0,968.3,7,21,"[1027, 7, 1672, 1288, 16, 1298, 1430, 407, 154, 1051, 756, 703, 1059, 345, 1078, 1462, 178, 1077, 734, 2035, 481, 743, 1891, 503, 1194, 1330, 865, 684]",52.54569440020752
72.0,1047.8,7,15,"[1027, 625, 2032, 1561, 2045, 1131, 1651, 407, 154, 1051, 1194, 1273, 684, 434, 178, 1077, 1078, 1462, 1986, 1220, 969, 1610, 1358, 851, 83, 1494, 345, 424, 553, 1449, 1062, 1320, 485, 812, 558, 38, 686, 1330, 1590, 1214, 960, 1344, 1346, 1474, 580, 1988, 1862, 634, 970, 1356, 1487, 466, 1362, 1618, 1621, 854, 343, 2008, 855, 1498, 1371, 1500, 1625, 1109, 480, 738, 358, 1388, 882, 1266, 629, 1404]",63.62358053426418
29.0,973.6,7,20,"[1027, 1164, 1865, 1672, 715, 2063, 240, 1201, 691, 1297, 217, 1273, 774, 703, 178, 1077, 700, 1462, 989, 865, 743, 2035, 1986, 1220, 969, 1610, 503, 1266, 1330]",84.82010374905232
86.0,1070.7,7,15,"[1027, 1164, 1672, 1865, 715, 2063, 1604, 1574, 551, 839, 1577, 561, 1595, 1087, 75, 1613, 1315, 601, 1630, 617, 1130, 1652, 1668, 1161, 655, 1683, 152, 676, 1458, 696, 1214, 1219, 196, 709, 711, 1254, 669, 238, 241, 245, 1785, 1343, 1288, 268, 787, 1812, 795, 798, 1310, 806, 815, 1334, 315, 837, 840, 1371, 1899, 1905, 1396, 887, 1911, 376, 1914, 1926, 443, 1943, 1944, 416, 1954, 937, 1965, 1976, 444, 1985, 1987, 1475, 454, 1478, 973, 1489, 994, 2020, 2021, 488, 489, 510]",45.3432464651573
13.0,946.8,6,22,"[1027, 1164, 1800, 1813, 1672, 28, 1456, 1330, 691, 468, 870, 1903, 946]",127.42719489967595
68.0,1035.1,7,15,"[1282, 900, 2053, 1800, 1813, 28, 1456, 1330, 691, 946, 439, 1297, 1551, 784, 1172, 278, 354, 1816, 39, 1834, 1323, 1963, 433, 1079, 313, 572, 565, 1989, 838, 1353, 1483, 80, 978, 597, 472, 1241, 858, 602, 476, 863, 870, 874, 832, 1903, 625, 243, 1652, 1015, 1912, 1356, 1487, 738, 466, 1362, 1618, 1621, 854, 1478, 2008, 855, 1498, 1371, 1500, 1625, 1109, 480, 358, 1388]",50.84132177668083
