54,54,58,60,63,55,60,59,59,56,27,59,33,53,55,54,58,55,53,67,57,59,59,51,56,53,44,55,56,45,54,41,53,42,44,13,53,52,41,47,37,14,31,52,41,42,15,64,34,32
64,60,55,55,56,50,48,56,57,55,50,11,53,44,58,43,59,63,49,25,59,56,47,60,48,28,58,58,62,54,37,10,65,27,44,51,59,31,32,44,59,44,67,41,57,55,53,60,54,68
56,60,57,55,66,62,63,18,41,56,33,65,62,68,75,55,66,67,55,61,55,60,52,49,60,39,29,42,60,58,58,59,43,52,61,49,59,58,58,69,55,61,56,61,52,58,34,33,63,68
48,53,60,64,32,60,58,65,24,52,56,46,61,64,31,57,60,24,53,60,53,63,52,60,30,59,57,62,62,59,60,60,59,54,53,61,63,55,66,50,60,62,61,63,53,55,52,58,67,59
60,55,61,50,40,37,62,64,57,58,60,58,52,60,64,60,65,53,63,55,46,43,56,60,51,60,62,59,60,38,63,74,67,63,62,61,51,56,64,50,52,51,61,56,62,47,63,62,52,62
60,62,59,42,54,52,56,62,67,37,48,62,51,48,67,56,57,54,55,59,54,68,49,61,61,51,61,50,54,59,53,56,61,39,55,57,54,47,60,65,55,54,63,62,50,59,71,58,55,61
16,57,54,58,60,47,67,20,55,63,24,57,53,39,56,35,60,58,64,58,38,57,55,63,58,38,53,57,54,61,61,60,53,64,63,58,54,55,55,52,14,70,57,55,62,61,58,59,64,57
54,55,46,39,53,51,58,62,57,57,60,15,59,35,62,47,61,59,61,59,65,54,44,28,52,47,59,58,69,64,53,60,62,54,47,55,58,52,64,66,44,61,54,61,59,56,49,43,51,62
47,23,56,25,67,66,51,33,56,62,61,59,48,51,54,58,55,57,67,58,62,52,54,59,62,58,62,56,52,48,54,67,53,63,53,20,50,45,62,66,67,56,61,52,52,55,59,62,20,57
64,53,61,52,60,56,51,61,53,44,57,53,53,55,49,58,56,52,52,64,49,64,48,60,49,61,55,61,55,71,54,39,61,59,58,55,59,62,59,57,61,53,57,57,59,62,55,57,55,64
70,54,53,57,53,65,66,57,57,56,53,48,61,58,31,60,59,65,57,31,46,41,52,60,59,49,54,60,54,53,69,66,54,62,50,16,51,42,58,61,57,62,59,59,53,50,63,60,72,54
51,50,65,51,50,59,54,56,67,34,59,52,65,62,32,60,59,60,54,69,54,66,69,49,59,56,53,60,60,56,63,35,46,57,60,67,52,52,57,61,64,54,56,54,52,49,60,54,48,51
58,51,52,50,60,59,54,21,60,59,64,56,68,66,47,24,67,59,56,51,58,46,63,59,65,65,51,53,63,65,69,56,53,54,63,62,56,59,57,47,27,13,54,56,56,60,58,52,48,56
60,65,57,57,62,54,59,64,59,46,56,59,66,55,48,51,48,61,63,56,57,54,67,58,51,55,58,68,60,54,48,48,54,56,58,59,56,48,57,58,59,49,59,64,56,72,57,51,60,53
62,63,63,62,56,49,61,52,64,52,63,63,57,63,57,60,60,58,57,43,61,57,54,58,60,31,50,57,53,62,47,56,58,55,62,44,60,70,65,44,32,29,54,45,65,56,59,63,58,64
59,38,52,69,45,60,56,53,58,59,52,68,60,63,32,66,59,58,62,63,76,61,73,54,66,53,52,62,45,54,58,58,49,55,60,23,50,57,60,12,56,46,61,67,62,61,55,62,59,65
60,65,57,61,68,63,51,60,58,50,58,55,61,36,58,57,53,35,64,53,54,52,53,15,54,46,61,62,56,57,54,58,69,54,63,47,62,62,57,54,54,51,64,19,60,60,48,52,54,56
53,46,52,57,54,11,66,60,72,58,57,53,59,52,57,64,61,62,57,63,66,58,48,54,48,41,71,55,57,60,67,39,55,54,44,58,57,57,56,57,61,68,59,57,42,57,63,12,58,46
51,57,69,55,72,49,66,57,58,72,43,55,59,45,49,65,60,56,58,63,53,46,62,60,53,56,48,55,54,61,63,64,53,61,55,60,63,23,63,54,63,54,55,60,62,55,63,58,59,19
37,52,69,58,55,70,56,56,55,63,56,66,51,11,57,57,60,54,59,61,54,49,63,34,62,47,64,62,67,47,73,70,75,13,64,51,66,65,52,57,62,60,58,68,66,29,64,58,59,66
58,61,65,59,57,56,46,42,58,49,53,43,58,59,63,54,59,74,60,59,58,62,50,60,52,56,64,53,64,51,66,61,53,59,55,44,53,66,58,76,47,42,52,60,63,53,56,63,61,62
