623,33128,38322,24551,21250,2859,26496,35345,17392,22610,34195,22249,30245,1650,25459,17841,24697,37410,39061,25099,23888,30727,35926,16407,34442,11897,17218,8913,1050,6866,5861,14644,15416,1272,2425,8461,6876,10426,10303,13535,2350,726,5234,10259,8852,4715,7297,5954,5675,13150
23986,19272,14125,30496,31575,5009,34151,4207,2423,9099,33477,33715,26865,18620,19130,654,12307,18150,38166,6392,22283,32056,16828,14544,35194,3110,21680,21274,13918,13155,20135,28392,27083,33327,25138,23547,22168,21113,33745,14750,8348,7042,11626,7327,26778,34407,27384,20256,19018,1825
28947,33600,36039,5390,15373,27661,28662,14524,15723,19305,31599,14711,24260,33217,29107,19261,36403,20500,21249,4643,23184,22111,15121,12531,2723,17690,29432,38434,12804,23954,23784,28930,20157,2941,24387,36816,17580,19038,14995,478,35451,21135,20060,27690,25179,28419,33953,35703,13868,11113
37727,29104,23397,23273,22335,31873,18433,23471,26126,13290,23150,17723,37704,25744,29498,27772,30937,25891,37865,27755,32162,34685,31186,26980,31600,20265,26470,21823,21957,25483,32449,23293,25194,33311,562,486,19739,12877,9075,3315,25533,13296,20553,27447,17144,36146,37819,36663,18505,16015
37559,21648,42,9695,25710,30756,34984,24283,20310,31399,29036,11992,29628,30959,37714,7540,32431,19839,36111,15207,22416,23168,34841,34849,35546,38539,27827,15279,25118,20313,24905,15137,7536,31622,23128,8781,19473,14920,31531,9660,15977,145,18230,28850,30588,31743,27350,28776,31691,35830
28919,1449,31896,22967,33961,29781,35786,37545,37271,27383,35067,18862,37419,29791,15634,18634,22295,34413,31241,11555,30530,28487,27245,10772,38555,35169,37283,7477,2344,34107,34525,33952,30371,28751,34556,13724,27872,13330,34214,29060,26392,29559,29112,30050,16926,33470,22483,32483,27702,21885
11213,26572,31929,21817,16080,21700,1460,1097,15155,29461,28697,3773,14429,31652,22951,37742,24663,13424,30051,23404,17299,17071,35341,31045,30171,26598,26133,19463,21515,19177,26642,207,16608,15181,38719,19030,23205,18927,35355,23426,17790,29111,25414,36776,20232,14229,18026,9419,22826,19827
32591,36748,27754,10895,2673,28,20414,9550,19192,15498,25507,26421,1390,13789,20934,12699,30790,19336,29552,24095,32211,27786,3661,25813,16067,6761,11162,32870,13069,1894,12761,10147,13682,33475,37423,21171,28286,29282,31506,29562,10164,6024,18040,13146,32710,12513,24771,30268,12953,36507
18066,4867,32752,34263,35331,21299,34996,11260,30091,16339,36224,31692,30921,30871,27995,2937,25362,31665,26994,31260,34043,17423,9216,25438,37370,613,25402,11601,13706,26264,38784,36899,30092,10473,2472,34451,28295,27635,11520,29455,32652,14832,20463,21600,23187,23063,36278,29681,27133,22113
1874,195,24593,23712,29610,12626,35063,35810,32281,26271,26375,28932,35832,32392,17469,8449,29264,32961,1053,9680,27758,3274,37134,38294,9810,20765,17719,14581,33022,9428,11991,28636,13277,8094,16656,17271,22732,18597,29205,22907,31387,23837,31239,28599,13031,14504,23207,22320,1983,4346
29124,26076,22357,29582,36717,3954,16048,338,716,15047,26832,35832,16885,13286,34368,23543,31637,31866,19276,28685,35036,24575,28056,33579,17440,4492,34595,17042,18365,9307,23919,28945,20673,2941,24631,34013,13648,28153,9146,9302,17066,30118,35140,32619,1435,12747,29009,9185,34405,34976
13960,29002,38107,28063,32979,30105,23041,34050,30150,23578,23071,33509,20492,20703,31995,31558,19933,7158,29520,13053,17914,13347,15748,20512,9915,14842,27749,28160,21261,26225,12265,27284,28195,9331,31851,191,37596,21983,32615,5898,4822,22599,15398,5073,19018,24849,32049,2154,37923,12847
30289,18497,9778,17863,32454,11931,35970,19822,18556,26353,11529,2092,32620,29607,20890,29977,38010,28364,30672,10074,29327,38678,15110,16942,31108,23873,31927,2980,33048,27560,4487,179,28453,16561,13904,28235,28881,14775,37114,30453,32853,22697,32898,31986,14921,17934,36843,32313,35132,26807
