64508,64389,66201,67478,64112,54240,69172,67234,68928,68388
66836,67404,70203,43674,70095,68196,69125,68539,69806,65751
67087,64617,70087,64475,68736,55559,67348,60003,68552,66109
67690,67079,60513,68788,68973,58564,63332,68808,67744,69936
69265,68407,59853,62383,70226,69016,68787,69287,68593,35368
69976,68840,68155,61296,68580,68627,67429,67898,53506,58649
52389,59890,66399,67541,69784,69692,69464,62157,68355,68857
61782,68926,69091,69724,69292,66401,42889,64865,66988,68202
68799,70285,28196,68862,69165,68822,69323,59683,56387,66354
70397,66794,61799,67540,68577,68018,69194,69952,55067,59670
61617,56557,67337,54137,1934,55048,58341,65241,68656,69331
68960,63986,62974,68647,68014,67953,67486,69380,68202,66455
59412,56672,41164,65381,44734,66084,68879,65676,68083,68280
48908,65302,68300,69057,69162,65218,69315,68767,47121,33120
69126,67319,70027,66860,68568,61570,69336,64825,68396,33963
66844,65779,69366,69937,69154,61395,67880,67067,68350,67870
69378,69398,68394,140,62794,67727,69101,68890,63982,67457
70097,69291,67951,50856,64953,21224,67894,52055,66865,69939
68734,61380,50757,66863,69782,69751,68380,56452,69157,66795
70624,70427,66273,30612,62051,53426,68579,68734,70512,67053
69988,66849,70113,68609,49364,34016,68267,67144,69059,69707
68733,62235,68335,69332,68649,70059,62522,56422,69017,65508
69975,66942,67780,68306,70206,69993,70909,68315,69161,69215
70033,69399,69919,69001,41395,69390,68924,69841,69780,67900
69196,66477,63939,69333,69234,68606,68807,69082,69451,68594
68856,69289,68087,66159,68285,65304,62290,49852,53175,67057
69195,67068,68356,69333,66803,62064,71549,58337,70241,68410
69831,52600,62408,68255,69991,69728,69015,43545,70198,69164
69430,68949,66194,66807,47695,47796,68768,56252,66100,48853
69657,68311,69739,50394,69450,41402,52988,66844,70226,69381
69937,68369,69773,68736,69746,14182,65174,69507,69991,69114
68666,69188,70118,68545,66077,47778,70073,70071,67377,69953
68413,46733,60574,67015,68262,69136,70271,42573,62813,48190
68864,68140,69129,67943,46610,69220,70097,54918,68661,69918
69367,65214,63812,68400,70494,54156,55127,42576,69660,63498
61875,69076,70005,68672,69214,70008,35554,68364,69614,68391
70910,69195,41903,50585,69972,69198,67959,56656,70115,69325
33507,56702,68900,70006,66921,62131,68708,36100,55677,60873
61393,69108,69452,64291,48250,68676,40024,67853,68251,68809
68540,69162,69778,69677,68836,68986,68790,48108,62909,69814
66910,68674,68807,52438,57062,60046,62108,67456,68800,70191
60018,60129,68787,69816,69865,68136,69263,55561,68641,28410
55667,59263,69575,53171,68538,69018,69697,34998,71189,70814
67786,68509,67380,69270,70619,44676,70603,69304,68506,47020
54890,46533,42887,71090,67373,50642,69442,70042,69644,70074
70247,70005,65657,59588,68135,66947,69071,67586,60668,59608
69764,70054,69303,54968,69884,68530,69624,69732,69349,69120
69331,60385,56675,66718,68343,70596,70006,65552,64639,65884
69904,69010,68452,68961,69931,49876,62199,47709,53157,66078
35664,55796,70626,35771,69646,67946,67829,64717,68897,66981
69332,68091,56717,69430,58972,67144,70074,58859,67266,67864
