generation,hv,influence_k,influence_comm,k_comm
1,0.561371960768058,0.6097704484637455,0.6059447238611084,0.8705053449951409
2,0.5658720933484138,0.6104333337939103,0.6059447238611084,0.8765792031098154
3,0.5668972224250952,0.611525476812255,0.6059447238611084,0.8765792031098154
4,0.56711931097035,0.6117698128675979,0.6059447238611084,0.8765792031098154
5,0.5777044542064818,0.6121280265660766,0.6306702775897088,0.8923712342079689
6,0.5819540164939174,0.6131027224701661,0.6559005948350904,0.8974732750242955
7,0.58632301213357,0.6137020481855572,0.6560281458554986,0.903304178814383
8,0.5864060146739806,0.6137894426558708,0.6560281458554986,0.903304178814383
9,0.5918068342048106,0.6138850123664903,0.6560281458554986,0.9115646258503401
10,0.5919818657707787,0.6138956056356192,0.6560499081149048,0.9118075801749271
11,0.5932996626932037,0.614240462603457,0.6560499081149048,0.9132653061224489
12,0.603800672508098,0.6145733445714101,0.6560499081149048,0.9290573372206025
13,0.60387463622648,0.6146021306288255,0.6562179611180966,0.9290573372206025
14,0.6038995238292627,0.6146021306288255,0.6562179611180966,0.9290573372206025
15,0.6041709434523398,0.6148601688474984,0.6567366283006093,0.9290573372206025
16,0.6044040488329967,0.6150823972107462,0.6567366283006093,0.9290573372206025
17,0.6045727885892725,0.6152575315840622,0.6567366283006093,0.9290573372206025
18,0.6046716234612619,0.6153494166793324,0.6574058177773479,0.9290573372206025
19,0.6051703953658065,0.6153810813424896,0.6574058177773479,0.9297862001943635
20,0.6102527259573914,0.6155991645134696,0.6576337169939066,0.9373177842565599
21,0.6102610081173393,0.6156056125903306,0.6576337169939066,0.9373177842565599
22,0.6105596922490827,0.6159076359047343,0.6576337169939066,0.9373177842565599
23,0.610717472742071,0.616064462345534,0.6576337169939066,0.9373177842565599
24,0.6108045875763981,0.6161509356620102,0.6576337169939066,0.9373177842565599
25,0.6109491634936205,0.616296823400992,0.6579438291904439,0.9373177842565599
26,0.6109491634936205,0.616296823400992,0.6579438291904439,0.9373177842565599
27,0.6111060886294742,0.616296823400992,0.6579438291904439,0.9375607385811466
28,0.6111395092421336,0.616321694554599,0.6579438291904439,0.9375607385811466
29,0.6113211122537805,0.6165097250816373,0.6587599139181739,0.9375607385811466
30,0.6113939574282173,0.6165850294078363,0.6587599139181739,0.9375607385811466
31,0.61139649060127,0.6165850294078363,0.6587599139181739,0.9375607385811466
32,0.61139649060127,0.6165850294078363,0.6587599139181739,0.9375607385811466
33,0.6114945564742968,0.6166817505607524,0.6597494922139473,0.9375607385811466
34,0.6114989854148449,0.6166861260414795,0.6597494922139473,0.9375607385811466
35,0.611499129345132,0.6166861260414795,0.6597494922139473,0.9375607385811466
36,0.611813197568417,0.6166861260414795,0.6597494922139473,0.9380466472303207
37,0.6119358672959463,0.6168059911845577,0.6597494922139473,0.9380466472303207
38,0.612151947779789,0.617020274595959,0.6597494922139473,0.9380466472303207
39,0.6121975366701475,0.6170669080089721,0.6597494922139473,0.9380466472303207
40,0.612667559527922,0.6170723197877662,0.6597494922139473,0.9387755102040817
41,0.612759605002655,0.6171677743541562,0.6597494922139473,0.9387755102040817
42,0.6128312699487379,0.6172420423822881,0.6597494922139473,0.9387755102040817
43,0.612835254761543,0.6172420423822881,0.6597494922139473,0.9387755102040817
44,0.6128468473180936,0.6172532113725653,0.6597494922139473,0.9387755102040817
45,0.6128530651064954,0.6172596594494264,0.6597494922139473,0.9387755102040817
46,0.6128535092342383,0.617260120026345,0.6597494922139473,0.9387755102040817
47,0.6128537970948125,0.617260120026345,0.6597494922139473,0.9387755102040817
48,0.6129451434795797,0.6173544231504382,0.6597494922139473,0.9387755102040817
49,0.6132681394929576,0.6176750998300471,0.6599187542315504,0.9387755102040817
50,0.61326850959941,0.6176750998300471,0.6599187542315504,0.9387755102040817
51,0.6132686823157545,0.6176750998300471,0.6599187542315504,0.9387755102040817
