336748,339046,341052,340840,348250,355014,349705,344969,341658,351662
353711,352516,349297,348363,349780,352963,343662,346407,355262,354630
354003,342027,350318,341026,354750,355224,353542,350553,354215,353166
351663,353502,346931,338526,345473,352177,352608,342518,336769,344973
350288,354146,350933,351997,354551,343435,354333,347582,345020,353627
352464,353457,346057,354125,354288,353102,351366,353742,353297,352568
351565,337796,352392,353199,348273,352843,353945,352247,353903,352361
352452,349763,353172,351572,350286,353749,352582,351798,350362,352893
352683,354197,347950,347722,351776,352147,348882,351825,349022,352557
353725,354101,350191,352654,353516,342522,354152,351448,346491,353264
352821,105025,355063,352531,349530,313642,355305,353742,354806,355218
352852,340987,353374,349040,353682,313892,352691,351606,353289,284374
354968,348029,344610,353330,353519,354733,353650,348394,353385,345921
351399,351185,354235,345302,353253,353289,352614,350505,352473,343046
352787,353192,355581,349209,353659,352447,354507,242005,352631,353591
354093,353031,354590,353121,350511,344988,354013,353152,353779,355370
354864,349051,354682,353265,354235,348686,353967,347289,354553,354661
353464,354710,354340,353729,349346,353371,353265,353351,354434,352924
351027,352221,354258,355039,354579,353346,353672,354222,351368,351454
352119,349788,349184,345375,348632,343002,275171,347087,356693,341463
353492,350199,353143,354447,339185,347924,353106,352716,212713,305217
341857,345963,355033,273108,351872,352303,351671,354081,353245,352850
355206,344960,345269,354810,351274,355193,356190,354425,207272,354801
353281,347298,351421,352931,344579,353677,350292,353031,353545,351113
354132,345260,354839,353552,343053,354344,353965,347487,353077,352241
312625,347953,354504,350474,352934,345416,354000,346242,354556,345466
353986,354857,355413,348296,352852,354013,351547,352632,353266,354716
274038,350474,354512,353675,352328,351435,352885,353059,353886,349452
353986,346282,353018,354228,240543,353314,354181,353260,353273,354436
347690,353204,344704,352611,352584,274296,352677,348953,353149,354899
273468,170966,355127,354950,345592,349728,352624,352352,352203,354119
347393,346246,350620,356380,353303,355151,353584,353855,353924,355221
348028,354893,353438,353625,353996,349883,355168,353232,353334,353881
346098,350029,352879,355609,354107,307533,353281,354468,354275,354728
353688,354629,355181,339808,354429,350459,352883,350439,351892,355098
354228,343446,352014,342915,345424,352257,355833,353131,354491,355558
353414,353201,353788,354924,353347,349083,352728,354237,354814,178156
355311,353578,354660,348009,348066,343613,354701,350191,353906,352304
355417,352044,354075,352672,354269,349131,354921,352533,354287,349485
354586,355227,343790,351587,354734,350307,353981,345403,278184,354930
354128,352794,354699,354701,355245,353209,354249,352905,354124,352626
348830,347219,354281,355558,347352,355286,354896,353104,345274,353748
354092,352723,353707,352978,354636,354947,351832,353465,354550,354726
348275,355989,354436,356178,354814,355328,352794,355188,354074,353012
355021,354021,353961,355045,354514,355100,353494,355173,353925,354288
352485,343125,350571,354429,355438,314062,345213,346897,345201,354765
355720,356000,354689,347430,347126,353934,355354,354615,355130,355862
351452,351942,343881,347020,356178,352722,354367,343452,354896,354336
351500,279701,345821,355022,354926,353737,354566,353203,347286,354637
280676,348738,342509,346270,351659,350661,352713,355067,352439,352987
354846,355641,355181,351286,353385,356131,348798,355140,353928,354702
