n_nodes,influence,communities,time,nodes,std
0.09633911368015458,1.68,1,5,[123],22.75921571583696
0.6743737957610794,9.23,6,12,"[1025, 35, 741, 882, 234, 356, 605]",45.89210280647423
0.6743737957610794,9.47,5,12,"[1025, 275, 932, 741, 356, 234, 605]",40.80266657952639
0.3853564547206165,6.23,3,10,"[234, 641, 993, 857]",39.292411481098995
0.3853564547206165,6.19,4,11,"[855, 356, 234, 605]",39.568618879106715
1.926782273603083,18.54,7,14,"[234, 724, 485, 884, 104, 867, 38, 332, 850, 605, 93, 998, 758, 469, 635, 151, 1025, 741, 356, 582]",48.27224875640247
0.4816955684007711,7.0,5,10,"[234, 628, 709, 955, 275]",44.27153035529719
0.19267822736030826,3.28,2,7,"[855, 628]",30.72166011139372
1.15606936416185,13.74,7,12,"[234, 884, 628, 104, 332, 1025, 850, 741, 35, 356, 469, 605]",42.51767162016283
0.8670520231213874,11.19,6,12,"[1025, 35, 741, 104, 836, 234, 605, 99, 356]",47.43582612330052
0.28901734104046284,4.58,3,9,"[251, 841, 628]",33.752361398871045
0.6743737957610794,9.03,7,12,"[38, 1025, 741, 469, 104, 356, 605]",43.40844503089232
1.830443159922929,18.16,7,13,"[1025, 35, 741, 469, 758, 157, 628, 184, 884, 605, 332, 312, 104, 867, 234, 251, 850, 356, 582]",48.2995279480038
1.7341040462427748,17.63,7,13,"[35, 104, 573, 884, 628, 1025, 469, 741, 332, 601, 850, 251, 648, 605, 874, 356, 275, 758]",51.063430162886625
1.2524084778420042,14.23,7,13,"[38, 1025, 741, 469, 758, 104, 605, 628, 1018, 356, 867, 234, 884]",44.04808281866533
1.4450867052023124,15.79,7,13,"[1025, 35, 741, 469, 758, 628, 884, 347, 234, 605, 850, 104, 157, 356, 582]",41.03105531180012
0.578034682080925,7.59,6,12,"[841, 115, 30, 709, 358, 605]",39.67172292704213
1.0597302504816957,12.99,7,13,"[1025, 35, 171, 469, 758, 628, 867, 104, 234, 605, 356]",47.572025393081596
1.5414258188824665,16.62,7,13,"[1025, 35, 582, 469, 758, 850, 332, 628, 251, 605, 855, 104, 234, 999, 741, 356]",49.763821195724105
0.578034682080925,8.22,5,11,"[234, 628, 855, 709, 358, 605]",34.277180455807624
0.8670520231213874,11.13,7,12,"[234, 104, 741, 628, 469, 35, 1025, 573, 356]",42.900875282446165
0.7707129094412333,10.26,7,12,"[1025, 35, 741, 452, 356, 628, 104, 605]",37.88937977850786
2.3121387283236996,21.27,7,13,"[281, 275, 38, 628, 867, 884, 605, 741, 231, 874, 234, 35, 251, 356, 758, 104, 582, 184, 264, 485, 332, 850, 469, 855]",47.792990071766795
0.4816955684007711,7.4,4,12,"[855, 628, 234, 709, 1014]",38.07394253291875
0.578034682080925,8.28,4,12,"[234, 628, 803, 963, 251, 1025]",41.078338573997854
1.4450867052023124,15.95,6,13,"[1025, 35, 741, 670, 758, 1018, 628, 884, 891, 867, 356, 234, 157, 605, 104]",40.756421579917934
2.2157996146435455,20.74,7,13,"[234, 105, 758, 251, 994, 993, 184, 164, 867, 605, 855, 469, 35, 582, 356, 884, 264, 628, 741, 485, 332, 850, 275]",43.983501452249115
1.3487475915221583,15.03,7,13,"[1025, 35, 582, 469, 758, 332, 867, 976, 356, 605, 628, 741, 104, 234]",41.338769938158535
0.9633911368015415,12.22,6,12,"[1025, 35, 741, 931, 963, 251, 356, 234, 628, 605]",45.75015956256328
0.9633911368015415,12.08,7,12,"[234, 841, 628, 469, 104, 1025, 35, 356, 605, 741]",42.63352084920972
2.1194605009633913,20.09,7,13,"[858, 605, 758, 234, 251, 164, 867, 480, 993, 469, 35, 144, 356, 741, 628, 582, 485, 264, 874, 332, 275, 850]",47.26919821617455
1.6377649325626207,17.02,7,13,"[1025, 35, 486, 469, 758, 628, 999, 850, 251, 605, 828, 332, 855, 356, 741, 104, 234]",47.91697402799973
2.023121387283237,19.64,7,13,"[38, 157, 741, 469, 758, 582, 605, 251, 104, 850, 628, 35, 332, 884, 485, 264, 234, 356, 275, 867, 184]",44.57331039983457
0.7707129094412333,10.36,6,11,"[953, 628, 104, 469, 1025, 741, 356, 605]",40.963085821261075
