n_nodes,influence,nodes,time
0.0017624561589030473,1.5873913886392075,[40],9836184147
0.0035249123178060946,3.1141014117273835,"[40, 44]",9836184147
0.0052873684767091415,3.818872380549534,"[40, 44, 116]",9836184147
0.007049824635612189,4.696663670491197,"[40, 44, 116, 191]",9836184147
0.008812280794515235,5.573009746382559,"[40, 44, 116, 191, 159]",9836184147
0.010574736953418283,6.368758702127285,"[40, 44, 116, 191, 159, 108]",9836184147
0.01233719311232133,7.0647526392780975,"[40, 44, 116, 191, 159, 108, 36]",9836184147
0.014099649271224379,7.506988138670051,"[40, 44, 116, 191, 159, 108, 36, 156]",9836184147
0.015862105430127428,7.804755106716721,"[40, 44, 116, 191, 159, 108, 36, 156, 3238]",9836184147
0.01762456158903047,8.092669944835123,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097]",9836184147
0.01938701774793352,8.28648724862969,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212]",9836184147
0.021149473906836566,8.37921006714958,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195]",9836184147
0.022911930065739616,8.808650134827896,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210]",9836184147
0.02467438622464266,8.97054935758473,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250]",9836184147
0.026436842383545708,9.106910590599059,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073]",9836184147
0.028199298542448757,9.405787906025838,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445]",9836184147
0.029961754701351803,9.700311954740124,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822]",9836184147
0.031724210860254856,9.824106875341476,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908]",9836184147
0.0334866670191579,9.87241579865701,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157]",9836184147
0.03524912317806094,9.905356104266906,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146]",9836184147
0.037011579336963994,10.011878954511007,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212]",9836184147
0.03877403549586704,10.307795343590827,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204]",9836184147
0.040536491654770086,10.264333174712279,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497]",9836184147
0.04229894781367313,10.419958053543418,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806]",9836184147
0.044061403972576185,10.655845185851003,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890]",9836184147
0.04582386013147923,11.01454026331095,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404]",9836184147
0.04758631629038228,11.23375456035531,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49]",9836184147
0.04934877244928532,11.323886568321614,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295]",9836184147
0.051111228608188376,11.526586651157052,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864]",9836184147
0.052873684767091415,11.61973245915508,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945]",9836184147
0.05463614092599447,11.515800419464565,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164]",9836184147
0.056398597084897514,11.800648583866476,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633]",9836184147
0.05816105324380055,11.998131796471563,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871]",9836184147
0.059923509402703606,12.21212922328557,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858]",9836184147
0.06168596556160665,12.185445637039779,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526]",9836184147
0.06344842172050971,12.405153421808633,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862]",9836184147
0.06521087787941275,12.655545568303989,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862, 207]",9836184147
0.0669733340383158,12.679479722941892,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862, 207, 1889]",9836184147
0.06873579019721884,12.972717178660181,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862, 207, 1889, 619]",9836184147
0.07049824635612188,12.85473836338321,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862, 207, 1889, 619, 729]",9836184147
0.07226070251502494,12.910643472743615,"[40, 44, 116, 191, 159, 108, 36, 156, 3238, 1097, 212, 195, 210, 250, 1073, 445, 13822, 1908, 157, 146, 2212, 1204, 1497, 2806, 2890, 404, 49, 295, 1864, 945, 164, 633, 1871, 1858, 526, 2862, 207, 1889, 619, 729, 1493]",9836184147
