n_nodes,influence,communities,time,nodes,std
0.19379844961240345,14.54,1,11,[173],47.798555417501895
0.9689922480620157,27.31,6,14,"[123, 469, 21, 290, 496]",51.39729175744574
0.19379844961240345,14.48,2,11,[123],38.08438000020481
1.9379844961240311,35.11,7,14,"[123, 71, 326, 24, 290, 498, 265, 409, 462, 161]",40.88260632591812
2.1317829457364343,36.83,6,13,"[123, 24, 71, 327, 290, 283, 490, 100, 459, 216, 161]",33.50552193295905
0.7751937984496124,27.63,5,14,"[143, 103, 290, 510]",48.57507488414197
1.1627906976744187,30.01,6,14,"[123, 407, 27, 498, 265, 290]",45.92087107187755
0.7751937984496124,29.87,4,14,"[379, 283, 173, 27]",51.694966872994506
1.550387596899225,34.9,5,14,"[341, 201, 173, 27, 265, 216, 297, 342]",36.875969139807026
1.1627906976744187,33.0,4,13,"[219, 201, 173, 297, 27, 374]",37.87148135470806
1.356589147286822,30.99,7,14,"[463, 201, 242, 496, 297, 27, 459]",50.6433519822691
1.550387596899225,34.98,4,13,"[123, 27, 89, 327, 161, 71, 342, 216]",35.91138398892474
1.744186046511628,34.67,7,14,"[447, 201, 383, 27, 498, 342, 466, 217, 397]",49.752402957043195
0.9689922480620157,32.07,4,14,"[123, 201, 282, 297, 27]",35.58774367672106
2.1317829457364343,36.42,7,14,"[428, 201, 472, 496, 351, 216, 459, 27, 342, 161, 333]",41.28191371533059
1.744186046511628,35.21,6,13,"[123, 201, 383, 27, 498, 342, 21, 409, 265]",42.73469199608206
1.356589147286822,32.5,6,14,"[123, 56, 515, 265, 327, 409, 290]",42.916983817598364
1.550387596899225,34.1,6,14,"[428, 201, 472, 209, 297, 216, 27, 342]",37.137952286037525
1.9379844961240311,36.42,5,14,"[371, 173, 37, 291, 71, 247, 216, 27, 161, 459]",40.68250115221531
2.3255813953488373,38.01,5,13,"[173, 351, 37, 291, 27, 71, 101, 297, 217, 459, 397, 161]",33.255091339522735
2.3255813953488373,37.48,7,13,"[123, 222, 99, 297, 37, 291, 27, 466, 161, 459, 217, 514]",35.927675961575915
0.5813953488372094,27.69,4,14,"[123, 283, 342]",48.223615584068355
1.356589147286822,34.14,4,13,"[123, 201, 27, 377, 265, 297, 43]",36.01236454330652
0.38759689922480645,24.51,3,14,"[123, 351]",47.51938972672103
1.744186046511628,35.9,5,13,"[123, 201, 222, 27, 315, 342, 409, 48, 244]",43.61303016301436
1.356589147286822,33.79,5,13,"[244, 201, 173, 341, 374, 216, 27]",41.18269539503213
1.550387596899225,32.57,7,14,"[472, 201, 459, 173, 496, 27, 342, 216]",38.423305427825966
1.1627906976744187,32.33,5,13,"[123, 201, 27, 489, 297, 374]",40.8523818155074
2.1317829457364343,37.43,5,13,"[218, 290, 173, 297, 216, 459, 328, 161, 100, 27, 71]",31.743489096191045
0.9689922480620157,30.31,5,14,"[123, 27, 290, 327, 492]",38.98751595062194
1.9379844961240311,36.14,6,14,"[345, 201, 297, 173, 27, 265, 492, 459, 287, 216]",39.45731871275594
2.3255813953488373,37.78,6,13,"[123, 387, 37, 492, 71, 356, 27, 297, 217, 459, 397, 161]",35.02019274647128
