n_nodes,influence,communities,time,nodes,std
0.03552397868561252,2.35,4,9,[1686],71.13762436292063
2.4511545293072823,49.9,21,17,"[1615, 1427, 1360, 1291, 1118, 1131, 777, 1539, 262, 1451, 2884, 1047, 1389, 1332, 2834, 818, 1164, 552, 613, 116, 1503, 1712, 1470, 883, 1928, 762, 767, 1469, 190, 1326, 302, 91, 1771, 2641, 499, 1303, 1386, 2351, 1219, 1126, 2196, 1695, 2099, 168, 1425, 1550, 1504, 139, 1409, 275, 2004, 1000, 641, 1415, 418, 595, 1586, 474, 492, 594, 1686, 501, 1171, 1328, 1919, 1636, 571, 1533, 2215]",107.6397398733386
0.9946714031971582,34.36,18,19,"[1219, 1159, 492, 1130, 2223, 1746, 474, 1451, 1803, 1470, 2526, 168, 91, 1539, 1360, 494, 2462, 1066, 1164, 2326, 1463, 1118, 1427, 571, 262, 1331, 2116, 2834]",163.4563721608919
1.4564831261101245,40.33,20,20,"[494, 1360, 1118, 418, 762, 1415, 262, 2884, 777, 1328, 1047, 492, 1164, 2834, 91, 1834, 1503, 1210, 2326, 1291, 501, 779, 2367, 1637, 1160, 571, 1803, 1461, 1469, 520, 1615, 222, 1066, 2445, 1539, 2196, 1126, 168, 298, 2099, 1849]",138.19526041076807
1.4564831261101245,41.31,19,19,"[494, 418, 1360, 1118, 762, 1990, 1503, 1570, 1539, 1415, 262, 2884, 1160, 492, 777, 1291, 1047, 1164, 91, 779, 1803, 501, 2834, 1834, 2445, 1210, 2196, 1637, 2326, 168, 1066, 2367, 298, 2099, 1461, 571, 222, 1849, 1469, 1615, 1126]",154.96736301557175
2.4866785079928952,52.86,20,18,"[1219, 1130, 492, 1469, 1746, 1803, 1360, 474, 2223, 494, 2462, 2526, 1066, 91, 1470, 1451, 725, 2326, 262, 2116, 1615, 2445, 1676, 1118, 168, 552, 501, 883, 1463, 1928, 762, 767, 1504, 594, 571, 1372, 1427, 302, 1415, 1771, 2641, 499, 1303, 1386, 1539, 2351, 418, 2099, 1326, 2834, 1409, 1126, 275, 139, 1586, 1425, 1171, 1000, 641, 595, 1849, 2215, 2196, 1550, 1686, 1328, 1919, 1636, 1533, 1637]",128.3400561009695
1.3854351687388988,38.76,20,18,"[1470, 1954, 1360, 1118, 762, 1415, 262, 777, 1047, 1328, 492, 2834, 1164, 2884, 91, 1919, 1503, 1928, 1291, 758, 779, 1688, 1597, 1504, 1803, 1126, 298, 520, 1131, 1451, 139, 1615, 1550, 168, 1198, 1425, 2840, 2099, 1849]",132.0317779930271
1.5630550621669625,42.41,20,18,"[1858, 520, 2884, 2834, 1047, 1469, 1503, 2367, 1539, 418, 762, 1291, 1615, 1415, 1328, 1803, 91, 779, 492, 168, 1728, 2326, 1118, 1834, 1470, 1164, 1066, 1210, 636, 1637, 1160, 571, 1461, 222, 262, 2445, 1849, 2099, 1126, 2641, 298, 1586, 2196, 751]",129.40898886862536
2.380106571936057,49.61,21,18,"[1470, 1349, 474, 2207, 1550, 613, 116, 1451, 777, 571, 594, 2884, 1539, 1047, 779, 520, 1803, 762, 1834, 1164, 2015, 2834, 492, 1328, 1503, 1210, 2326, 2367, 91, 1461, 501, 1415, 1066, 298, 1637, 1688, 1771, 751, 1597, 439, 2351, 1219, 222, 1171, 1126, 168, 1469, 1000, 641, 595, 2641, 2661, 2215, 1686, 1636, 1919, 1586, 2099, 1533, 2445, 1504, 1409, 1928, 139, 2196, 1425, 275]",117.36864998797591
1.7761989342806395,45.63,20,19,"[116, 2184, 613, 1469, 2526, 1118, 2572, 1991, 222, 704, 1131, 779, 520, 1803, 1834, 1503, 1210, 2326, 2367, 1637, 1461, 2445, 1615, 1066, 298, 762, 2834, 2364, 1688, 751, 1504, 2099, 1164, 2468, 1539, 1267, 1415, 91, 139, 1451, 418, 168, 2641, 1328, 1586, 1849, 571, 1126, 492, 501]",156.4689566655316
