61105,58296,73662,76602,9979,71067,29652,84059,20560,77299
41737,31012,69114,52961,28507,61458,67744,76670,92565,60104
35620,38612,56900,42487,41737,31472,45843,15466,43856,72082
42811,62278,49706,67210,84527,83337,58959,39126,84455,45589
65274,43497,26023,22536,29283,65810,64718,65313,94756,66153
63697,56411,31938,48400,66368,47776,35666,38554,47172,4099
47798,57514,56738,29752,64337,32244,79475,76572,26272,47519
21284,14301,92630,69197,79547,87385,73932,88507,71267,64585
70280,46335,81342,91137,59051,40162,41023,51577,39285,47805
46078,67002,24339,10952,54833,85689,75005,51249,80007,12040
47985,10946,26446,40701,59373,34814,40243,76256,29180,29426
73485,78748,84900,64149,10265,10640,40228,54219,88562,61867
88345,37297,6105,6579,73243,15058,57756,10975,50105,78891
39504,26048,38371,39389,33405,34169,90452,39153,5897,10035
62957,43839,76742,40238,43196,49793,37460,64375,85015,13153
40789,19841,15164,6528,77776,75622,47434,38298,39774,63043
43653,41377,60315,92529,56170,95849,49028,48424,95735,83041
14448,11989,79242,36606,93113,83052,61916,56372,50040,43806
11338,5865,72986,25582,40228,64969,18014,40803,51927,22003
28171,6314,86489,91587,43449,48319,71080,47585,40110,10549
26428,15112,26238,10483,70827,63170,91789,67994,14914,12102
95012,73286,67721,62340,64512,28801,11688,14941,18109,10636
85686,29245,21565,64252,95187,22924,59972,40985,86714,73521
73674,30516,56432,24459,93114,88263,38934,59969,89022,76216
15176,12060,79663,33770,88573,76262,41257,60095,12672,14302
58578,7728,41932,59971,33120,34690,91979,42188,57206,27737
7156,15119,30145,84558,56429,58007,77773,55958,5192,9492
64488,68841,42165,47510,87714,28478,95615,55951,87373,12029
64692,78157,74990,37283,57829,52008,83129,64473,29545,59518
38879,27641,41360,79160,95119,70713,55443,60204,13543,5679
75420,36931,41769,29616,6736,7473,50357,60141,55997,74094
75131,61997,36432,32507,42521,42927,25286,13276,56614,54055
58667,54787,73017,54205,58468,23430,86737,67257,81280,84030
4979,14625,52229,55125,63138,38458,73683,77583,40628,55138
75106,74929,10826,74413,25756,42898,64605,13576,15512,9236
