n_nodes,influence,communities
1.4044943820224718,5.038951310861424,26
1.1235955056179776,4.38314606741573,24
1.0299625468164793,4.083895131086143,23
0.6554307116104869,3.6088014981273413,22
1.1235955056179776,4.4637640449438205,23
0.8426966292134831,3.897565543071161,22
2.0599250936329585,5.986048689138576,30
1.7790262172284643,5.663202247191012,28
0.46816479400749067,3.2221910112359553,20
2.3408239700374533,6.512172284644195,33
1.6853932584269662,5.277902621722846,27
2.153558052434457,6.08810861423221,30
2.153558052434457,6.128183520599251,31
0.18726591760299627,2.078183520599251,14
1.4981273408239701,5.061235955056179,26
1.3108614232209739,4.742790262172284,25
1.0299625468164793,4.171161048689139,22
0.7490636704119851,3.74250936329588,22
0.9363295880149813,4.094007490636704,23
1.8726591760299627,5.701217228464419,29
1.6853932584269662,5.3035580524344565,26
1.3108614232209739,4.714794007490637,25
2.247191011235955,6.272565543071161,33
1.8726591760299627,5.682865168539326,28
2.0599250936329585,5.931460674157304,29
1.1235955056179776,4.475468164794007,26
1.2172284644194757,4.566198501872659,24
1.6853932584269662,5.154681647940075,26
0.6554307116104869,3.5918539325842698,23
0.09363295880149813,1.9141385767790262,14
1.9662921348314606,5.82940074906367,30
1.2172284644194757,4.716011235955056,25
1.9662921348314606,5.7428838951310865,31
1.7790262172284643,5.59250936329588,27
1.0299625468164793,4.288295880149813,24
2.153558052434457,6.184831460674157,31
1.9662921348314606,5.9346441947565545,30
1.6853932584269662,5.509456928838951,28
0.37453183520599254,2.8807116104868915,18
2.0599250936329585,6.000842696629213,32
2.153558052434457,6.187546816479402,31
0.8426966292134831,4.000561797752809,23
1.6853932584269662,5.485861423220974,28
1.4981273408239701,5.123220973782771,26
1.4981273408239701,5.130149812734082,25
0.2808988764044944,2.811797752808989,19
1.9662921348314606,5.939887640449438,31
1.5917602996254683,5.2744382022471905,28
1.4044943820224718,4.725842696629214,25
2.153558052434457,6.105898876404495,30
2.0599250936329585,6.062265917602996,32
2.247191011235955,6.398127340823971,33
2.247191011235955,6.284737827715356,30
1.4044943820224718,5.104119850187265,27
1.2172284644194757,4.637827715355805,25
2.153558052434457,6.004119850187266,30
2.153558052434457,5.988951310861424,29
1.6853932584269662,5.438857677902622,29
0.9363295880149813,4.185112359550562,24
0.5617977528089888,3.4704119850187265,20
1.5917602996254683,5.102996254681648,26
2.0599250936329585,5.887172284644195,28
2.3408239700374533,6.525280898876404,34
1.8726591760299627,5.793632958801497,30
2.247191011235955,6.142041198501873,29
2.0599250936329585,5.798970037453184,27
1.5917602996254683,5.028183520599251,24
1.2172284644194757,4.729026217228465,26
2.247191011235955,6.333520599250936,31
2.3408239700374533,6.352153558052434,30
2.3408239700374533,6.316011235955056,30
1.3108614232209739,4.768913857677902,26
1.5917602996254683,5.375936329588014,27
2.153558052434457,6.263483146067417,33
1.3108614232209739,4.724438202247191,25
0.37453183520599254,3.0278089887640447,18
1.4981273408239701,5.109550561797753,27
2.3408239700374533,6.472752808988763,34
1.8726591760299627,5.61376404494382,28
0.7490636704119851,3.7306179775280897,22
2.247191011235955,6.289700374531836,31
1.4044943820224718,4.944194756554307,27
1.1235955056179776,4.449719101123596,23
1.8726591760299627,5.7441947565543074,30
1.8726591760299627,5.679588014981274,28
2.0599250936329585,5.855805243445693,27
2.3408239700374533,6.466666666666667,33
2.247191011235955,6.215823970037453,32
0.9363295880149813,4.123220973782772,23
2.247191011235955,6.130711610486891,29
2.0599250936329585,6.101591760299625,30
1.5917602996254683,5.344943820224719,28
0.7490636704119851,3.721910112359551,22
2.3408239700374533,6.231086142322098,29
1.6853932584269662,5.424438202247192,29
1.8726591760299627,5.733333333333334,29
2.3408239700374533,6.224438202247191,28
2.3408239700374533,6.322752808988764,30
1.4044943820224718,5.033988764044944,25
1.4981273408239701,5.108333333333333,27
1.7790262172284643,5.434737827715355,27
2.0599250936329585,6.0812734082397,31
1.0299625468164793,4.289419475655431,23
1.5917602996254683,5.122191011235955,24
1.7790262172284643,5.5716292134831455,29
0.8426966292134831,3.916947565543071,23
1.5917602996254683,5.172752808988765,26
1.7790262172284643,5.490730337078651,27
1.7790262172284643,5.534925093632959,30
2.153558052434457,5.910018726591761,28
0.7490636704119851,3.797565543071161,22
1.7790262172284643,5.6665730337078655,28
1.9662921348314606,5.790636704119851,28
1.5917602996254683,5.343820224719101,28
1.7790262172284643,5.397191011235955,26
1.3108614232209739,4.818445692883895,27
1.9662921348314606,5.887827715355805,29
1.8726591760299627,5.5948501872659175,28
1.9662921348314606,5.675468164794007,29
2.3408239700374533,6.377621722846443,32
2.247191011235955,6.280149812734083,32
