generation,hv,influence_k,influence_comm,k_comm
1,0.04752281997639111,0.1282091139654749,0.10137095171865686,0.3340336134453782
2,0.053167038720912566,0.13697946494314,0.104982118021061,0.3466386554621849
3,0.059407323430067445,0.140243802667103,0.10821080866282534,0.3781512605042017
4,0.06156747817346688,0.14151190378794076,0.11611861712696205,0.3865546218487395
5,0.06403647689952198,0.14575799721835886,0.11611861712696205,0.39075630252100846
6,0.06615718610114422,0.14596252965720363,0.12305781839856941,0.4012605042016807
7,0.06680818363506738,0.14664157735416838,0.12690741108682693,0.4012605042016807
8,0.06790360093968045,0.14724699337314898,0.12897377309755612,0.40546218487394964
9,0.06949194142190951,0.14901415364476805,0.12897377309755612,0.40966386554621853
10,0.07089795584436834,0.15016771659985273,0.13661831909397973,0.4138655462184875
11,0.07114134944659366,0.1503967929313589,0.13661831909397973,0.41596638655462187
12,0.07239717862110073,0.15320297799230956,0.13774587721041126,0.41596638655462187
13,0.07249623075934129,0.1533747852409392,0.13774587721041126,0.41596638655462187
14,0.07345081287034981,0.15373476233330605,0.13774587721041126,0.4201680672268908
15,0.07412372459414922,0.15433199705473288,0.13774587721041126,0.42226890756302526
16,0.07525069833218405,0.15514194551255828,0.13774587721041126,0.4285714285714286
17,0.07538335222823482,0.15537102184406446,0.13796443473077688,0.4285714285714286
18,0.07540351328292096,0.15537102184406446,0.13796443473077688,0.4285714285714286
19,0.07612960344082,0.1565654912869181,0.13796443473077688,0.4306722689075631
20,0.07636949077266512,0.1572527202814366,0.13796443473077688,0.4306722689075631
21,0.0769117939248022,0.157473615315389,0.13805384462547188,0.43277310924369755
22,0.07733079323523569,0.1576617851591262,0.13805384462547188,0.43487394957983194
23,0.0775736024590643,0.15811175652458478,0.13884859924498308,0.43487394957983194
24,0.0777810567898926,0.15857809048515092,0.13884859924498308,0.43487394957983194
25,0.0779768235527869,0.15879898551910335,0.13890820584144645,0.43487394957983194
26,0.07801071749979548,0.15887261719708745,0.13909696006358035,0.43487394957983194
27,0.07801071749979548,0.15887261719708745,0.13909696006358035,0.43487394957983194
28,0.07822985939855777,0.1593389511576536,0.13909696006358035,0.43487394957983194
29,0.07822985939855777,0.1593389511576536,0.13909696006358035,0.43487394957983194
30,0.07822985939855777,0.1593389511576536,0.13909696006358035,0.43487394957983194
31,0.07825937050759108,0.1593389511576536,0.13909696006358035,0.43487394957983194
32,0.07826346115636798,0.1593389511576536,0.13916650109278758,0.43487394957983194
33,0.07833680064515376,0.1593389511576536,0.1392112060401351,0.43487394957983194
34,0.07840604948516264,0.15942894543074532,0.1395638784025432,0.43487394957983194
35,0.07841014013393953,0.15942894543074532,0.13963341943175042,0.43487394957983194
36,0.07842124332347682,0.15946167062096048,0.13963341943175042,0.43487394957983194
37,0.07844637159453488,0.15946167062096048,0.139673157162726,0.43487394957983194
38,0.07844637159453488,0.15946167062096048,0.139673157162726,0.43487394957983194
39,0.07845075443251012,0.15946167062096048,0.139673157162726,0.43487394957983194
40,0.07845309194609693,0.15946167062096048,0.13971289489370153,0.43487394957983194
41,0.07845309194609693,0.15946167062096048,0.13971289489370153,0.43487394957983194
42,0.07852497048889097,0.15969074695246663,0.13981223922114047,0.43487394957983194
43,0.07885017706665419,0.15969074695246663,0.13981223922114047,0.43697478991596644
44,0.07885017706665419,0.15969074695246663,0.13981223922114047,0.43697478991596644
45,0.07885017706665419,0.15969074695246663,0.13981223922114047,0.43697478991596644
46,0.07885017706665419,0.15969074695246663,0.13981223922114047,0.43697478991596644
47,0.07942228351702292,0.1606479587662603,0.14013014106894495,0.4390756302521009
48,0.07976648239267889,0.1606479587662603,0.14013014106894495,0.44117647058823534
49,0.07986816423370459,0.1606479587662603,0.14013014106894495,0.44117647058823534
50,0.08003646521195404,0.16091794158553546,0.1429912576991854,0.44117647058823534
51,0.08044962073842053,0.16091794158553546,0.1429912576991854,0.4432773109243698
