n_nodes,influence,communities,time,nodes,std
2.0,43.0,3,11,"[890, 234]",35.16262220028535
19.0,193.2,6,13,"[33, 906, 815, 725, 438, 645, 122, 279, 596, 807, 709, 331, 346, 208, 180, 402, 735, 194, 582]",58.047911245797636
8.0,110.4,7,10,"[32, 305, 1000, 259, 528, 689, 819, 397]",49.889477848540366
2.0,51.1,2,7,"[328, 795]",15.1
4.0,76.2,5,8,"[32, 386, 854, 139]",14.057382402140165
23.0,204.3,6,12,"[152, 725, 63, 689, 915, 645, 122, 671, 279, 919, 317, 962, 813, 592, 208, 180, 106, 409, 582, 618, 230, 577, 284]",61.25226526423328
7.0,89.2,7,11,"[32, 515, 854, 736, 1001, 396, 166]",36.403845950668455
8.0,128.9,6,13,"[32, 386, 854, 139, 689, 709, 835, 692]",35.009141663285604
10.0,145.9,7,13,"[32, 689, 936, 459, 332, 268, 397, 1022, 650, 498]",30.942527369301946
16.0,192.7,7,12,"[328, 689, 936, 459, 332, 268, 397, 1022, 208, 498, 180, 926, 22, 735, 940, 502]",36.199447509596055
15.0,178.3,7,12,"[328, 689, 936, 459, 332, 268, 397, 1022, 208, 498, 180, 926, 22, 735, 244]",53.53961150400701
6.0,101.4,6,9,"[32, 689, 333, 1001, 890, 529]",31.79874211348619
8.0,138.6,5,11,"[328, 689, 936, 459, 332, 268, 472, 1022]",41.779899473311325
9.0,121.3,7,11,"[32, 412, 816, 263, 397, 1001, 166, 709, 866]",35.02356349659469
5.0,100.3,5,7,"[328, 689, 878, 459, 332]",36.60819580367216
1.0,32.4,2,5,[210],23.045389994530357
14.0,171.4,6,11,"[32, 689, 852, 459, 930, 936, 397, 250, 673, 166, 25, 249, 709, 498]",44.077658740001155
7.0,118.3,6,8,"[32, 180, 936, 459, 397, 886, 166]",33.74077651744251
6.0,105.2,5,10,"[328, 689, 87, 63, 974, 501]",47.80596197128555
20.0,194.7,7,11,"[33, 302, 1000, 189, 709, 875, 689, 498, 819, 249, 24, 735, 166, 531, 769, 397, 673, 582, 618, 230]",67.19851188828515
9.0,138.7,5,15,"[328, 689, 878, 761, 332, 268, 397, 402, 208]",53.02650280755841
3.0,71.5,4,9,"[328, 689, 78]",32.30417929618395
10.0,156.2,6,12,"[328, 494, 936, 761, 332, 749, 397, 1022, 916, 498]",37.690317058894586
12.0,156.3,6,12,"[328, 689, 936, 459, 332, 268, 397, 1022, 175, 498, 180, 926]",33.72373051724853
4.0,87.1,4,8,"[328, 399, 878, 139]",20.178206064960282
11.0,159.0,5,14,"[328, 689, 936, 459, 506, 208, 498, 180, 926, 476, 735]",45.27924469334708
15.0,178.3,7,13,"[328, 689, 506, 936, 666, 105, 498, 180, 926, 208, 735, 22, 397, 1022, 244]",25.404723970159566
9.0,137.5,6,12,"[328, 689, 936, 459, 984, 92, 268, 397, 208]",50.34133490482746
13.0,170.0,7,14,"[328, 689, 24, 459, 984, 268, 397, 1022, 208, 498, 180, 926, 22]",49.432883792066995
