713958,729860,735048,720664,727330,759757,755149,754001,756387,755504
751566,748019,741891,752251,759428,743408,756480,756060,759877,745903
762711,755795,755257,760660,755557,758028,760728,756200,749550,754822
754237,758483,757676,756636,755847,758891,758426,758190,755348,749063
753302,758055,753823,754316,760713,758240,756798,755967,754214,759590
758598,758779,752446,759097,759219,749008,754903,757159,755303,751159
757750,761164,758624,745861,758601,759065,756703,758202,753004,758763
759877,759851,758448,755472,757432,754676,761081,754990,759607,755062
758198,761716,759675,755557,757049,753540,744409,759272,759635,756338
760146,761096,761076,754270,757060,754420,758851,758027,758594,758630
755744,758060,757799,758043,754852,756567,762222,754375,758397,754566
758681,757797,756951,759100,758792,752028,754106,753952,758338,755983
754990,753937,757625,759679,751424,759263,759778,760567,758229,760762
760146,755663,757561,753326,758802,758815,759568,760157,758173,754956
759659,759035,753871,755230,759421,754516,759150,748445,760568,759279
750726,754329,759116,753357,757772,756797,753279,751999,760467,760937
755642,752604,758948,759717,758412,753416,758431,758244,757907,759025
758778,761227,756154,758388,754934,758431,760818,761684,750364,755959
759266,760446,758809,759091,753411,760865,761052,760291,755134,758844
755752,754326,753353,759694,760528,754296,758520,759604,748120,761164
758502,758608,752501,756265,760570,757865,759874,753338,751682,759248
758418,750521,757583,755421,758578,759611,758587,759592,759559,758279
758617,757327,757054,759874,758168,757277,753671,760348,755197,757086
759154,757982,756612,759677,757911,752313,758458,756747,754425,756318
758135,758351,759535,756216,758501,759051,757847,749945,759636,761064
758091,757422,750246,759542,753323,755110,753288,758081,751904,754663
755908,760062,759954,758714,758795,759908,755039,759551,757433,759022
758635,761837,749577,759327,757980,755449,747160,759189,756711,754041
758572,758483,761594,759847,758787,758601,760151,757916,754975,753770
758671,759929,757972,760067,759788,759748,758943,751932,758958,754025
760910,754792,760487,758776,754059,758237,757522,761113,757965,758592
756550,759279,753643,759622,757878,759054,751541,759290,759690,757857
758807,760595,751226,756738,746347,759438,752764,754545,755449,759417
750673,752620,751173,752400,758411,760016,759260,755059,760845,759583
755445,742578,758799,758609,754287,758609,759087,754621,759532,755177
758899,750161,760577,758793,758050,758380,759754,759467,759601,751205
754311,754935,759959,755125,755781,758496,759589,751860,760628,758372
759576,759654,760094,759863,754119,759656,758711,758478,759589,758872
760418,758842,751591,753933,759519,756482,758560,756406,759524,760344
758444,753480,761154,760002,760961,751737,754279,753849,752396,756033
760256,760486,758565,759778,757977,753519,753769,759920,759674,759685
753860,758647,755982,758162,759530,755339,758393,757545,759532,761412
760843,759479,760462,759518,757495,754421,753444,757859,752539,759715
752860,750165,752654,759197,759307,758166,759302,760213,759905,758917
758242,758821,759779,759164,753744,758265,758250,750554,759993,758183
758880,757984,758750,759591,760641,759496,761140,758903,758905,760076
759175,753631,758051,758854,758686,751556,758416,758520,758355,757546
758070,757853,759993,758361,758824,750575,756605,758109,747136,759653
758278,758404,757297,759094,759751,760336,759266,753608,749883,756970
754699,759805,756343,759425,759634,760379,759352,759514,758201,759184
759716,760088,761120,756500,761977,758856,756590,758955,758678,759527
