n_nodes,influence,nodes,time
0.002103580293659809,0.21267196768900665,[14900],9219407589
0.004207160587319618,0.3289368505195843,"[14900, 40491]",9219407589
0.006310740880979428,0.47927973410745084,"[14900, 40491, 15724]",9219407589
0.008414321174639236,0.6457781143506248,"[14900, 40491, 15724, 40956]",9219407589
0.010517901468299045,0.7671126256889226,"[14900, 40491, 15724, 40956, 24218]",9219407589
0.012621481761958856,0.8348689469477051,"[14900, 40491, 15724, 40956, 24218, 4338]",9219407589
0.014725062055618663,0.8837771887752955,"[14900, 40491, 15724, 40956, 24218, 4338, 34804]",9219407589
0.016828642349278472,1.11767428162733,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985]",9219407589
0.01893222264293828,1.181454836131095,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899]",9219407589
0.02103580293659809,1.3008750894021623,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363]",9219407589
0.0231393832302579,1.3401910050906642,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947]",9219407589
0.02524296352391771,1.458959148470697,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632]",9219407589
0.027346543817577514,1.4800370230131685,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081]",9219407589
0.029450124111237326,1.6307795868568304,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872]",9219407589
0.03155370440489713,1.6547814380074886,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953]",9219407589
0.033657284698556944,1.7337708780344148,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360]",9219407589
0.035760864992216757,1.874858008330178,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708]",9219407589
0.03786444528587656,1.8644032142706886,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492]",9219407589
0.03996802557953637,2.0159661744288777,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425]",9219407589
0.04207160587319618,2.0077201396777316,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546]",9219407589
0.04417518616685599,2.0766123942950903,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012]",9219407589
0.0462787664605158,2.2907358323867224,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907]",9219407589
0.048382346754175604,2.2731919727375995,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048]",9219407589
0.05048592704783542,2.3206697799655016,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380]",9219407589
0.05258950734149523,2.39061382472969,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854]",9219407589
0.05469308763515503,2.434557617064243,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022]",9219407589
0.05679666792881485,2.642727922924818,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577]",9219407589
0.05890024822247465,2.4889351676553493,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401]",9219407589
0.061003828516134465,2.686545500441752,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356]",9219407589
0.06310740880979426,2.8224998948209854,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772]",9219407589
0.06521098910345408,2.8053557154276576,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085]",9219407589
0.06731456939711389,2.9503765408725653,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247]",9219407589
0.0694181496907737,2.882283646766797,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146]",9219407589
0.07152172998443351,3.01737557322563,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388]",9219407589
0.07362531027809331,3.086057469813623,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097]",9219407589
0.07572889057175312,3.1107745382641254,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140]",9219407589
0.07783247086541294,3.273507509781649,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397]",9219407589
0.07993605115907274,3.308111405612352,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397, 12152]",9219407589
0.08203963145273256,3.2727502208759307,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397, 12152, 28400]",9219407589
0.08414321174639236,3.4015314064537847,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397, 12152, 28400, 8183]",9219407589
0.08624679204005216,3.455719634818461,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397, 12152, 28400, 8183, 5612]",9219407589
0.08835037233371199,3.507593924860112,"[14900, 40491, 15724, 40956, 24218, 4338, 34804, 41985, 42899, 33363, 3947, 18632, 19081, 23872, 36953, 45360, 44708, 1492, 7425, 33546, 44012, 12907, 47048, 47380, 42854, 22022, 26577, 44401, 17356, 5772, 10085, 5247, 12146, 38388, 32097, 38140, 1397, 12152, 28400, 8183, 5612, 24389]",9219407589
