n_nodes,influence,communities,time,nodes,std
2.0,847.3,7,19,"[195, 997]",243.70763221532476
1.0,845.2,6,17,[155],247.00356272734203
1.0,839.4,7,18,[16],250.44727988141537
5.0,852.1,7,18,"[609, 966, 838, 704, 1018]",8.321057625085887
25.0,871.7,7,11,"[492, 966, 846, 990, 998, 452, 583, 924, 847, 498, 985, 991, 810, 761, 372, 122, 765, 101, 984, 864, 358, 878, 90, 474, 992]",11.287603820120548
17.0,864.2,7,14,"[609, 812, 838, 990, 797, 259, 432, 583, 847, 991, 985, 452, 821, 825, 924, 443, 761]",15.234500319997371
20.0,867.9,7,14,"[609, 423, 973, 990, 943, 841, 970, 984, 847, 9, 386, 991, 146, 979, 619, 983, 147, 952, 634, 971]",15.458331087151677
34.0,872.8,7,12,"[195, 423, 838, 990, 358, 1018, 998, 432, 847, 991, 959, 985, 688, 924, 583, 706, 821, 452, 825, 541, 335, 928, 474, 1021, 992, 841, 984, 610, 1003, 574, 248, 885, 889, 890]",17.19447585708852
42.0,873.7,7,11,"[609, 812, 838, 990, 797, 259, 432, 583, 847, 991, 980, 985, 1035, 911, 144, 962, 452, 970, 588, 470, 130, 235, 236, 1021, 877, 871, 984, 372, 122, 765, 864, 215, 90, 474, 992, 610, 1003, 574, 248, 885, 889, 890]",19.17706964058899
8.0,862.7,7,16,"[609, 917, 973, 998, 990, 72, 1017, 985]",17.372391890583174
3.0,851.4,7,23,"[609, 774, 698]",23.736259182946245
7.0,854.9,7,16,"[609, 633, 186, 851, 975, 906, 980]",19.91080108885627
