n_nodes,influence,communities,time,nodes,std
77.0,1073.5,7,17,"[1665, 1538, 773, 902, 1542, 2057, 1931, 1038, 271, 1040, 1553, 1021, 276, 1428, 25, 1434, 794, 1311, 416, 1954, 1315, 548, 1829, 675, 170, 1451, 302, 1200, 1971, 1204, 1593, 1466, 700, 60, 1725, 1212, 66, 1093, 1095, 715, 1228, 331, 590, 1233, 1108, 1878, 1110, 1240, 1754, 94, 990, 1247, 375, 2017, 2022, 1510, 1766, 233, 875, 492, 1901, 1646, 1391, 1389, 1645, 1132, 1771, 1387, 1909, 1270, 1013, 502, 374, 506, 1788, 2045, 1022]",56.61130629123479
1.0,233.6,2,18,[1968],410.2229271993461
8.0,940.2,6,26,"[833, 578, 425, 1965, 757, 1816, 892, 1373]",202.09997525977087
14.0,913.3,7,24,"[833, 578, 425, 1965, 757, 1816, 892, 1373, 1302, 837, 604, 1434, 618, 642]",98.54080373124627
37.0,1016.0,7,19,"[514, 1463, 7, 13, 2064, 1560, 1561, 27, 28, 1076, 1311, 1533, 1832, 1325, 1327, 567, 1985, 964, 1864, 595, 600, 345, 1885, 1759, 1634, 1894, 1382, 1641, 1129, 1131, 108, 1392, 753, 1657, 634, 763, 765]",54.400367645816516
15.0,960.7,6,23,"[807, 514, 1539, 1157, 1928, 2061, 403, 1811, 532, 406, 407, 153, 538, 1946, 504]",108.36978361148462
43.0,1018.9,7,21,"[1152, 772, 1162, 1675, 1424, 400, 914, 2039, 2068, 2072, 1567, 37, 1320, 302, 1583, 1584, 1969, 686, 698, 186, 1340, 1885, 1759, 1634, 454, 464, 83, 596, 595, 975, 1627, 1498, 1501, 737, 631, 361, 238, 1776, 883, 1909, 1782, 630, 1918]",52.33392780978703
66.0,1062.6,7,16,"[514, 1542, 7, 13, 2064, 456, 1561, 27, 28, 1076, 570, 1332, 569, 1468, 834, 580, 200, 332, 1948, 1697, 1314, 803, 163, 1500, 1316, 1062, 161, 169, 299, 1968, 306, 52, 1844, 2052, 1848, 1338, 1084, 1730, 1474, 1858, 1093, 709, 837, 329, 1866, 81, 851, 2008, 729, 1242, 351, 2016, 481, 1248, 1505, 740, 1126, 871, 1894, 1003, 619, 238, 1266, 762, 1022, 1919]",53.367499472993856
62.0,1036.4,7,18,"[1968, 794, 1311, 416, 1954, 1315, 548, 1829, 675, 170, 1451, 1078, 1200, 1971, 1204, 1593, 1466, 700, 60, 1725, 1212, 66, 1093, 1095, 715, 1228, 331, 590, 1233, 1108, 1878, 1110, 1240, 1754, 94, 990, 1247, 375, 2017, 2022, 1510, 1766, 233, 875, 492, 1901, 1646, 1391, 1389, 1645, 1132, 1771, 1387, 1909, 1270, 1013, 502, 374, 506, 1788, 2045, 1022]",47.984268255335515
52.0,1035.8,7,18,"[1665, 389, 895, 1035, 780, 1165, 1507, 1171, 151, 1698, 34, 1443, 421, 1318, 293, 167, 41, 559, 1212, 2022, 701, 962, 1095, 328, 1869, 78, 1114, 1250, 482, 228, 492, 2028, 373, 2038, 986, 732, 862, 992, 1639, 1384, 532, 1770, 363, 251, 1648, 1007, 501, 503, 888, 1402, 1147, 1789]",43.37384004212677
6.0,903.4,6,25,"[513, 1018, 1926, 7, 1032, 1997]",94.45003970353851
33.0,991.9,7,20,"[514, 1463, 7, 13, 2064, 1560, 1561, 27, 1555, 1310, 1311, 1533, 1702, 1832, 1325, 1327, 567, 1985, 964, 1864, 595, 373, 345, 1885, 1759, 1634, 1894, 1382, 1641, 2074, 1131, 108, 2038]",74.37667645169418
20.0,982.0,7,22,"[514, 1542, 7, 13, 2064, 1560, 1507, 27, 108, 1357, 1358, 396, 1296, 1105, 1300, 1209, 8, 950, 233, 2022]",51.099510760867375
