57518,58710,53735,59366,59137,58073,54064,54928,52143,40642
56303,56053,58184,60374,60184,51890,59792,59966,54748,59636
55541,53786,57052,53402,57416,59431,50863,51724,61636,51320
56964,56718,54363,45580,56425,54858,55142,53900,52882,57969
57043,55732,54511,55324,48810,58843,54813,49183,52241,59769
55176,56527,56865,58807,60237,57271,56537,59385,56395,53280
59839,58382,61532,53568,52317,38654,54978,60098,58480,58591
53781,59975,57333,46758,55043,59240,45589,53274,56969,54658
55961,56995,59452,56709,54801,49196,56913,47970,50608,62520
59146,59259,56146,60701,58519,59933,59365,57740,54644,52052
53123,51506,56969,60244,60019,56573,61071,49443,53494,56770
56240,54064,60208,55298,61908,58430,58695,51256,60333,58859
62263,58392,57822,60156,59944,58150,61264,53864,50454,52890
53537,54401,51686,55181,58471,56016,58874,58159,57941,54653
59858,54560,60251,46990,58850,55720,58903,56738,55969,56648
59860,51337,60066,56946,56287,52658,61987,57095,54724,56781
54513,56787,58642,57463,57979,61854,56199,50218,62381,60174
53102,59522,60291,56051,59248,56871,57506,53724,59056,58531
54143,57347,60410,57919,54541,59306,62719,56021,58327,59225
62223,58503,57426,59606,62093,55583,58986,61512,60589,58838
60375,62320,61727,54681,58155,59648,57617,58856,59686,52389
57226,58198,58430,57354,52215,52594,57393,57808,55664,56307
61091,53950,57774,54656,62402,60011,61168,60509,60146,56353
58122,61803,60465,60846,56027,54708,57361,52052,57007,60506
59706,50466,58514,58551,57598,56202,61072,56946,60182,60949
56174,56950,60827,57390,60501,57538,56932,58493,58691,60333
54116,54366,46966,56181,60493,52150,56911,50447,60238,50250
54972,54600,47896,61218,60185,57610,58486,60425,61172,61003
58512,59804,60109,60401,60464,49325,59009,60185,62308,58890
58361,49376,61795,61609,58321,57519,60151,52726,51804,53433
57084,58860,58573,59649,57007,48471,56321,54014,60308,48238
62543,56296,54569,54038,55492,56578,54922,59976,60522,60951
56230,55404,61076,53269,52943,52172,58805,55876,58240,54176
57588,54402,57030,57474,58769,58846,60511,61118,60360,55985
58398,56748,56790,60983,58748,48019,60190,62561,50132,58420
55866,56566,56637,58515,52791,51359,60494,49149,54744,58534
59382,57171,62357,51245,58146,52593,58851,56228,53769,54057
57348,54457,60068,62321,53464,50492,60101,56514,55922,52688
59727,59654,55992,58903,54293,52850,56907,57334,52306,59171
61184,58652,61712,53707,57694,52297,54296,61534,57227,59258
60102,59987,58118,61092,60290,47964,56005,56188,58689,46997
60299,59702,44476,59914,56666,52159,50516,61226,60026,57610
57764,58845,60078,59918,58357,56252,60851,53018,51105,58140
61521,57671,58161,49752,57621,58454,57092,56573,59162,53576
61133,60408,62090,54264,59575,58752,53606,41681,58242,57110
47324,57535,57548,57534,59232,61670,56106,50930,62250,54156
50814,55783,58747,61423,50973,61616,56717,57507,51345,55754
62228,49863,51647,56991,58823,56594,59242,56135,57301,58438
58095,58343,50327,54499,58951,42913,61571,56952,45980,53628
55498,58150,58173,57258,57096,47998,57825,58322,60216,60052
60969,57096,55140,52838,60089,56100,47008,54500,59345,61150
