n_nodes,influence,communities,time,nodes,std
0.30257186081694387,27.35,12,25,"[89, 735, 497, 806]",113.88082191484219
0.605143721633888,30.68,14,21,"[911, 519, 22, 1289, 156, 973, 804, 702]",80.35589524110847
1.664145234493192,36.23,16,18,"[89, 735, 497, 806, 531, 373, 1003, 702, 791, 115, 905, 1139, 227, 1183, 1285, 229, 866, 1056, 313, 271, 928, 946]",63.36688330666106
1.4372163388804842,34.39,17,20,"[531, 761, 22, 1097, 138, 115, 791, 1285, 702, 1003, 901, 1183, 271, 313, 1056, 866, 1139, 227, 946]",66.30828832054104
0.9077155824508321,31.78,16,20,"[141, 22, 979, 1097, 277, 359, 702, 804, 130, 531, 911, 1056]",85.12212638321483
0.5295007564296519,30.0,14,23,"[531, 686, 22, 156, 973, 1097, 804]",75.59953703561948
0.605143721633888,29.96,15,22,"[141, 25, 979, 277, 804, 1097, 702, 531]",78.82825889235407
0.22692889561270801,25.29,11,26,"[654, 497, 209]",126.84273885406292
0.07564296520423586,16.95,8,20,[692],155.52144546653363
0.7564296520423601,31.43,15,21,"[1085, 22, 531, 1168, 230, 156, 1097, 804, 973, 702]",85.765360723313
1.4372163388804842,35.01,16,20,"[531, 686, 22, 156, 973, 868, 1021, 1097, 1139, 32, 829, 391, 227, 313, 1275, 1003, 271, 1056, 946]",72.05413173441201
0.15128593040847216,21.89,11,25,"[661, 0]",127.20049488897439
1.13464447806354,34.11,14,19,"[661, 22, 810, 848, 1004, 1243, 155, 804, 367, 1080, 844, 1285, 531, 302, 1139]",66.36297461687504
0.15128593040847216,22.76,10,25,"[39, 687]",136.05612812365345
0.9833585476550679,33.08,15,20,"[1109, 22, 497, 155, 236, 887, 502, 890, 791, 702, 1126, 1046, 1080]",69.02893523733363
0.9077155824508321,33.02,14,21,"[654, 791, 155, 1137, 502, 22, 890, 1126, 1080, 249, 909, 1285]",75.89432851010673
1.588502269288956,35.32,17,20,"[79, 791, 673, 531, 1097, 810, 868, 115, 1139, 905, 227, 1285, 1056, 1183, 928, 946, 271, 1251, 313, 1003, 399]",65.53799203515469
0.7564296520423601,32.06,14,22,"[911, 1289, 22, 328, 156, 973, 1015, 702, 155, 804]",80.47859094193933
1.739788199697428,36.74,14,18,"[39, 40, 810, 531, 804, 1260, 848, 227, 1004, 155, 335, 1142, 1087, 492, 712, 1056, 928, 1240, 866, 1005, 1285, 302, 229]",52.03053334341289
0.9077155824508321,32.63,15,21,"[531, 686, 22, 156, 973, 868, 1021, 1097, 1139, 32, 829, 382]",87.06269637450933
1.588502269288956,34.91,18,20,"[362, 22, 259, 387, 795, 61, 1056, 683, 129, 1288, 1313, 866, 293, 166, 1183, 484, 1103, 414, 1192, 622, 946]",86.61134971815183
1.210287443267776,32.97,17,21,"[507, 1209, 973, 1295, 804, 1097, 22, 747, 1132, 1139, 1285, 1062, 702, 115, 155, 229]",68.1703300564109
0.9833585476550679,32.48,16,21,"[141, 22, 979, 1097, 277, 715, 502, 702, 890, 791, 1126, 1046, 1080]",70.31529776656002
0.9833585476550679,33.64,14,20,"[654, 497, 22, 155, 236, 887, 502, 890, 791, 447, 1126, 1046, 1080]",74.4351368642525
1.210287443267776,34.46,15,20,"[531, 686, 665, 156, 973, 868, 1021, 1139, 32, 1097, 829, 391, 227, 313, 1275, 1056]",74.19140381472775
0.832072617246596,31.99,15,21,"[79, 791, 906, 531, 779, 1105, 1064, 702, 1080, 115, 1285]",85.37487862363261
1.059001512859304,31.93,17,22,"[141, 25, 979, 1097, 277, 702, 804, 714, 130, 911, 1056, 531, 1218, 1139]",80.12838385990324
0.22692889561270801,25.16,12,24,"[661, 497, 820]",115.7955335926218
1.13464447806354,32.65,17,22,"[531, 22, 1209, 973, 1295, 271, 702, 744, 806, 1097, 1157, 464, 1056, 866, 229]",73.80615895709515
0.45385779122541603,28.91,14,24,"[531, 761, 22, 304, 1097, 702]",108.23902946719356
0.5295007564296519,30.47,13,22,"[654, 530, 22, 155, 236, 887, 804]",81.90072282953308
2.26928895612708,37.76,18,19,"[911, 510, 22, 519, 1209, 481, 973, 1019, 1295, 702, 271, 406, 79, 1166, 866, 1139, 333, 887, 1087, 1162, 928, 1097, 1056, 115, 744, 417, 622, 302, 1285, 229]",64.79119075923825
1.664145234493192,35.76,17,19,"[280, 1097, 22, 1209, 507, 473, 227, 702, 791, 115, 905, 1056, 1139, 784, 1285, 1003, 229, 866, 313, 271, 928, 946]",65.49839387343785
0.605143721633888,31.15,13,22,"[654, 497, 22, 236, 155, 924, 804, 1004]",87.48829121659652
2.1936459909228443,37.52,18,19,"[911, 519, 22, 1209, 973, 1295, 1050, 1288, 79, 841, 115, 702, 1279, 1019, 866, 1087, 622, 1139, 928, 1285, 1097, 1056, 1162, 417, 744, 229, 282, 1005, 302]",60.580771701918756
2.042360060514372,37.49,15,18,"[911, 1254, 519, 22, 1255, 1003, 1015, 804, 1019, 1097, 702, 1056, 744, 481, 1139, 1162, 588, 115, 417, 406, 866, 622, 333, 928, 1285, 331, 229]",53.407208314983095
1.588502269288956,36.22,15,18,"[661, 22, 848, 810, 1004, 92, 907, 804, 367, 1260, 191, 946, 531, 229, 302, 333, 1056, 1139, 866, 227, 1285]",57.75593043142843
1.13464447806354,33.88,15,20,"[141, 22, 1137, 502, 890, 1006, 1270, 702, 1080, 1100, 911, 155, 504, 844, 1285]",85.6315473409187
