generation,hv,influence_k,influence_comm,k_comm
1,0.02120335413940065,0.0568131984294775,0.20181524547803614,0.17424242424242428
2,0.02245900030202356,0.059283549783549785,0.20181524547803614,0.1803030303030303
3,0.023817373625513165,0.060084918957011985,0.23799741602067181,0.18354978354978355
4,0.02400879224135038,0.06009901338971107,0.23799741602067181,0.18354978354978355
5,0.024271535957582472,0.062449964763918245,0.2447286821705426,0.18354978354978355
6,0.02464122397843328,0.06288789892278265,0.2525064599483204,0.18354978354978355
7,0.025647951375224107,0.06288789892278265,0.2722222222222222,0.18925619834710747
8,0.025845273433011278,0.0631098862377932,0.2722222222222222,0.18925619834710747
9,0.026650026388927026,0.06419176207865425,0.2726614987080103,0.19090909090909092
10,0.02713769376031533,0.06435915024604243,0.2726614987080103,0.19292929292929292
11,0.027169117938673965,0.06435915024604243,0.2726614987080103,0.19292929292929292
12,0.027494711536994836,0.06469288627745287,0.2726614987080103,0.19292929292929292
13,0.02785139322348625,0.07381903145010967,0.2726614987080103,0.19292929292929292
14,0.02795884090070137,0.07381903145010967,0.2726614987080103,0.19292929292929292
15,0.02795884090070137,0.07381903145010967,0.2726614987080103,0.19292929292929292
16,0.02795884090070137,0.07381903145010967,0.2729198966408269,0.19292929292929292
17,0.02806384442430954,0.07395010967421115,0.2729198966408269,0.19292929292929292
18,0.02818884861908118,0.07395010967421115,0.2729198966408269,0.19292929292929292
19,0.028195426021007417,0.07395010967421115,0.2729198966408269,0.19292929292929292
20,0.028656369137870195,0.07395010967421115,0.2729198966408269,0.1954545454545455
21,0.028656369137870195,0.07395010967421115,0.2729198966408269,0.1954545454545455
22,0.0287774302473034,0.07425741864431082,0.2749677002583979,0.1954545454545455
23,0.028881180932449433,0.07445826431027276,0.2749677002583979,0.1954545454545455
24,0.028904378019600007,0.07457806698821497,0.27669896640826874,0.1954545454545455
25,0.029052115080127765,0.07480780624121003,0.27669896640826874,0.1954545454545455
26,0.029052115080127765,0.07480780624121003,0.27669896640826874,0.1954545454545455
27,0.029471004975761852,0.07606372086921769,0.27669896640826874,0.1954545454545455
28,0.029471004975761852,0.07606372086921769,0.27669896640826874,0.1954545454545455
29,0.029471004975761852,0.07606372086921769,0.27669896640826874,0.1954545454545455
30,0.030287531257404406,0.08082117917318764,0.27669896640826874,0.1954545454545455
31,0.03033991556560267,0.08082117917318764,0.28116925064599485,0.1954545454545455
32,0.03035803697907292,0.0808262128991516,0.28116925064599485,0.1954545454545455
33,0.030365724851454237,0.0808262128991516,0.28116925064599485,0.1954545454545455
34,0.030769303830614617,0.0808262128991516,0.28116925064599485,0.1987012987012987
35,0.030769303830614617,0.0808262128991516,0.28116925064599485,0.1987012987012987
36,0.030769303830614617,0.0808262128991516,0.28116925064599485,0.1987012987012987
37,0.030809451608605938,0.08088643456613859,0.28116925064599485,0.1987012987012987
38,0.03099229890773231,0.08105556775852761,0.28116925064599485,0.1987012987012987
39,0.03104416026773321,0.08105556775852761,0.28116925064599485,0.1987012987012987
40,0.031282977006549945,0.08120637818840781,0.28116925064599485,0.1987012987012987
41,0.031282977006549945,0.08120637818840781,0.28116925064599485,0.1987012987012987
42,0.031282977006549945,0.08120637818840781,0.28116925064599485,0.1987012987012987
43,0.03130362926557429,0.08120637818840781,0.28116925064599485,0.1987012987012987
44,0.0313127906468287,0.08120637818840781,0.2918217054263566,0.1987012987012987
45,0.0313127906468287,0.08120637818840781,0.2918217054263566,0.1987012987012987
46,0.0313490334737692,0.08120637818840781,0.2918217054263566,0.1987012987012987
47,0.031523647834430076,0.0814682997293991,0.2918217054263566,0.1987012987012987
