measure,Hyperarea,GD
two-hop,0.2720059525001555,1.6619357153498426
page_rank,0.8168318230826426,0.40375490731810787
degree_centrality,0.8002326719539972,0.44910565810251146
katz_centrality,0.7411548938819287,0.5939133862171481
betweenness,0.8256746816436331,0.37826817978483734
closeness,0.7720579962320713,0.5249654582794279
eigenvector_centrality,0.7259956597115675,0.6299838504072867
core,0.696480861257413,0.7388131041476609
