generation,hv,influence_k,influence_comm,k_comm
1,0.18566205036793273,0.2081316559257736,0.38355514151361897,0.7834224598930482
2,0.19367440037855263,0.21356437679967094,0.3852431017655931,0.8083778966131907
3,0.20115807395219154,0.22139608757255816,0.3977198119066631,0.8110516934046346
4,0.20561396504303076,0.22503713606654785,0.3977198119066631,0.8190730837789661
5,0.2070193215089409,0.22680938342703047,0.3977198119066631,0.823529411764706
6,0.20989183826554067,0.22996023584258882,0.3977198119066631,0.8262032085561497
7,0.21308990893765983,0.23354358060240413,0.3977198119066631,0.8279857397504456
8,0.21310960281548513,0.2335601490013255,0.397768609706326,0.8279857397504456
9,0.21522877833431467,0.23442799031034325,0.398729039126963,0.8297682709447416
10,0.218236026756788,0.2378205128205128,0.398729039126963,0.8306595365418896
11,0.21837438801106626,0.2379667717903012,0.398729039126963,0.8306595365418896
12,0.21852091583925495,0.23800219388454683,0.398729039126963,0.8315508021390374
13,0.21871029297499886,0.2382164404223228,0.398729039126963,0.8324420677361855
14,0.2192806760713335,0.23829014123131773,0.398729039126963,0.8360071301247772
15,0.22026442895820061,0.23848839069427308,0.398729039126963,0.841354723707665
16,0.220527137222639,0.23875291375291377,0.398729039126963,0.842245989304813
17,0.22310925329956474,0.24122217651629418,0.398729039126963,0.842245989304813
18,0.22319417894677415,0.24135358105946345,0.398729039126963,0.8440285204991088
19,0.22324435464573875,0.24135358105946345,0.398729039126963,0.8440285204991088
20,0.2235596919420449,0.24169409022350202,0.398729039126963,0.8440285204991088
21,0.22369785155252286,0.24175979249508664,0.398729039126963,0.8440285204991088
22,0.22470008845441372,0.24265848530554412,0.398729039126963,0.8440285204991088
23,0.225715835490922,0.24356689062571418,0.398729039126963,0.8440285204991088
24,0.22589768459145623,0.24384341149047034,0.398729039126963,0.8440285204991088
25,0.22592662047679352,0.24385369532428358,0.398729039126963,0.8440285204991088
26,0.22616402244429926,0.2443541752365282,0.398729039126963,0.8440285204991088
