measure,Hyperarea,GD
two-hop,0.08427783400553494,1.609587328100876
page_rank,0.9243568747388469,0.2055909763307813
degree_centrality,0.904825457037066,0.2682232173962124
katz_centrality,0.6049825526278112,0.9123737192372453
betweenness,0.9070325554580625,0.25284127170053083
closeness,0.8319185742990738,0.510645434110946
eigenvector_centrality,0.7118039258784506,0.7529085766128044
core,0.31496783768311637,1.2661542606676837
