n_nodes,influence,communities,time,nodes,std
7.0,1729.2,7,18,"[641, 386, 1283, 2078, 646, 1156, 305]",29.961475264078704
6.0,1724.7,7,19,"[641, 386, 1283, 138, 789, 211]",33.63569532505608
19.0,1738.1,7,14,"[641, 386, 559, 710, 1592, 57, 1595, 350, 31, 1977, 1329, 1001, 1873, 2032, 1266, 1528, 2045, 1204, 1623]",30.0248230635919
46.0,1750.6,7,15,"[641, 386, 1283, 108, 2031, 211, 30, 1171, 1069, 1538, 1977, 499, 1476, 1734, 1862, 1483, 1740, 703, 1716, 1973, 1931, 1462, 1718, 1465, 825, 1979, 702, 1658, 574, 1989, 325, 421, 1094, 1737, 1484, 845, 206, 1487, 1617, 850, 1874, 1748, 468, 2007, 1624, 2009]",24.316455333785804
59.0,1755.4,7,13,"[641, 386, 559, 1148, 773, 1538, 211, 1877, 1977, 1595, 30, 1171, 161, 551, 45, 814, 563, 1568, 1639, 1210, 827, 1339, 61, 1983, 1476, 1734, 1862, 1483, 1740, 725, 1716, 1973, 485, 1462, 1718, 1465, 1883, 1979, 1373, 506, 1404, 1406, 897, 1413, 902, 395, 397, 910, 1936, 934, 1960, 1449, 947, 1975, 450, 1987, 1507, 1508, 1003]",24.446063077722762
10.0,1733.7,7,17,"[641, 386, 355, 1538, 773, 2045, 1595, 2050, 1592, 1623]",16.59186547679314
2.0,1715.0,7,22,"[641, 666]",33.68990946856343
3.0,1723.8,7,22,"[641, 386, 1023]",29.41853157450249
34.0,1746.0,7,15,"[641, 386, 1283, 2078, 773, 1032, 211, 1538, 30, 1069, 161, 1977, 1171, 551, 45, 814, 563, 1568, 1639, 1210, 827, 210, 61, 1983, 1476, 1734, 1862, 1483, 1740, 725, 1716, 1873, 2032, 1266]",22.88252608432906
1.0,1713.8,7,20,[1434],35.03655234180441
30.0,1740.2,7,16,"[641, 386, 355, 1538, 773, 2045, 2050, 1595, 1623, 1716, 1973, 1592, 485, 697, 1850, 955, 1725, 1820, 345, 920, 2013, 866, 869, 741, 1896, 2005, 1387, 84, 1109, 594]",23.080077989469622
3.0,1723.8,7,18,"[641, 1525, 559]",27.342274960214997
33.0,1741.2,7,15,"[641, 2043, 355, 1538, 773, 2045, 2050, 1595, 1592, 1623, 1716, 1973, 485, 1462, 1718, 1959, 825, 1979, 702, 1442, 574, 1989, 325, 1094, 1737, 2037, 845, 206, 1487, 1617, 850, 1874, 1748]",25.52743622066266
