n_nodes,influence,communities
1.2186865267433988,19.392857142857142,22
0.45700744752877454,16.50897088693297,20
0.3046716316858497,16.218009478672986,20
0.6093432633716994,16.678232904536223,20
0.9140148950575491,17.817366283006095,21
1.5233581584292486,19.25101557210562,21
1.6756939742721733,20.263879485443468,22
1.8280297901150981,21.43077183480027,22
2.132701421800948,20.620514556533514,22
0.15233581584292485,16.589708869329723,20
1.8280297901150981,20.424509140148952,22
1.066350710900474,18.422477995937715,21
0.3046716316858497,16.218009478672986,20
1.6756939742721733,19.510155721056197,21
1.9803656059580228,19.98713608666215,22
1.5233581584292486,19.77657413676371,22
1.066350710900474,18.5624576844956,21
1.9803656059580228,20.468348002708193,22
0.7616790792146243,17.9060595802302,21
1.3710223425863235,19.368144888287066,22
2.132701421800948,21.16367637102234,22
2.132701421800948,20.933818551117128,22
2.285037237643873,20.346479350033853,22
2.285037237643873,22.269295870006772,23
1.3710223425863235,19.455484089370344,22
1.3710223425863235,18.933649289099524,21
1.9803656059580228,20.52538930264049,22
1.9803656059580228,21.13270142180095,23
1.2186865267433988,18.530636425186188,21
2.285037237643873,20.971394719025053,22
1.5233581584292486,19.938727149627624,21
1.2186865267433988,19.219363574813812,22
0.9140148950575491,18.35257278266757,21
2.285037237643873,20.85375761679079,22
2.132701421800948,19.96208530805687,22
1.8280297901150981,19.78994583615437,22
1.066350710900474,18.96733243060257,22
2.285037237643873,21.290453622207174,22
1.8280297901150981,20.133547731888964,22
1.5233581584292486,19.90825998645904,22
2.132701421800948,21.171800947867297,23
0.7616790792146243,18.292315504400815,21
1.6756939742721733,19.170785375761678,22
1.6756939742721733,19.95057549085985,21
1.2186865267433988,19.320920785375762,22
