measure,Hyperarea,GD
two-hop,0.1838599168874482,1.3973372992003978
page_rank,1.0026585978368483,0.06839031116544216
degree_centrality,0.9566675897791761,0.11067025889297599
katz_centrality,0.6021811029484091,0.7218189287721001
betweenness,0.8678505743667638,0.2919451368221023
closeness,0.7099736666059006,0.5702566996018783
eigenvector_centrality,0.620119803902835,0.7002679755527509
core,0.589761769157246,0.7311390881382364
