measure,Hyperarea,GD
two-hop,0.6635797964151919,4.7842897621219045
page_rank,0.858726307934608,0.9305335556698879
degree_centrality,0.859028985575499,0.9160122167987284
katz_centrality,0.8443106970755541,0.9452402786539833
betweenness,0.8637653537503707,0.8719424340512698
closeness,0.8411480515530373,0.9293462741695157
eigenvector_centrality,0.8319176532138017,1.0230513750331476
core,0.8214048913238282,1.4464210836451434
