,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6768,72477,63358,40603,18262,68526,54556,64675,19628,62967,21739,68469,66412,62835,59670,70775,2784,56693,15782,28951,65976,46578,69972,47283,65105,38083,30281,58173,66492,29297,23162,8691,7849,27913,66356,19455,18626,39744,50418,71111,27108,48159,38783,24713,60891,41628,58045,65583,69053,55219,3702,6649,3027,25757,10274,16625,14194,17734,2769,13772,18368,25962,15915,18348,9935,224,21629,23411,6947,14118,15324,16611,16274,15972,10648,5497,13116,6971,8121,19777,14490,10155,15113,21652,647,8936,16243,17172,14288,1705,16134,9615,16043,28866,11788,9870,9262,10085,953,11653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50762,49423,66183,35680,3371,5702,35154,42144,29114,6898,47620,22053,50962,7738,28491,52221,21507,1303,39878,7431,51430,11912,7650,10813,25440,33143,61544,51981,25192,16359,5372,1722,58150,19931,34325,40654,62726,30671,16116,65225,12921,55286,29568,47448,51872,26511,64119,62913,58720,45032,56225,33581,25273,55313,45078,24089,35402,33262,24601,23052,54955,21989,20248,64019,16100,39485,59674,50151,37588,13357,21021,11013,21488,23697,26625,12087,33436,15554,22499,69431,12481,64810,17900,9440,58061,54539,21859,51322,5356,12938,44398,56400,15890,34568,65773,61620,59562,64598,59474,23337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47790,1269,49812,7908,21452,41980,41964,57164,38697,7630,6367,15531,60742,11253,59425,66987,57113,28243,60612,20845,62553,63186,50348,59726,31457,61912,22704,30813,36078,41607,40449,5484,22285,46295,15656,301,28723,21192,42433,33325,57019,770,30493,21261,53496,32051,44804,68497,43767,47172,66186,844,35508,60182,32590,20794,24177,59635,42760,61886,36818,52572,40999,34089,26608,21705,51864,9586,57379,49133,59122,30507,34097,56749,49115,49826,16956,53319,61129,63941,64348,63914,59771,54749,50217,54103,39091,39490,49709,48701,8877,624,63702,60329,7535,37891,57516,52383,24531,52727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52590,16880,36449,3012,34695,33340,30627,1474,46876,20948,52444,15624,42209,49424,45915,15857,60782,58682,22290,42958,58074,55721,63513,50006,50018,56706,429,1234,46361,54515,48134,46014,40906,52689,55992,7802,68394,65867,66198,16058,48766,59460,55261,23190,61292,18987,51390,149,56645,49940,8908,10341,59833,1662,46381,54944,59357,55980,55841,57382,64496,65565,46373,54379,13619,15205,72696,56500,71165,53005,33971,21668,559,48837,42858,26093,45401,38377,66141,1438,67659,35918,58862,10473,61923,62300,29604,2774,43117,32222,61431,68266,48657,49944,20833,24370,42871,41373,34754,38993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64894,37870,29675,22408,34051,47991,60667,60321,32069,52613,35679,11795,35814,15070,61146,27668,61605,10688,43785,35925,23561,60895,54982,47427,64230,2108,31639,25891,48509,36225,655,9881,58479,24454,71663,28774,55313,14820,50633,68630,53891,57344,36608,33321,49540,46878,62404,21872,58847,50520,1980,453,52021,44132,58436,46623,69077,39073,53317,31392,46388,40040,43155,46223,46100,26006,14250,23310,19950,2487,48792,56241,58319,39568,31385,12582,55035,54106,61244,28633,45088,43181,70427,35805,39475,46656,56759,44420,53768,22068,67971,5672,58388,35938,56016,62992,51623,19373,47813,40080
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67213,74185,63385,51297,135,15942,68328,38508,11959,15276,59354,54551,41256,58027,54802,43492,62970,26344,62354,2523,37820,35664,46632,44262,65389,55399,45655,56338,1307,13532,33295,61822,56095,54586,46761,50926,43390,58946,55386,33699,57796,19274,52249,46106,53758,18975,63166,50418,51271,48333,47796,19345,69545,19470,42229,25934,44417,6461,67175,13495,63948,70030,58166,60353,21943,30908,39030,34172,69054,58974,16620,33416,30427,66559,22331,46625,67908,73716,57163,25636,68529,22477,38446,51820,23038,20506,22763,29576,50213,28040,16389,2639,56350,60629,55523,12437,59226,46743,42611,35242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63680,44127,67737,55224,47454,36199,38432,10335,37930,57535,37839,55729,58422,14360,40873,43053,24624,58277,50300,40497,24010,49095,55438,57815,34533,21700,50006,12226,32702,34854,62267,42042,31791,51047,51880,20294,29965,52383,64065,1794,51024,60249,60422,30719,39288,36330,57656,63912,37944,21770,53207,45729,28482,18892,49103,41153,55633,61321,46379,49509,25140,62289,68611,70044,66683,37564,44751,36513,25602,67791,35218,26256,65799,57437,33889,32966,46961,21099,52331,24598,65412,58982,69591,40716,53059,45082,69698,45816,60414,568,67717,57105,43920,55676,21572,20407,53856,68990,60040,67741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64857,15147,67250,15534,50007,40810,22731,30164,63972,32428,44697,37041,60084,17723,64358,641,38418,14659,63303,21284,67427,47355,55452,62417,69342,46816,54789,6815,61992,3929,56929,27494,30494,16124,67275,20176,55871,43771,30941,61436,64997,202,42291,35590,40506,59333,69884,54172,46233,24793,46899,55038,29989,29407,56599,60174,63926,65301,56910,27144,62086,68257,60491,64951,67882,61030,12829,29037,61840,29968,53452,70879,35585,36075,59477,33854,52925,59310,24437,18733,34306,41107,48884,56318,68901,67968,33597,33277,71177,46796,71067,59594,41963,25276,59132,45457,56734,44057,37402,23245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64117,11491,38794,19931,55907,3210,44662,13326,16570,38055,36383,2637,65441,49751,57349,30861,71124,55458,59984,25922,31887,16215,60451,52992,45390,36014,66393,50549,33464,23247,67408,57628,17552,61635,31777,37253,52572,11122,62221,64581,33407,52964,47857,46309,49840,50024,15008,51565,68833,13528,55140,27107,60021,36748,41231,8049,38181,22453,32633,53514,6032,12273,7557,24167,64618,69075,67285,65174,70241,24709,44989,45340,56542,50047,35725,36080,49676,9703,37882,66176,27601,3706,65770,41176,56097,37801,47911,38836,48062,5149,46555,50170,63243,396,48717,38303,39966,12800,52630,51741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52569,46843,62168,37556,66802,36549,32264,34555,69095,72167,56951,45398,70824,66042,56197,60996,44890,26046,44057,31222,58094,8736,54181,41881,66154,45350,40879,67477,48650,40832,49836,59701,51255,43501,49058,27748,19232,37313,72270,21596,71710,50555,23688,6042,38444,33266,58972,38762,47019,65309,31921,38473,63091,58813,21471,707,54265,51153,36226,42302,52244,35921,51116,51716,61915,42189,65624,55725,60627,11606,63047,63691,65314,45634,33809,28246,40528,37190,18480,68212,24220,41289,36453,47538,65861,59331,64382,66794,60823,30701,52692,58140,66399,14702,43212,66828,61545,64493,55242,57417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69529,52035,63378,60127,67616,74360,60137,61910,33941,27262,56494,4809,53582,67689,67653,9810,52946,65202,32606,36842,63311,66635,3190,61322,43080,734,41111,52779,39909,43189,53344,18863,30071,18041,2300,53886,31432,32588,66259,69420,66048,234,64391,71720,50508,52678,51100,42657,57522,54225,65018,41531,22829,27634,629,1551,15933,1962,22256,14140,60528,69026,68126,29212,62260,38690,60098,37990,49851,54032,47437,44047,51041,35287,12230,1223,63921,39877,23985,54691,38736,27783,60038,65933,57902,32026,69073,70383,23944,41389,45960,43160,44901,43760,51485,46806,64156,47165,62148,35759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61419,2880,67909,68718,66323,49637,26571,31366,67230,59270,60383,65959,64146,1030,39743,10583,53988,63151,55936,61921,62931,60089,31756,8910,48836,27100,11671,36207,30552,34423,12537,146,51359,65560,68760,71741,62361,41441,69084,28465,68917,71751,43664,13581,48200,13897,52350,22968,66525,42769,39848,58812,45228,41787,54455,37773,42347,47237,33713,59110,45805,46263,43344,877,30987,15512,69560,19002,36121,41114,69972,50986,5248,26820,51489,70894,70140,29229,65449,34132,42475,10160,20208,32214,55853,24311,27515,55083,33958,23972,38482,25379,33692,26503,53656,24743,46833,65615,52840,52455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29207,34422,57614,66523,39542,34813,30938,276,46255,16435,19446,70046,48500,56562,72860,65832,70630,52738,8991,1005,56920,65719,17325,32888,50507,63897,51601,50618,59466,100,28045,43543,33796,52610,40864,1630,39463,20638,61202,64128,55828,52087,58010,2791,18084,38781,61457,24218,47889,48234,33981,60207,47907,51170,58907,37438,30168,55630,68239,2876,33422,36918,70198,38343,70742,50330,57241,43799,66502,61485,65439,17674,32855,8798,33398,38545,46402,27110,64655,9861,39507,29541,53313,55214,46643,45619,52834,65565,50955,31538,70235,42892,43608,42144,59932,48990,68741,28216,55328,70116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66112,67089,40693,25663,48215,40098,64957,61397,59811,48241,65627,12957,69212,14628,68638,28357,5348,2054,67600,1873,62498,57182,23866,63885,57164,26739,68896,66347,19117,44803,55531,52169,63873,24688,16673,9103,62015,6479,51276,50772,64276,33722,50152,425,70974,69219,54890,61904,64100,39335,56360,52502,33425,41555,46233,14889,58328,65270,57257,53830,44065,25000,68713,37518,22408,48595,40256,64858,36450,35510,66829,23926,11049,59877,58325,68591,41170,35713,68242,65910,17204,556,63232,57588,70900,4303,3482,7916,33972,55863,70975,53440,63467,60919,62987,65183,71091,58385,53077,28824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35024,50468,68436,51306,64406,66263,52768,40439,59625,43365,1118,32806,64462,60394,48269,348,19550,16680,57705,52288,48842,55132,70401,55116,32270,20312,69279,65351,47632,39001,60891,16013,17798,54298,61121,6938,20328,14511,23426,11226,31260,33012,58719,28150,395,57407,71568,52449,42587,25992,71062,66803,68619,51269,60113,70264,54252,65140,59186,2939,60205,41785,40410,31971,9681,52562,60695,59689,52790,69688,55241,15055,50931,68905,23468,35216,70716,18721,68693,64706,45854,29179,44522,43583,66159,65945,61362,58667,67759,25905,67482,50578,20601,23194,74586,64442,49882,32527,20725,31560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52236,34763,65212,33973,64802,49805,61270,53467,55579,64616,57430,69250,65563,42489,29181,60819,55057,63824,58455,21140,52319,50533,40765,63966,49907,65322,56449,51153,64694,67369,64789,55590,57395,58287,63470,26473,16083,60092,18019,40707,29662,16276,70793,48748,54627,42270,60824,3202,48116,25885,57381,63942,31663,24001,44716,33598,35939,31940,36834,31105,41883,31411,67879,41742,59871,53912,63771,56294,69534,59614,45263,56372,66539,48353,7349,226,33992,64062,52846,50641,65052,34998,28971,25422,53782,46143,32298,1052,65497,23239,70984,33993,75633,63041,48474,36918,46965,67413,72044,68501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50241,57195,1565,40467,55402,32160,65340,44174,55935,43177,35493,818,67530,191,69337,36257,26318,21899,70864,60059,26472,12720,70498,14246,63684,55220,41502,47300,51365,1610,24804,42365,58261,10206,30233,23243,43139,46945,65160,61578,62408,48011,56658,55426,72755,67003,62369,60113,65012,60263,54289,72424,46422,8922,33463,43108,13325,2832,67378,57984,73424,68929,57087,30040,34244,31777,37618,32336,67698,49659,60559,60122,45249,43551,52510,44316,37625,26293,74597,51191,72303,71026,22214,4840,58893,51125,72662,27826,33535,40203,60026,53488,58370,5606,67240,50388,71534,61693,67224,54135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63905,70187,22628,43919,71837,65311,16731,16678,50850,8408,65021,58745,26932,51378,35521,1514,65875,35681,66382,68109,44144,43215,65321,1637,57751,47174,38804,38853,27932,41987,30301,46205,5178,50772,42146,39258,69956,23539,13640,23120,66240,34957,54749,1760,55018,52009,63349,61424,41659,32323,63609,60402,54960,4723,30638,27610,40537,29565,45091,33470,61094,881,55238,57599,35622,823,30565,66428,55023,56159,36671,7226,45222,71726,54898,55080,37847,60764,49525,47943,61581,66617,38770,63802,66648,52150,65745,63793,41441,36002,67533,48384,55879,66296,63275,55736,42664,44672,58544,54266
