15,19,24,13,19,27,23,30,23,32,25,30,24,33,25,26,13,26,15,15,18,25,30,21,27,23,24,21,20,19,18,27,16,13,24,25,20,25,22,18,19,19,21,20,27,29,11,19,16,18
22,21,32,33,30,25,16,24,18,23,17,18,20,18,26,18,27,33,19,23,28,21,20,20,26,15,25,14,15,13,27,13,15,17,28,24,21,24,28,13,24,20,25,23,26,23,25,13,21,23
18,23,21,22,21,23,23,24,16,28,24,20,23,25,26,25,25,27,24,19,22,22,28,15,27,22,21,22,25,24,24,14,23,23,20,31,20,24,32,22,33,18,21,13,25,20,20,30,22,28
25,25,21,23,17,26,23,14,22,21,21,21,27,21,32,23,19,18,26,23,24,22,19,17,27,20,18,22,15,24,23,27,20,14,26,25,24,15,21,30,33,22,24,15,30,33,25,25,24,18
21,12,28,18,21,21,33,11,25,20,25,22,26,13,32,29,22,16,15,19,30,15,23,17,21,23,27,28,24,15,25,28,21,25,16,20,31,20,26,34,21,21,26,22,29,23,25,20,15,22
25,24,24,27,22,21,22,15,22,22,23,26,30,25,26,21,22,20,31,25,24,12,26,23,24,19,21,23,23,27,22,25,31,22,27,23,24,25,24,25,16,26,23,40,21,27,28,21,27,25
25,35,24,23,15,20,25,15,16,31,26,26,17,24,31,29,28,21,29,28,24,27,23,27,24,18,24,19,25,18,27,26,31,27,27,23,23,26,21,21,19,22,27,24,30,23,25,19,21,17
27,15,26,28,28,22,22,30,21,19,25,27,26,22,27,30,16,29,25,19,28,14,22,24,30,17,23,23,29,23,28,18,30,27,24,12,29,29,29,20,17,32,23,21,23,21,29,23,22,24
30,10,25,23,25,30,29,26,10,28,30,22,32,27,27,20,25,20,38,21,33,16,29,24,20,20,23,21,21,21,27,21,15,28,34,30,20,25,24,27,25,27,24,13,24,14,26,29,25,24
21,28,27,23,25,13,17,35,20,27,25,26,17,14,27,25,24,33,25,21,23,21,30,28,23,30,30,23,31,31,26,25,33,32,19,20,13,18,24,26,18,28,18,16,22,22,29,28,25,25
33,34,31,22,29,33,33,23,32,31,31,16,29,26,30,16,28,23,17,19,22,25,30,34,18,23,22,28,29,25,25,25,23,31,26,32,21,14,26,27,25,24,22,29,27,15,18,20,31,20
19,27,28,26,34,27,31,28,23,30,35,29,22,32,26,28,17,17,21,25,27,33,27,18,27,28,18,20,28,30,26,25,29,21,13,33,24,23,32,36,19,34,33,22,29,24,22,19,21,22
27,19,27,30,35,25,26,36,27,21,29,35,26,30,32,14,32,27,27,32,20,31,15,26,24,16,22,23,18,27,31,29,31,26,15,24,26,22,30,21,31,14,22,29,35,27,26,28,34,19
22,24,33,31,18,13,21,27,31,21,12,24,17,25,25,35,30,23,33,26,30,11,39,13,33,21,34,27,29,30,26,33,32,23,19,21,30,14,27,20,15,29,22,18,24,20,25,31,20,28
20,31,25,30,26,27,28,24,25,35,29,26,26,18,25,21,27,20,25,33,23,33,26,16,21,26,24,23,31,29,24,32,28,30,14,27,31,20,33,17,23,28,25,15,26,32,30,21,28,34
27,19,24,19,13,29,26,21,22,15,32,22,19,22,23,29,26,35,32,18,22,12,21,23,33,28,24,19,26,26,22,34,32,31,24,31,27,24,28,25,34,28,31,28,17,20,22,30,25,26
29,34,31,24,31,27,30,31,18,16,31,30,26,22,22,12,31,23,22,13,28,18,26,19,23,24,17,25,25,27,30,25,17,10,23,31,25,25,22,24,23,25,28,22,25,18,26,26,33,24
24,16,28,21,33,25,27,30,28,17,30,25,29,23,26,26,24,27,18,21,31,24,30,26,26,25,29,26,24,30,24,31,30,25,17,28,23,29,33,26,29,29,32,30,31,31,29,30,27,24
16,11,31,13,23,28,25,20,26,18,33,30,29,30,28,34,19,27,26,21,25,29,29,23,29,20,30,21,27,34,21,15,33,32,31,30,27,30,19,28,19,27,26,25,32,23,32,30,28,34
31,19,35,33,15,22,34,24,29,27,34,34,16,20,28,29,20,25,31,21,32,18,26,26,21,31,36,31,26,22,34,27,21,27,32,33,37,23,19,28,31,27,29,29,27,30,30,29,20,30
22,13,20,33,21,25,31,24,27,30,32,24,23,27,28,12,30,29,28,20,36,18,15,17,33,35,28,21,22,33,22,12,27,28,33,23,33,26,33,27,32,28,27,26,32,23,30,26,28,25
33,29,35,30,25,30,23,21,27,29,15,18,34,23,29,28,30,24,20,14,31,26,25,35,33,24,22,25,24,26,25,29,29,23,28,10,30,28,32,30,30,27,28,30,15,23,31,33,32,15
25,29,26,17,25,20,32,34,32,32,32,23,30,28,24,22,10,20,23,22,14,16,11,20,35,26,31,30,29,15,27,35,34,29,29,30,32,25,31,32,25,13,30,25,30,27,27,25,35,20
11,29,24,19,21,28,32,21,27,27,27,16,21,27,24,29,36,22,26,22,30,30,30,25,29,27,31,29,31,31,22,20,25,29,16,23,35,29,23,33,28,19,31,13,33,27,29,18,34,29
15,16,29,33,29,25,21,15,30,33,35,21,24,17,32,34,28,32,24,32,27,34,28,21,28,25,29,21,30,23,30,30,32,30,28,32,32,27,28,27,27,18,22,22,27,33,22,29,30,26
29,23,31,25,29,28,30,19,31,30,30,17,33,23,27,27,31,32,22,17,18,23,23,20,30,30,28,25,15,20,25,15,24,15,33,30,25,22,25,22,24,28,28,22,30,36,30,27,20,28
32,27,30,28,26,32,31,10,30,31,32,26,23,27,29,27,19,17,27,30,24,33,23,28,28,26,19,33,31,33,30,24,25,25,29,25,25,26,26,28,26,25,32,26,28,25,33,28,19,32
19,17,24,23,31,26,33,30,26,32,30,16,25,21,24,22,29,27,30,26,33,32,29,29,28,31,33,23,28,25,31,21,29,33,31,22,32,36,32,31,29,23,28,35,28,26,25,15,16,28
27,30,30,30,31,22,31,33,31,24,34,11,35,27,23,34,18,30,34,27,29,12,28,30,16,33,28,29,28,28,25,31,30,28,26,25,23,19,32,14,27,31,25,29,29,32,25,33,24,28
31,32,22,25,32,26,30,28,31,33,24,30,18,24,18,17,22,30,33,28,36,22,34,35,34,28,33,27,21,35,25,24,24,22,29,26,19,34,27,21,35,29,23,29,31,30,21,31,29,24
30,28,20,32,26,33,37,20,24,23,27,13,30,27,30,28,30,34,27,32,18,11,30,30,23,30,25,26,33,32,21,18,25,31,16,23,24,26,33,31,31,24,34,33,29,25,28,30,29,26
33,32,27,22,27,30,16,30,26,34,35,18,27,19,31,33,33,18,28,30,36,25,33,29,30,32,30,21,16,27,31,23,35,32,34,26,31,35,32,22,25,31,36,29,25,32,23,30,24,38
27,26,30,31,33,32,33,30,24,30,29,30,30,34,32,30,25,26,33,21,20,28,24,28,30,23,29,22,32,23,25,33,30,22,28,20,21,34,33,26,30,31,19,22,33,25,19,31,29,22
33,31,28,22,22,30,29,16,34,30,19,22,16,26,33,29,33,29,31,25,33,18,25,34,32,31,30,22,27,37,25,25,31,33,36,11,29,31,32,26,24,20,25,35,24,29,31,30,23,28
33,30,31,13,25,24,31,27,26,24,33,30,32,21,29,27,26,31,27,31,24,28,28,32,21,28,21,33,32,30,31,36,39,29,29,29,32,17,29,33,32,26,28,25,39,28,31,24,29,30
15,17,27,26,31,31,26,26,24,26,19,34,36,16,26,30,34,23,21,23,29,16,32,30,33,29,29,28,34,31,32,33,35,19,14,20,34,28,32,32,35,31,30,17,25,22,28,19,31,19
31,25,34,24,28,17,33,31,27,26,27,24,17,30,29,18,28,28,35,27,30,27,28,22,32,13,32,26,32,22,35,24,28,24,35,31,29,25,32,30,32,28,25,31,32,34,36,30,35,33
35,29,27,29,22,30,23,31,30,21,25,23,31,29,34,28,31,19,29,27,31,18,28,25,28,25,30,25,30,32,26,29,29,22,12,27,28,33,36,30,30,28,34,30,30,18,33,33,32,32
32,24,20,31,36,27,29,29,18,25,23,21,28,30,31,29,34,28,25,31,35,13,31,31,30,28,34,25,33,26,23,31,27,31,27,28,33,29,34,32,28,26,24,24,30,26,14,15,15,31
32,24,17,27,28,31,32,21,23,28,24,29,32,33,21,25,32,26,36,23,26,26,33,35,32,29,33,30,28,29,33,27,27,27,30,31,35,11,32,21,32,31,31,22,25,17,32,25,33,25
29,32,23,27,18,23,21,30,30,30,28,26,32,24,29,28,24,25,31,24,27,30,16,15,31,28,29,38,32,34,28,33,32,28,31,30,22,24,31,38,29,27,30,32,24,32,38,29,32,23
32,30,32,30,25,27,22,30,31,28,31,17,22,21,26,24,25,15,34,23,26,20,28,32,34,29,26,23,33,19,33,26,28,12,29,31,26,33,30,32,16,25,22,31,23,24,27,24,27,25
21,39,26,27,29,18,25,28,31,29,33,30,32,24,27,31,31,27,32,32,29,20,21,34,27,26,26,32,31,28,31,32,20,17,12,23,30,33,33,29,29,26,27,25,28,24,26,33,31,27
34,27,35,28,29,33,26,30,31,31,23,21,34,28,20,27,30,29,29,33,27,31,26,22,29,29,35,18,30,18,34,24,19,11,34,20,30,35,30,27,23,27,32,21,15,23,33,28,29,27
19,24,26,29,29,23,25,28,26,32,27,22,30,27,23,23,29,24,22,18,29,24,20,18,26,25,25,36,30,26,35,27,31,31,17,26,33,39,32,24,29,31,33,28,27,27,19,26,26,28
19,29,31,26,25,27,30,31,31,33,25,29,35,34,28,36,20,30,29,28,31,29,25,32,34,27,29,28,28,22,33,31,23,21,28,31,25,33,31,25,27,33,32,30,32,21,32,13,32,30
29,35,28,33,19,40,24,29,27,37,32,30,31,33,15,25,27,29,25,30,33,36,28,28,27,27,24,30,32,29,28,30,33,28,37,32,33,24,25,27,21,31,17,31,20,31,26,25,30,30
31,33,31,26,28,28,29,30,31,29,33,28,32,28,28,27,30,17,30,31,33,17,29,21,31,31,29,35,35,30,33,18,35,29,22,33,33,30,33,21,27,27,35,34,26,32,17,30,34,32
23,32,27,30,32,31,30,35,26,32,31,29,34,30,27,28,30,10,25,21,35,28,30,36,29,30,27,26,26,13,30,35,27,32,28,33,23,38,27,22,19,20,30,23,32,28,26,26,23,13
23,28,32,18,31,25,26,30,31,27,27,33,30,34,31,15,32,23,24,31,35,17,31,30,31,29,34,25,24,25,20,30,30,31,31,36,36,25,26,29,24,28,33,28,28,30,31,31,30,24
28,29,21,20,26,30,27,37,27,23,26,26,30,27,30,30,26,35,19,16,28,16,20,29,29,10,35,28,30,30,30,14,33,30,20,25,31,31,21,34,31,21,31,32,32,22,29,27,25,29
