18873,12317,26996,30406,29800,34996,6423,33288,20221,34388,19236,27043,33964,33314,27988,10453,39435,28862,25188,22563,1884,19984,21191,24473,28908,3985,2667,9091,7635,6332,742,962,2710,7960,6131,4392,7319,5731,6783,1493,3066,10796,1813,7439,909,3905,6226,4758,8311,3095
25568,26149,24941,23214,31627,14354,23651,11540,31333,32523,7665,6452,2835,3810,8938,3396,6409,25665,15814,7669,2678,3394,4972,4333,6216,5786,24228,11742,27414,2176,21932,27622,10764,9365,22438,27099,9867,3293,23356,26735,33445,5874,21848,22856,6231,3416,34393,25562,20024,12833
2899,3659,20453,25799,11636,4540,20649,16988,5135,4788,286,3662,32777,4566,11519,30145,4038,12898,32397,32556,7773,23397,6707,23505,13457,5524,4950,3316,4866,3642,6709,27667,4546,8289,3712,818,21220,20293,4542,10880,2927,11999,14351,11663,7242,1007,34096,35211,7964,7071
1231,4490,11752,33413,30945,10108,30111,14143,11168,28225,15550,25813,20144,9214,24223,28546,39204,32742,8565,19904,14927,1654,19330,16476,4232,5295,6893,17523,14494,7252,20801,6014,25402,24967,4327,8260,6456,14081,15578,13795,23076,3344,29747,10773,11439,2782,34710,27388,5110,2738
20294,15336,3879,11835,13339,19683,12308,3991,9915,5676,5323,3616,10481,9451,7139,9800,20039,17383,13015,1982,15807,14231,15321,15142,30719,23757,32870,20656,18810,9682,19752,14410,10462,879,8649,5967,9936,8891,18072,8565,26603,13618,27099,21996,22656,15704,8159,6781,8363,16348
17854,18772,10744,12138,34805,32287,7535,1964,7199,1129,16731,7612,27398,11174,14178,11346,26763,22765,9126,10084,18424,3087,14823,9616,20496,5895,14681,11618,16833,20907,27310,26973,22145,17809,24244,2164,6657,733,9857,3699,4964,3280,21613,13577,31912,26079,9037,23583,28138,5835
1312,4517,12546,13718,17149,9659,31571,23975,12290,2962,12973,9011,26798,24984,33353,15677,41146,26188,4619,3111,17493,14724,6389,3251,29686,30895,26824,16138,12208,20299,5557,14870,18872,22964,10060,20075,13686,14382,16745,17511,24317,25538,15941,11289,28497,7981,8938,14768,4746,4868
28653,30429,20310,30082,28932,4238,18887,1620,11176,14233,20227,10788,13251,13851,20597,5582,21093,18587,18997,6542,12230,1333,11090,16747,38016,10113,8516,13450,31852,10250,9858,7327,7386,10923,3927,19733,15677,2949,21033,25532,1619,8002,23616,872,19845,1531,27521,5577,19898,24854
14050,13049,7361,5855,12665,10621,22848,7332,19492,16411,36741,3824,14112,9487,17420,20304,16695,32341,20666,21214,16746,31134,25201,1817,27223,22071,4117,434,10435,3911,10285,3539,5596,3253,23121,9581,8667,3323,8307,5695,35499,6771,16567,435,26273,20115,5678,1792,25378,25119
18966,24064,36416,9158,29999,15767,29820,15730,20220,13105,29607,27177,26457,29749,39894,10878,22125,10236,20507,16776,7145,29845,6435,27391,20442,14681,4355,11268,8834,10700,30559,35241,39622,39846,7839,21061,14066,10526,14474,24082,26798,15069,29542,23635,30611,26981,18594,31735,21205,16574
