generation,hv,influence_k,influence_comm,k_comm
1,0.7547729105550425,0.9016444408083122,0.8245132127955495,0.7878151260504203
2,0.7735711948200698,0.9094821238648448,0.8300814623484998,0.800420168067227
3,0.7925856990918758,0.9103575227031007,0.8655374528114445,0.8193277310924371
4,0.7939809025139958,0.9119201505358749,0.8695112259090007,0.8193277310924371
5,0.7949743457883849,0.9130491695982983,0.8702563083647923,0.8193277310924371
6,0.7951289138743117,0.9132373394420356,0.8702563083647923,0.8193277310924371
7,0.8038758897161088,0.9139736562218767,0.8702563083647923,0.827731092436975
8,0.8052632040298734,0.9155199214595434,0.8722829326445459,0.827731092436975
9,0.8086870770561353,0.9170416428045488,0.8746026226902444,0.8298319327731093
10,0.811439791493788,0.9178761351550356,0.8746026226902444,0.8319327731092437
11,0.8114424211965732,0.9178761351550356,0.8746026226902444,0.8319327731092437
12,0.8114424211965732,0.9178761351550356,0.8746026226902444,0.8319327731092437
13,0.811445635277755,0.9178761351550356,0.8746026226902444,0.8319327731092437
14,0.8114602447376724,0.9178924977501431,0.8746026226902444,0.8319327731092437
15,0.8115207279017308,0.9179661294281273,0.8746026226902444,0.8319327731092437
16,0.8117591542875842,0.9182442935449562,0.8746026226902444,0.8319327731092437
17,0.8129498252708592,0.9195778450462243,0.8767136896483211,0.8319327731092437
18,0.813329671228714,0.9200032725190216,0.8767136896483211,0.8319327731092437
19,0.8296642161732565,0.9201259919823284,0.9112060401351083,0.8487394957983194
20,0.8297232383913231,0.9201914423627587,0.9112060401351083,0.8487394957983194
21,0.8297232383913231,0.9201914423627587,0.9112060401351083,0.8487394957983194
22,0.8298181998807868,0.920297799230958,0.9112060401351083,0.8487394957983194
23,0.8298181998807868,0.920297799230958,0.9112060401351083,0.8487394957983194
24,0.8298181998807868,0.920297799230958,0.9112060401351083,0.8487394957983194
25,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
26,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
27,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
28,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
29,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
30,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
31,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
32,0.8298462500438283,0.9203305244211731,0.9112060401351083,0.8487394957983194
33,0.832254765605825,0.9204368812893725,0.9117474667196503,0.8508403361344539
34,0.832254765605825,0.9204368812893725,0.9117474667196503,0.8508403361344539
35,0.8322620703357837,0.9204450625869263,0.9117474667196503,0.8508403361344539
36,0.8404714180526174,0.9205186942649104,0.9117474667196503,0.8592436974789918
37,0.8407779245216861,0.9208295835719544,0.9122988277369363,0.8592436974789918
38,0.8407901964680168,0.9208295835719544,0.9122988277369363,0.8592436974789918
39,0.840793702738397,0.9208295835719544,0.9122988277369363,0.8592436974789918
40,0.8434362618482719,0.9214840873762578,0.9135903039936418,0.8613445378151262
41,0.8434631432545201,0.9214840873762578,0.9135903039936418,0.8613445378151262
42,0.8434631432545201,0.9214840873762578,0.9135903039936418,0.8613445378151262
43,0.8434684026600904,0.9214840873762578,0.9135903039936418,0.8613445378151262
44,0.8434684026600904,0.9214840873762578,0.9135903039936418,0.8613445378151262
45,0.8435414499596777,0.9215659003517958,0.9135903039936418,0.8613445378151262
46,0.8435998877993477,0.921631350732226,0.9135903039936418,0.8613445378151262
47,0.8436355348815464,0.9216640759224413,0.9135903039936418,0.8613445378151262
48,0.844083753111815,0.922146772478115,0.9139777468706537,0.8613445378151262
49,0.8441141407884434,0.9221794976683302,0.9139777468706537,0.8613445378151262
50,0.8441842661960473,0.9222531293463144,0.9139777468706537,0.8613445378151262
51,0.8441842661960473,0.9222531293463144,0.9139777468706537,0.8613445378151262
