n_nodes,influence,communities,time,nodes,std
0.1131221719457014,41.49,16,37,"[2496, 1837, 1796]",81.36559469456363
0.1131221719457014,39.32,17,31,"[1496, 1724, 1796]",299.63259168521705
2.300150829562594,46.13,18,21,"[1925, 1798, 263, 907, 1292, 1293, 2447, 1811, 1299, 1812, 918, 1302, 1816, 1049, 928, 800, 1570, 985, 164, 972, 1514, 1241, 1372, 1117, 1758, 92, 2140, 2527, 1889, 2021, 740, 1382, 311, 951, 2572, 1986, 2371, 1220, 2118, 1478, 2254, 2644, 1364, 2004, 1367, 594, 1884, 1245, 1757, 96, 1762, 2536, 746, 877, 495, 112, 881, 634, 1659, 1021, 1279]",84.27508528622204
0.641025641025641,39.48,18,29,"[2401, 1288, 395, 1936, 1572, 1048, 281, 589, 2381, 367, 809, 1490, 762, 22, 700, 1240, 1369]",112.49106631195208
1.1312217194570136,43.71,17,26,"[1633, 4, 902, 343, 22, 367, 1425, 630, 1340, 1684, 2034, 1048, 1153, 851, 934, 1369, 1327, 2341, 899, 2220, 1581, 836, 2568, 1348, 1221, 432, 313, 75, 1852, 1468]",82.4973332902343
0.2262443438914028,40.8,17,34,"[1309, 1180, 1548, 1287, 1417, 351]",375.51432728991847
1.546003016591252,44.45,17,23,"[2496, 1837, 395, 6, 359, 2064, 1176, 2381, 367, 2034, 1425, 1153, 1190, 1946, 836, 2118, 1348, 1045, 1048, 1221, 1658, 2264, 75, 347, 92, 2140, 469, 2527, 1889, 2021, 2208, 1220, 740, 1382, 1478, 311, 1034, 2572, 1986, 2371, 2235]",49.522621093799145
0.5656108597285068,42.41,17,27,"[2496, 1110, 1796, 343, 367, 1425, 630, 22, 1048, 1340, 653, 1240, 836, 2364, 1221]",49.985597925802594
1.3197586726998491,44.18,17,23,"[1633, 4, 902, 343, 367, 1425, 22, 630, 1684, 1048, 1340, 2034, 1153, 1190, 1946, 836, 806, 1348, 1585, 1611, 1985, 1221, 75, 942, 245, 313, 1852, 1544, 1468, 505, 1786, 603, 899, 851, 1369]",52.36038578925866
0.7541478129713424,43.13,17,24,"[2496, 601, 1548, 2288, 367, 1167, 2064, 1176, 2381, 2243, 1340, 630, 2365, 1190, 1913, 2208, 1581, 942, 1852, 956]",80.7965964629699
1.6214177978883861,44.36,18,22,"[1633, 4, 902, 343, 22, 367, 1425, 630, 1340, 1684, 2034, 1048, 1153, 1327, 851, 2341, 934, 1369, 2568, 673, 841, 2220, 1581, 850, 899, 210, 313, 2644, 1852, 432, 1468, 2431, 1364, 1221, 311, 951, 2572, 1986, 2371, 1220, 2118, 1478, 2254]",83.98148605496333
2.1116138763197587,45.35,17,20,"[2496, 531, 395, 2056, 1287, 909, 2447, 1417, 351, 2200, 1073, 410, 1946, 1312, 80, 420, 934, 1700, 164, 1658, 2208, 1581, 942, 1382, 311, 951, 2572, 1986, 313, 1852, 2371, 1220, 2118, 75, 1478, 2042, 1884, 495, 112, 881, 634, 2644, 1364, 1659, 1367, 1021, 2004, 1565, 1279, 96, 594, 1762, 1757, 2536, 746, 877]",83.02626090581221
