generation,hv,influence_k,influence_comm,k_comm
1,0.21679558576188537,0.22451024829670171,0.36345968679099117,0.8961675579322639
2,0.22902097450628248,0.23609296160095786,0.40229539040451545,0.9095365418894832
3,0.23190221902495714,0.23808147324610168,0.40229539040451545,0.9144385026737967
4,0.2369696047408958,0.2422509193534593,0.40229539040451545,0.9144385026737967
5,0.2385515718303057,0.24392927392457028,0.40229539040451545,0.9153297682709446
6,0.2412696300618939,0.24673451352661135,0.40229539040451545,0.9193404634581105
7,0.24297377515959775,0.24845534365289776,0.40229539040451545,0.9211229946524063
8,0.24355759185569376,0.248961486929502,0.40229539040451545,0.9215686274509804
9,0.2436301843066826,0.24900809601185894,0.40229539040451545,0.9215686274509804
10,0.24472819333839754,0.2498754240428747,0.40229539040451545,0.9224598930481284
11,0.24531221964540542,0.2503399469768237,0.40229539040451545,0.9246880570409983
12,0.24554563397239512,0.2505360757148151,0.40229539040451545,0.9246880570409983
13,0.24636832326362512,0.25134738732575046,0.40229539040451545,0.9246880570409983
14,0.24896614029174485,0.2537607970580689,0.4058889934148636,0.9246880570409983
15,0.24899335617253832,0.2537607970580689,0.4058889934148636,0.9246880570409983
16,0.25022545749677616,0.2548467744234442,0.4058889934148636,0.9269162210338681
17,0.25036054753723946,0.2549572393739844,0.4058889934148636,0.9273618538324421
18,0.2519072999934602,0.2564937712021438,0.4058889934148636,0.927807486631016
19,0.2523119412821145,0.2568911599532484,0.4058889934148636,0.927807486631016
20,0.2536854796652263,0.2583393198209755,0.4058889934148636,0.927807486631016
21,0.2538442641231641,0.258455913794578,0.4058889934148636,0.927807486631016
22,0.25507538446833455,0.2593226716839135,0.4058889934148636,0.92825311942959
23,0.2552487075391176,0.2595068274466205,0.4058889934148636,0.92825311942959
24,0.2556202554570105,0.2599137660708686,0.4058889934148636,0.92825311942959
25,0.2556202554570105,0.2599137660708686,0.4058889934148636,0.92825311942959
26,0.25565615761399063,0.25994540893412016,0.4058889934148636,0.92825311942959
