n_nodes,influence,communities,time,nodes,std
1.768579492003763,2.83,9,4,"[309, 3798, 4923, 811, 5151, 369, 1230, 5174, 313, 4658, 3775, 385, 1242, 846, 861, 3116, 445, 942, 1101, 2469, 4950, 912, 4036, 3005, 2592, 3876, 4755, 5003, 5306, 1111, 902, 3697, 2831, 421, 4706, 5012, 855, 3287, 804, 3782, 5184, 2557, 3251, 519, 4968, 4746, 3526, 3805, 877, 3194, 419, 954, 5295, 341, 579, 5296, 1109, 915, 470, 5193, 4954, 4767, 335, 640, 563, 5155, 4566, 2782, 4876, 2919, 893, 495, 2828, 1192, 1238, 1175, 525, 311, 4624, 1173, 528, 4667, 5014, 1077, 1119, 3828, 5156, 2847, 866, 1196, 2121, 3755, 4757, 5191]",11.009087155618309
0.48918156161806214,0.8,8,4,"[4835, 4817, 2508, 4806, 1010, 3142, 5158, 520, 3996, 4618, 4892, 480, 1172, 3815, 5182, 2786, 4037, 3934, 2888, 4953, 2849, 5198, 993, 1226, 2165, 3714]",4.6303347611160905
0.3762935089369708,0.65,6,4,"[387, 5041, 4604, 1211, 1113, 3803, 3708, 1039, 2869, 2492, 4742, 973, 1181, 4838, 503, 556, 972, 3751, 862, 4689]",4.674398357008098
1.3546566321730948,2.03,17,4,"[5121, 4485, 646, 3335, 2696, 4359, 2315, 908, 3853, 910, 3215, 3217, 1300, 407, 2712, 1052, 5279, 4641, 5025, 1533, 2977, 3109, 1830, 4903, 424, 2345, 1834, 3499, 3631, 817, 2875, 1211, 1341, 830, 575, 1986, 2754, 3780, 453, 1223, 3783, 3144, 2375, 1863, 2382, 2896, 4817, 3026, 1492, 1620, 5215, 1760, 3169, 3454, 995, 5219, 616, 4072, 490, 5230, 3822, 2928, 3441, 3314, 1011, 4722, 758, 630, 889, 2939, 3197, 1790]",8.646386528486914
1.392285983066792,2.01,18,4,"[5130, 3595, 144, 1042, 4882, 3476, 789, 4884, 791, 280, 4377, 3740, 284, 415, 671, 4130, 5283, 1060, 2084, 3493, 2728, 809, 1962, 5166, 2608, 817, 2230, 1719, 4666, 448, 65, 3140, 3017, 4297, 4684, 5069, 4046, 3450, 206, 4942, 3924, 4693, 3286, 3931, 2139, 3675, 478, 3807, 1247, 3937, 1378, 4448, 1376, 1637, 5222, 3934, 2152, 4585, 2026, 5221, 378, 495, 4847, 5232, 626, 1776, 1141, 1527, 2168, 249, 1274, 3067, 4092, 4223]",9.782126558167196
1.5616180620884288,2.26,18,5,"[769, 4611, 3204, 131, 903, 2696, 2953, 5130, 2956, 912, 4753, 5269, 22, 1688, 3353, 3096, 795, 1180, 2464, 5153, 3618, 931, 2465, 2981, 5285, 5159, 935, 1577, 5162, 4778, 5033, 5036, 5038, 1963, 1067, 5041, 2866, 2610, 1326, 697, 2618, 3002, 5307, 2811, 447, 323, 3140, 2117, 1222, 1348, 3267, 3195, 1486, 3919, 3280, 4054, 3034, 4315, 4956, 3674, 2910, 3423, 2916, 3685, 4711, 4713, 4714, 4202, 876, 3308, 4731, 2799, 3050, 4849, 5233, 3699, 2930, 2549, 3824, 3191, 2552, 2297, 251]",7.905061669588669
0.48918156161806214,0.78,10,3,"[7, 2057, 2508, 4806, 1010, 3142, 5158, 520, 3996, 4618, 4892, 480, 1172, 3815, 5182, 2786, 4194, 3934, 2888, 4953, 2849, 5198, 993, 1226, 2165, 3714]",4.960846701924985
0.451552210724365,0.7,7,4,"[309, 1184, 4871, 4868, 2923, 630, 2888, 4817, 410, 4782, 950, 3469, 4564, 3637, 4979, 3782, 556, 4970, 1023, 3550, 1040, 5192, 875, 4582]",7.4806416837060175
2.050799623706491,3.01,18,5,"[2059, 2578, 1555, 5142, 4636, 4638, 5154, 3619, 5156, 3112, 5161, 1577, 2095, 2609, 50, 2099, 2102, 3639, 3641, 572, 1598, 3649, 5188, 4172, 5203, 1624, 2151, 3176, 1129, 622, 5237, 3190, 2174, 3199, 1157, 1163, 5260, 5261, 1173, 1176, 5274, 1184, 2723, 5284, 3751, 5290, 2734, 3763, 4793, 4282, 2751, 705, 1738, 4813, 1742, 2769, 4316, 3809, 4837, 3814, 3815, 1259, 3308, 3835, 254, 3842, 2820, 2315, 4877, 2319, 1814, 4375, 3863, 3354, 2334, 3872, 1824, 288, 298, 4910, 4911, 2864, 3889, 4406, 2874, 1034, 4950, 3931, 3437, 3450, 2944, 4996, 901, 2949, 3976, 2443, 3468, 5007, 915, 1432, 4505, 922, 2972, 1949, 2463, 416, 1963, 1452, 4558]",7.671375365604267
1.4863593603010348,2.17,17,5,"[769, 4611, 3204, 131, 903, 2696, 2953, 5130, 2956, 912, 4753, 5269, 22, 1688, 3353, 3096, 795, 1180, 2464, 5153, 3618, 931, 2465, 2981, 5285, 5159, 935, 1577, 5162, 4778, 5033, 5036, 5038, 1963, 1067, 5041, 2866, 2610, 1326, 697, 2618, 3002, 5307, 2811, 447, 323, 3140, 2117, 1222, 1348, 3267, 3195, 1486, 3835, 3280, 4054, 3034, 4315, 4956, 3674, 2910, 3423, 2916, 3685, 4711, 4713, 4714, 4202, 876, 3308, 4731, 2799, 3050, 4849, 5233, 3699, 2930, 2549, 3824]",8.149233092751734
