measure,Hyperarea,GD
two-hop,0.9181258505546477,1.5447598043106727
page_rank,0.9273985227692212,0.9163132384567061
degree_centrality,0.9269312783396756,0.9237938929530385
katz_centrality,0.9318157290489408,0.7093003571363583
betweenness,0.928922815444739,0.8197992949769559
closeness,0.9294985623331433,0.8281307048665975
eigenvector_centrality,0.9284824385193897,0.8471659537516361
core,0.9365328804872145,0.5078222189879302
