measure,Hyperarea,GD
two-hop,0.87361897123257,2.971002300352411
page_rank,0.9955105752055767,0.1440154376590199
degree_centrality,0.9832700727496794,0.22754716940630598
katz_centrality,0.9565477795357951,0.45348294377839105
betweenness,0.9896223610091578,0.18538256280235707
closeness,0.9585421078810336,0.4431923428581105
eigenvector_centrality,0.955545272819064,0.47729904423655994
core,0.9640494552971517,0.38443847480289967
