measure,Hyperarea,GD
two-hop,0.10719327765045421,1.2129311316546403
page_rank,0.9099806912848318,0.22663971986681708
degree_centrality,0.8793289608578958,0.3093472646172621
katz_centrality,0.5310277169130446,0.8457889399293763
betweenness,0.8422652581437173,0.38524874558109024
closeness,0.680613059861068,0.6536669729443496
eigenvector_centrality,0.5930207296434233,0.7733284357404269
core,0.37719149208619945,0.9923309484346454
