measure,Hyperarea,GD
two-hop,0.29368591102824027,1.2729959984694934
page_rank,0.9575025333824255,0.07684811145894069
degree_centrality,0.9478638938864821,0.09417759700509495
katz_centrality,0.7986808674572357,0.44687281453200384
betweenness,0.9142050805085903,0.15952152585378002
closeness,0.8559604715674393,0.30921073941234367
eigenvector_centrality,0.8011198682886058,0.43603749924943463
core,0.7277706476789071,0.5785012827897412
