measure,Hyperarea,GD
two-hop,0.6869880540989709,2.573031167422247
page_rank,0.7842920695874723,1.2743841241345866
degree_centrality,0.7826698181797356,1.2763743404621395
katz_centrality,0.7870969943346569,1.208610883190244
betweenness,0.7951551102095559,1.1987295470440216
closeness,0.7726064292478068,1.3414897940090345
eigenvector_centrality,0.7703770656971101,1.3066859349497388
core,0.7732051405884949,1.3009913578417809
