,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740584,712441,744178,728128,783182,708448,704974,765967,786969,733092,730223,740576,716635,728877,714905,720346,713268,742938,443574,709860,701581,718741,509227,772556,726012,713732,726878,717332,724365,460151,734919,741469,732243,766400,772518,717041,719237,722953,722988,719991,722676,723169,706527,729203,781513,708599,711659,719601,722315,719125,285379,198667,839710,834383,559918,755953,777737,788472,600071,657848,768933,803814,831499,610776,697350,832021,769459,735224,818384,829287,442853,688740,738537,831135,463406,745387,451988,787424,659111,750016,553963,211516,644467,810873,797630,723060,742885,559110,773397,775990,805684,815594,821925,460619,840498,743463,541163,623906,825816,700448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743954,565291,702476,779413,795742,782897,835363,727839,726674,686427,813410,787516,714437,760253,724644,819933,739499,815745,615615,820919,742883,758136,734624,752122,784567,567783,805194,653423,737882,827717,723898,678157,781143,761897,745250,730249,741410,754122,833019,360659,767487,613343,801020,781650,811463,755329,260149,810206,810769,799343,804164,777162,796922,643196,321093,484765,813570,724096,764164,805854,809635,796976,741505,733899,320626,779805,496135,548309,732325,773778,759773,713721,374957,799167,803133,743178,848884,833582,727009,611436,799677,754193,684978,631916,671342,508677,831220,800474,726027,758746,748214,738535,694438,785674,735125,714222,731545,737073,674922,815343
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721355,800657,185650,692303,815699,371709,732424,824914,770763,773691,813075,660250,770889,755488,812808,747877,777633,715865,804596,821930,722329,829755,774064,621186,188944,596087,810653,825289,603921,532490,814546,793819,798983,567315,747072,760241,687885,805419,776309,832196,820001,820954,840353,631393,774577,584899,811844,736509,778196,775054,785535,755914,745074,768878,796998,407866,829073,744569,11350,747979,849772,739363,762483,583917,661388,613447,723930,104913,781562,749178,787547,799240,757166,835749,791551,730145,766004,827676,349822,497870,841622,769636,724623,727507,812006,828535,766931,737178,763195,770513,821921,737585,483982,349798,741720,478637,690030,787662,801704,831674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688217,761940,680781,832739,746293,821864,816627,807187,824895,574637,838145,493450,752971,752323,804142,792395,722322,791662,835603,836588,595254,831549,813806,730543,755947,784239,798427,801694,756938,783333,821480,844397,823604,812086,770373,826977,798581,747855,799950,805675,527177,781729,814095,737959,499901,800048,788061,732034,788339,810391,783269,801767,821851,715995,782043,684835,799239,780712,792000,788191,647246,770559,757996,45273,803707,832552,751660,724648,482976,740737,812000,685095,804655,789308,750779,835314,761677,790115,809917,816681,759677,192479,823844,817843,779663,753735,833285,839427,821306,818814,796196,825162,837639,752868,360597,714595,429652,803469,820735,817154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729626,814360,832465,650483,776950,778530,756831,827426,767583,756889,783495,276653,828137,797027,808214,731631,793834,741031,779238,840450,798032,752463,802936,813410,815237,801402,771249,780775,823230,595609,821487,820390,720974,795897,733313,569292,743776,791144,774222,673036,767053,784486,770556,130180,818426,811897,823799,784042,790207,774957,840538,803569,818516,731967,831535,721648,644974,791321,819280,799203,817168,729839,830515,606421,829749,836504,733862,715673,451094,793136,806474,782253,793216,623646,830389,809436,819666,731902,734290,827778,718576,816594,819370,840559,816892,839867,782664,765938,855227,381829,850294,783057,827066,756625,786875,773126,829840,585693,777627,695408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807958,841008,829107,780595,829807,695753,813796,821695,451196,624561,805296,780127,790721,717200,827787,796464,691948,827535,451052,546561,764916,830814,688977,704629,830041,627847,729771,820496,834702,819250,824033,818536,745175,815652,816566,796824,816730,822546,840321,742051,817879,795427,773990,815417,822640,795488,719623,818779,587645,817360,837486,571640,824248,783608,754419,830126,811062,807417,820898,809811,812675,796809,808948,292756,752348,655670,820053,831280,826776,784774,758366,679831,825467,827345,820932,763916,825701,461347,748221,820927,815971,789095,783598,606506,758988,797229,762286,682430,812762,737010,782201,823485,730025,768026,818085,759785,816127,824187,755258,722886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807699,832495,478719,737992,820032,820791,819463,795778,754421,825725,831264,803196,834137,784196,752769,825740,760437,748147,818933,425260,763585,595387,820349,451717,701261,675326,811685,737929,804526,750423,784369,821927,800136,512834,787830,698591,799860,839818,760963,593515,849190,826873,838316,787164,802663,695929,798830,594451,816256,839213,811610,825407,826043,841642,817873,825294,828129,669621,841376,580334,835660,825316,794070,716314,823425,725727,737784,819874,786477,781964,787158,779210,821581,826107,822556,667977,817505,725600,815893,745270,778829,533328,648276,825133,825362,748365,833509,837330,840491,843719,791084,553950,742924,825266,828647,807836,802854,721734,841079,709148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824438,750375,845604,767305,833191,763746,825987,824878,788991,839898,210920,801334,795140,779061,802188,786729,768260,842473,801825,759623,799503,670802,807289,769246,830546,770598,834093,744453,794823,831462,586699,783791,815728,815375,799416,808248,753191,685770,733045,781710,824440,790453,706050,806502,833035,5423,720242,728948,806148,773127,713139,736401,838699,727425,801747,833632,843530,813317,821462,457908,720741,536403,808274,773347,822836,825789,837498,831587,824717,822968,806959,410117,499799,773054,665370,807384,819013,575909,792201,820369,777446,12095,826340,828681,829666,842137,743946,784572,780640,829371,806472,813915,848233,821080,666740,775501,753114,427334,471204,829986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813987,802947,620559,831479,825543,784044,599498,765073,832953,826631,805446,834782,823171,820975,700868,808906,798463,739196,817347,831031,327180,734248,799682,758959,810878,650201,830577,808955,808944,808727,808565,826695,815491,788969,795812,787714,798413,841319,819841,92981,729098,754919,800135,792965,678142,795591,819109,795199,838477,814768,785650,795396,736558,819886,839890,821905,828782,805272,827004,836479,819079,810345,852811,649764,828097,760906,839476,776871,761064,823629,808091,822747,776171,836620,829618,35087,709020,831361,785703,268783,818293,138867,835712,833418,802978,785100,830729,695971,744299,731300,785570,823376,634295,800822,820758,701223,798586,719978,806545,803712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636054,621436,832965,704091,768441,456824,662212,802744,775707,614292,821374,724608,359101,804853,766403,777353,826258,600320,698950,765128,748500,711376,676678,770014,766835,564176,840169,836273,837579,822195,736639,777882,743212,789894,829440,652053,822211,833085,829010,792609,795049,843903,745206,798682,700369,837975,763238,813510,705237,599032,821398,831309,833690,797744,638310,597442,752332,815296,812858,770362,828050,841852,822055,793033,814720,841168,828383,811457,779395,807084,808898,607894,834452,832992,749186,479094,830358,839237,837024,212811,707604,811465,770381,793604,850123,816068,828401,839994,409414,730591,782993,644373,815154,760648,726423,801278,305862,822243,93816,458530
