measure,Hyperarea,GD,HyperVolume
two-hop,0.19826186551884012,1.795052457491075,0.05624175676115537
page_rank,0.7587771686022995,0.7097957864955602,0.21524543230121812
degree_centrality,0.7433779747861342,0.7460126995462099,0.21087707981618434
katz_centrality,0.4532172033388931,1.4082920178459217,0.128565983395001
betweenness,0.7186298947043324,0.8663411535643036,0.20385669041036575
closeness,0.6994589824027319,0.9187153002518996,0.19841839906909117
eigenvector_centrality,0.684632698796323,0.818350800261485,0.1942125663736235
core,0.11936375164989463,2.0314165088628533,0.03386040512039063
