measure,Hyperarea,GD,HyperVolume
two-hop,0.29421373356047376,1.1929675906384174,0.016816646756874058
page_rank,0.9592233902325905,0.08054983896024154,0.054827219379808535
degree_centrality,0.9495674278385611,0.08748699707294356,0.0542753045976093
katz_centrality,0.8001162844863732,0.44297883769243585,0.0457329872327807
betweenness,0.9158481216707807,0.15021126374809993,0.05234797899710705
closeness,0.8574988334929832,0.3024331851822121,0.04901285471202883
eigenvector_centrality,0.8025596687748539,0.43132586194119577,0.04587264601068146
core,0.7290786223951548,0.5756515770133891,0.04167262181283453
