measure,Hyperarea,GD,HyperVolume
two-hop,0.16316350690873502,1.6420507336622017,0.038103357556074184
page_rank,0.9502791354652417,0.14056992088321385,0.22191742726492417
degree_centrality,0.9479183365987109,0.1625463606054834,0.2213661130339809
katz_centrality,0.5999231804138613,0.9372700204849124,0.1400992653478128
betweenness,0.9047521045097429,0.27491607489399644,0.21128556005497173
closeness,0.8677737904195387,0.38069917070870263,0.20265006336643843
eigenvector_centrality,0.86268770915952,0.399336075131097,0.20146231754948843
core,0.6222481655094976,0.9029920683570292,0.14531278953376248
