n_nodes,influence,communities,nodes
0.9082397003745317,4.28,53,"[1540, 1230, 4459, 882, 4193, 2416, 8116, 761, 2524, 926, 2061, 7903, 253, 150, 5920, 3432, 2807, 6564, 468, 4123, 5392, 4071, 8199, 10515, 1761, 10507, 5836, 4617, 3459, 1454, 4105, 1547, 2592, 3916, 904, 1590, 5101, 7672, 4899, 7152, 5697, 3532, 34, 525, 1007, 7649, 2174, 9195, 2582, 10322, 2223, 4062, 1591, 482, 9187, 744, 4975, 10026, 57, 2026, 1159, 776, 4139, 4243, 2835, 1064, 1564, 124, 7712, 8745, 41, 4914, 10611, 1144, 628, 63, 1890, 564, 2624, 54, 960, 194, 6723, 1998, 6724, 2125, 1997, 89, 1627, 7136, 1633, 609, 3174, 5865, 9459, 880, 1145]"
0.5524344569288391,3.68,39,"[629, 253, 2801, 1540, 2281, 1136, 1230, 2928, 482, 6730, 4243, 9625, 2216, 7386, 124, 1965, 8199, 3432, 882, 4617, 5101, 1547, 2807, 1761, 6564, 4914, 468, 776, 4071, 2061, 57, 880, 1591, 3214, 7649, 8898, 525, 3288, 8159, 2582, 5346, 1766, 1778, 960, 1159, 10507, 1564, 3037, 1998, 8745, 564, 761, 63, 6724, 2125, 1627, 5865, 194, 4459]"
0.11235955056179803,2.38,23,"[1540, 1230, 120, 10646, 253, 880, 10006, 54, 7311, 1764, 1218, 2174]"
0.03745318352059934,2.18,16,"[629, 4858, 1849, 1540]"
0.8520599250936329,4.16,52,"[629, 7903, 9950, 4690, 9660, 1761, 4680, 5789, 3221, 9007, 1282, 482, 5346, 282, 2266, 1840, 547, 9498, 5101, 6114, 3432, 124, 1540, 880, 3015, 4105, 525, 7386, 1046, 7672, 7712, 3532, 1454, 1277, 960, 1591, 3610, 1230, 2592, 34, 2582, 4894, 1564, 4243, 8745, 1007, 2174, 1802, 4139, 1590, 904, 10026, 761, 1283, 4914, 1998, 3003, 8159, 3449, 1159, 5514, 564, 7311, 54, 1338, 628, 707, 1778, 10611, 6724, 7024, 1145, 1547, 2061, 2835, 6057, 1064, 41, 882, 7469, 1468, 63, 194, 499, 6986, 1997, 6993, 1497, 1633, 8675, 4593]"
0.10299625468164786,2.29,23,"[1540, 5878, 120, 10646, 253, 41, 880, 54, 1764, 10205, 2174]"
0.3370786516853932,2.82,44,"[1540, 623, 150, 4934, 253, 329, 3471, 4690, 9660, 2236, 1761, 880, 960, 482, 3322, 4142, 124, 564, 8671, 620, 7024, 9544, 54, 4975, 1998, 7902, 7386, 7656, 3532, 7373, 5882, 4093, 2174, 7905, 6114, 8675]"
0.196629213483146,2.69,32,"[1540, 1230, 4899, 150, 2801, 2281, 3471, 4690, 3913, 880, 5789, 1761, 564, 960, 482, 4142, 1998, 4975, 54, 3322, 124]"
0.12172284644194731,2.1,26,"[1540, 7888, 2801, 150, 2281, 4899, 2857, 253, 5958, 4975, 880, 3322, 1998]"
0.09363295880149813,2.27,22,"[629, 7903, 4024, 4899, 2857, 9555, 1764, 880, 1540, 150]"
0.056179775280899236,2.31,18,"[1540, 1230, 6622, 1764, 253, 482]"
0.37453183520599254,2.38,48,"[1540, 1457, 4459, 882, 4223, 9519, 253, 9926, 6665, 9638, 247, 4680, 6730, 6222, 7779, 150, 9195, 4142, 8671, 7386, 620, 7024, 3432, 1998, 9544, 7656, 3532, 7373, 4093, 7905, 6114, 880, 4975, 8675, 3322, 2174, 10026, 564, 5882, 7902]"
0.4962546816479403,3.6,40,"[629, 253, 2279, 1764, 3623, 761, 2057, 5766, 1540, 4243, 57, 4105, 1230, 124, 1159, 4975, 1440, 7386, 150, 1454, 4762, 960, 482, 8116, 2044, 5101, 1590, 2546, 41, 5865, 1761, 1766, 7325, 5433, 5535, 1778, 525, 9195, 3015, 880, 1997, 5489, 9462, 1144, 7028, 63, 1309, 564, 2699, 1627, 3174, 904, 5276]"
0.2808988764044944,2.28,41,"[1540, 7888, 2801, 150, 2281, 2857, 4899, 253, 5958, 8671, 4975, 880, 3322, 3432, 4105, 5514, 1998, 7656, 5313, 10026, 7311, 7386, 4502, 4142, 620, 7024, 10294, 5882, 4093, 2174]"
1.3202247191011236,4.72,77,"[10210, 1230, 7079, 1046, 1761, 2492, 3344, 8611, 1386, 1007, 10608, 9136, 880, 1454, 761, 1997, 1547, 3999, 8497, 482, 7818, 10386, 4243, 5514, 4062, 1627, 6120, 1853, 5387, 1645, 124, 1633, 4903, 238, 3589, 4093, 9221, 4105, 6086, 525, 2061, 9195, 2582, 1998, 2286, 1564, 3722, 2592, 34, 1064, 7123, 8745, 1173, 9187, 6118, 7723, 7024, 4542, 507, 585, 5475, 1979, 4366, 7364, 4975, 7152, 4736, 4139, 4142, 564, 2502, 54, 1591, 57, 3761, 63, 2281, 960, 5697, 2944, 6114, 6723, 6724, 2125, 759, 4569, 10322, 89, 3174, 620, 628, 1956, 7311, 1144, 7386, 7905, 1145, 2174, 7373, 10026, 1159, 7379, 1672, 2978, 2699, 10672, 1683, 4312, 150, 5276, 194, 5315, 707, 3288, 8481, 7902, 6883, 1773, 2807, 1271, 4349, 1283, 7469, 7939, 10507, 2322, 2325, 9498, 8989, 1840, 1309, 8994, 1325, 7996, 9544, 6993, 1440, 6057, 3003, 1497, 499]"
1.5074906367041199,4.7,87,"[629, 6730, 8037, 2455, 7079, 4899, 10608, 2492, 1046, 247, 1853, 4223, 3374, 7779, 1230, 1454, 3322, 10291, 880, 4944, 3999, 1239, 9019, 2281, 1998, 1392, 620, 2174, 8116, 3532, 7373, 564, 5962, 6926, 2555, 4680, 380, 7024, 7386, 6858, 5882, 4093, 124, 7902, 7905, 6222, 4975, 9195, 8675, 6114, 1308, 8143, 1070, 9461, 10026, 4142, 1540, 150, 4243, 1890, 10646, 3221, 238, 1850, 2964, 5387, 7491, 4105, 1497, 8497, 5292, 10213, 639, 1393, 7580, 5475, 717, 9187, 6883, 1277, 8898, 5514, 2322, 9498, 1840, 3946, 7469, 9221, 7738, 7723, 7123, 6993, 2978, 5315, 7152, 4810, 10294, 4062, 1591, 251, 6120, 54, 57, 7311, 3288, 585, 2125, 2656, 4914, 6226, 1645, 4736, 5766, 4312, 1159, 1672, 4233, 7818, 2699, 10386, 5268, 9365, 1173, 1683, 2807, 5276, 7842, 7850, 9397, 6335, 7996, 1218, 7579, 194, 707, 8481, 4327, 1773, 9462, 761, 2026, 4349, 1283, 7939, 10507, 9590, 2325, 1309, 8989, 8994, 1325, 6449, 4569, 10034, 9544, 2889, 2944, 9616, 1440, 6057, 9654]"
0.23408239700374533,2.92,31,"[1540, 1945, 7079, 253, 2279, 1764, 3623, 761, 1627, 3322, 8968, 880, 1590, 8422, 2735, 217, 1766, 620, 57, 960, 41, 124, 2174, 194, 9195]"
0.20599250936329572,2.82,30,"[1540, 1230, 3344, 1761, 2857, 253, 5958, 1998, 3322, 2281, 1797, 150, 960, 880, 2735, 41, 57, 217, 1766, 124, 194, 9195]"
0.8614232209737829,4.05,63,"[1540, 1945, 7079, 253, 2279, 1764, 3623, 3322, 761, 1627, 8968, 880, 1590, 8422, 2735, 217, 1766, 620, 960, 41, 57, 3761, 2174, 124, 6114, 10672, 6400, 150, 1672, 2699, 9195, 194, 1309, 9007, 4243, 4093, 5268, 1454, 525, 2325, 9498, 5276, 6057, 7723, 1325, 4105, 4142, 6449, 2309, 10294, 1564, 2807, 7996, 2592, 6120, 7712, 6335, 1064, 6939, 564, 707, 54, 63, 1591, 2624, 9544, 5697, 6993, 3288, 7905, 1773, 9590, 6723, 5882, 4349, 6724, 1283, 7754, 2125, 7939, 4312, 1159, 89, 10322, 1633, 10507, 7902, 8675, 628, 1144, 1145, 639]"
0.056179775280899236,2.35,15,"[629, 482, 390, 1764, 1540, 1230]"
0.2902621722846441,3.19,34,"[629, 10311, 253, 4879, 1433, 10608, 1230, 5487, 1454, 1540, 5392, 2727, 1744, 3015, 525, 1761, 194, 1591, 880, 1159, 41, 8675, 960, 1672, 9195, 57, 1627, 4105, 4243, 124, 761]"
0.17790262172284654,2.58,30,"[5916, 3322, 253, 2279, 6919, 1230, 4349, 1540, 5882, 217, 1766, 620, 57, 960, 9415, 124, 2174, 194, 9195]"
0.24344569288389506,2.77,36,"[629, 10311, 253, 6637, 1764, 4349, 1998, 4899, 1230, 6730, 1540, 761, 960, 564, 4105, 5514, 7386, 10026, 124, 7683, 620, 7311, 1091, 880, 7024, 2174]"
0.9363295880149813,4.21,58,"[629, 10311, 253, 1764, 1433, 6118, 10608, 5487, 6828, 7136, 1230, 4975, 960, 1744, 1778, 5392, 6792, 880, 904, 1802, 2727, 1454, 1540, 3015, 1411, 8081, 1761, 3981, 1159, 4105, 124, 525, 10515, 1564, 7712, 2699, 2592, 482, 7310, 8086, 57, 1064, 6057, 7469, 9007, 564, 772, 2325, 5272, 2835, 9526, 1309, 1468, 2624, 2978, 5697, 2174, 6724, 3752, 7754, 1707, 6993, 6573, 7723, 63, 2281, 194, 6723, 9221, 5320, 3017, 8675, 2125, 6114, 2740, 1748, 1591, 4142, 2266, 8667, 1247, 2271, 2238, 1283, 5766, 776, 10507, 2026, 5387, 2483, 609, 54, 1218, 707, 8898, 7373, 4312, 7905, 1766, 761]"
0.196629213483146,2.88,25,"[629, 2857, 253, 3631, 9434, 1230, 3344, 960, 1761, 1046, 1540, 5387, 6118, 1454, 3015, 10001, 525, 880, 57, 1627, 124]"
0.17790262172284654,2.63,29,"[629, 253, 2279, 6919, 4349, 5882, 3555, 1766, 620, 960, 9415, 194, 9195, 1540, 1230, 57, 3322, 124, 2174]"
0.23408239700374533,2.79,35,"[629, 253, 3555, 2279, 4349, 9415, 6919, 5882, 9195, 124, 620, 7386, 7861, 1766, 6114, 57, 880, 1230, 3322, 2174, 960, 7024, 194, 4093, 1540]"
0.8333333333333333,3.72,74,"[629, 253, 2492, 482, 6892, 3432, 3957, 7656, 4916, 194, 1853, 4441, 1540, 10608, 4105, 1046, 29, 8913, 8671, 4646, 7723, 3360, 4223, 4142, 564, 7996, 10294, 1591, 880, 54, 1454, 57, 2619, 960, 6114, 1998, 6730, 4810, 4680, 6222, 150, 3288, 7059, 620, 124, 4093, 761, 2174, 7939, 8898, 6057, 1159, 3999, 1672, 3322, 2699, 7311, 4243, 1683, 10507, 5276, 1325, 9590, 4975, 9397, 6335, 1218, 707, 4312, 6449, 7386, 9187, 9544, 9195, 7902, 5882, 238, 4349, 2325, 10026, 6400, 5387, 6993, 7491, 8675, 5475, 9498, 7024, 4207]"
0.20599250936329572,2.81,32,"[8655, 1433, 253, 5487, 1998, 1764, 124, 1230, 1540, 620, 7386, 7861, 1766, 6114, 57, 880, 3322, 2174, 960, 7024, 194, 4093]"
0.9363295880149813,3.98,76,"[10412, 5334, 253, 2279, 6919, 4349, 1230, 217, 1766, 247, 5882, 4899, 1540, 2174, 2492, 960, 3374, 57, 124, 1239, 1454, 10608, 9019, 10034, 2026, 4062, 1392, 1672, 1683, 4105, 1046, 1853, 9590, 7723, 4142, 9462, 564, 10294, 6222, 9544, 1591, 54, 4680, 4093, 7996, 9187, 238, 251, 880, 585, 7152, 2125, 9195, 7779, 4223, 1159, 3722, 2106, 7311, 4243, 5268, 150, 3761, 5475, 5276, 9397, 3322, 6335, 194, 1218, 5387, 707, 4312, 3288, 2281, 7024, 7386, 7902, 7905, 1773, 2807, 761, 6400, 1283, 7939, 10507, 2325, 9498, 8675, 8894, 8481, 10026, 1325, 6449, 6993, 4975, 5514, 6057, 6114, 6120]"
0.8333333333333333,3.91,69,"[629, 10311, 253, 1433, 10608, 7024, 6118, 1764, 5487, 1540, 1230, 564, 4975, 482, 1744, 2727, 4441, 3015, 4442, 7779, 7196, 2149, 6400, 880, 7939, 1454, 1627, 10507, 525, 960, 620, 3999, 2281, 1325, 6449, 9397, 7996, 6335, 707, 9544, 9590, 1283, 1159, 4093, 1672, 124, 7386, 4105, 2699, 5387, 7311, 7905, 5392, 4243, 9195, 1683, 4680, 8675, 5882, 6222, 6114, 5268, 150, 7902, 2325, 8777, 9498, 5276, 6057, 10026, 7723, 10672, 10294, 1591, 54, 57, 194, 1218, 7491, 585, 5475, 2125, 6993, 9187, 4312, 3288, 2807, 761, 4349]"
0.3651685393258428,3.04,46,"[629, 253, 2279, 3555, 6919, 7216, 4349, 5882, 3322, 620, 2161, 1591, 5392, 2174, 1766, 960, 1672, 9195, 7386, 4062, 124, 4975, 880, 5514, 3999, 1454, 1230, 7311, 10608, 2519, 7902, 4223, 150, 194, 7024, 4093, 6114, 1540, 57]"
0.2902621722846441,3.13,35,"[629, 7024, 253, 10311, 1764, 10608, 5487, 1454, 5392, 1230, 1540, 2727, 1744, 3015, 525, 1761, 194, 1591, 880, 4501, 41, 8675, 960, 1672, 9195, 57, 1627, 4105, 4243, 124, 761]"
0.056179775280899236,2.33,17,"[629, 6427, 482, 1540, 1764, 1230]"
0.24344569288389506,3.01,33,"[9428, 253, 9630, 1433, 564, 1230, 5057, 1764, 41, 7386, 3432, 1282, 238, 482, 960, 194, 1540, 8675, 1159, 4105, 880, 4243, 761, 1591, 57, 124]"
0.2247191011235956,2.91,31,"[629, 5392, 1764, 253, 10311, 247, 960, 2668, 1591, 41, 8675, 124, 1627, 761, 194, 1540, 1159, 1672, 4105, 9195, 6126, 880, 4243, 57]"
0.12172284644194731,2.36,25,"[8158, 5392, 1764, 1721, 253, 3322, 4899, 1540, 1998, 1230, 7024, 4975, 880]"
1.1704119850187265,4.32,81,"[629, 482, 390, 3015, 525, 1764, 1239, 10608, 1230, 2026, 7491, 1591, 4062, 880, 1540, 1392, 1046, 1853, 194, 1766, 7152, 2492, 124, 238, 1159, 7024, 9590, 9462, 9195, 3722, 5882, 251, 57, 2106, 4899, 6449, 1672, 3374, 9019, 5677, 4243, 9221, 960, 10096, 2807, 4105, 5781, 4975, 1998, 2656, 1454, 609, 620, 1645, 4736, 5766, 9654, 4233, 10034, 7818, 2889, 1683, 4093, 2174, 4223, 5268, 564, 9397, 4680, 585, 10294, 6222, 4142, 54, 7996, 2068, 150, 7386, 4349, 7905, 6114, 5475, 9187, 7902, 7723, 5276, 9544, 7311, 2699, 6335, 10386, 3532, 9365, 1173, 7842, 3017, 7850, 7123, 1218, 8898, 5315, 707, 4810, 7579, 7373, 4312, 3288, 4327, 2281, 1773, 3999, 6400, 1283, 7939, 10026, 10507, 6926, 2325, 9498, 1309, 8481, 8994, 1325, 1840, 5514]"
0.2247191011235956,2.86,32,"[629, 247, 756, 253, 10608, 1239, 1764, 2026, 10311, 960, 7491, 6126, 4777, 194, 1540, 1159, 5719, 4105, 41, 124, 4243, 761, 1591, 57]"
0.4307116104868913,3.44,33,"[1540, 1230, 1282, 1849, 3373, 253, 4355, 4105, 7712, 2592, 4139, 1591, 6724, 7754, 2538, 3003, 628, 8994, 1145, 1778, 5392, 525, 2061, 1564, 124, 41, 8745, 1454, 1840, 564, 57, 63, 2624, 5697, 960, 2889, 194, 2125, 10322, 89, 499, 1627, 1633, 6638, 1144, 2174]"
0.8239700374531833,4.14,42,"[629, 482, 390, 3015, 1764, 525, 1230, 2668, 1591, 41, 8675, 1627, 1540, 880, 194, 7152, 1672, 9195, 57, 124, 1159, 7211, 7024, 6661, 1766, 8428, 8664, 6756, 1778, 3981, 1145, 5865, 3407, 3946, 1590, 7580, 7020, 5889, 960, 4680, 7136, 2538, 9415, 396, 9089, 1283, 1156, 2061, 1218, 10000, 9616, 2835, 3221, 1564, 1309, 8989, 7712, 2592, 1440, 418, 7482, 3389, 8745, 4139, 9007, 10672, 2483, 564, 9140, 1338, 63, 2624, 5697, 8781, 6723, 6724, 2889, 10322, 7902, 1633, 9065, 5482, 2026, 628, 1144, 761, 890, 10622]"
1.591760299625468,5.16,78,"[629, 1433, 253, 10311, 6118, 5487, 10608, 7024, 482, 1744, 2727, 1764, 4441, 3015, 4442, 1230, 4975, 1540, 7779, 564, 7196, 2149, 6400, 7939, 1627, 880, 10507, 5306, 2699, 5387, 5392, 9195, 8675, 6222, 8777, 1454, 620, 1998, 10034, 2281, 960, 609, 525, 7818, 4223, 4093, 124, 3999, 5514, 9397, 7996, 9544, 707, 6335, 6449, 1325, 9654, 7386, 2174, 2889, 5882, 4142, 5315, 7905, 1309, 9718, 2780, 1943, 7563, 3344, 1159, 6114, 1283, 4680, 1672, 4569, 5918, 7902, 4105, 2471, 7311, 1766, 8147, 4243, 418, 1683, 262, 4914, 6858, 2807, 761, 1440, 321, 5268, 150, 5475, 5636, 2325, 4810, 10294, 585, 2125, 194, 4312, 4349, 3288, 7491, 1591, 54, 57, 9498, 5276, 10026, 2238, 3322, 6120, 758, 1840, 7712, 5495, 6516, 5448, 41, 9664, 1802, 3174, 1979, 3497, 9065, 7775, 1748, 10622, 9432, 2740, 6588, 4139, 5320, 890, 1497, 63, 2271, 251, 8497, 10000, 1801, 1338, 8989, 4327, 6883, 1707, 1765, 2624, 4551, 6369, 2444, 7325, 10016, 6723, 5393, 8898, 3890, 8481, 6724, 6110, 10322, 1633, 628, 1144, 641, 3221]"
1.591760299625468,5.14,79,"[629, 390, 482, 2668, 3015, 1591, 1764, 628, 10608, 1239, 7491, 761, 1230, 880, 4062, 1853, 1392, 2492, 238, 3722, 2106, 1540, 124, 525, 1046, 4899, 5276, 2125, 3388, 10322, 194, 9019, 6449, 2271, 1144, 1633, 5677, 9221, 10096, 5781, 1672, 2807, 2656, 1645, 4736, 41, 5766, 10622, 57, 4233, 1998, 10034, 609, 4975, 620, 1159, 7818, 1683, 1283, 960, 4093, 5268, 4243, 262, 8989, 758, 1454, 4223, 585, 10294, 5514, 7311, 2174, 562, 1748, 150, 6883, 9397, 6369, 3999, 10026, 4142, 4105, 54, 3288, 6335, 7386, 4680, 5882, 707, 5320, 564, 7905, 6114, 890, 5475, 9544, 4312, 2281, 5315, 8497, 1802, 4349, 9718, 7996, 1707, 7024, 6723, 9065, 1943, 63, 9664, 3221, 2026, 4569, 2471, 1766, 1979, 7902, 1497, 2780, 8147, 4914, 6858, 321, 5636, 4810, 2238, 3322, 6120, 1840, 7712, 5495, 4551, 641, 10016, 6516, 5448, 7325, 2889, 3174, 5393, 3497, 7775, 9432, 9654, 2740, 6588, 4139, 251, 10000, 1338, 4327, 2624, 6110, 1801, 3890, 7563, 3344, 8898, 8481, 5918, 6724, 2444, 9498, 2325, 1309, 1440, 418, 1325]"
0.8801498127340825,3.79,76,"[629, 482, 960, 5392, 253, 1764, 2519, 9114, 1540, 1230, 2026, 8862, 10311, 1239, 10608, 4062, 5677, 2790, 124, 1583, 1853, 238, 6449, 2807, 7779, 1672, 7491, 5387, 1046, 2848, 6222, 9544, 8675, 3322, 6400, 1283, 6730, 7939, 880, 1159, 1454, 4105, 2699, 10507, 9397, 1683, 7905, 4975, 9590, 7311, 6114, 5268, 4899, 5475, 2174, 4223, 7024, 4243, 150, 3374, 620, 2325, 9498, 4093, 5276, 3999, 8481, 6057, 609, 10026, 7723, 1325, 4142, 10294, 1591, 54, 4349, 7996, 57, 6335, 194, 1218, 707, 585, 5882, 2125, 6993, 4312, 3288, 7386, 7902, 9187, 2281, 9195]"
0.17790262172284654,2.82,24,"[629, 482, 390, 3015, 525, 1764, 2668, 1627, 1230, 124, 620, 9415, 960, 2174, 194, 1540, 1766, 768, 57]"
0.8239700374531833,3.89,68,"[629, 6730, 8037, 2455, 7079, 4899, 2492, 1046, 10608, 247, 1853, 4223, 3374, 1764, 4442, 4975, 7196, 2149, 6400, 7779, 1627, 5306, 880, 1230, 5392, 8777, 960, 1454, 7939, 2174, 1540, 1283, 2281, 1159, 1672, 4105, 9718, 620, 7818, 609, 2699, 3999, 1998, 10507, 5882, 4093, 5387, 2780, 124, 2879, 5514, 7024, 5495, 7563, 3344, 4243, 1943, 1309, 5918, 2471, 564, 41, 1325, 4142, 6449, 10034, 7386, 8580, 4680, 9654, 9195, 1591, 7905, 7902, 57, 8675, 7996, 6335, 194, 6114, 707, 5315, 7491, 9544, 2889, 6222, 4569, 761]"
0.2247191011235956,3.05,29,"[629, 482, 390, 1764, 3015, 1540, 5042, 525, 2668, 194, 1591, 880, 1159, 41, 8675, 960, 3620, 9195, 57, 1627, 4105, 4243, 124, 761]"
0.8333333333333333,3.8,73,"[629, 4858, 1849, 3373, 1046, 1540, 2848, 6730, 253, 4975, 6222, 8675, 9590, 9544, 4899, 3322, 4223, 880, 7024, 3374, 6400, 1283, 124, 2086, 1159, 1454, 7939, 7905, 4088, 2699, 9397, 6114, 2174, 10507, 5475, 2149, 1683, 1230, 1627, 960, 525, 620, 4093, 7311, 5268, 6449, 4680, 1672, 4913, 5387, 4243, 150, 564, 5392, 2325, 9498, 4349, 7902, 5276, 3999, 8777, 6057, 10672, 10026, 5882, 7723, 10294, 1591, 54, 4142, 7996, 1325, 6335, 194, 1218, 585, 9187, 2281, 9195, 6993, 4312, 3288, 7386, 2125, 707, 57, 7491, 2807, 761]"
0.4494382022471912,3.5,33,"[629, 4694, 2668, 2097, 482, 628, 641, 390, 1764, 1540, 1159, 3015, 1672, 880, 6792, 1230, 1802, 2699, 8675, 525, 2864, 5272, 9195, 5276, 2978, 41, 1707, 1454, 124, 9007, 7607, 1591, 57, 761, 1468, 960, 194, 5320, 2125, 10322, 1748, 89, 1627, 1144, 8667, 1633, 1145, 639]"
0.5243445692883895,3.4,52,"[629, 7398, 1433, 6462, 10311, 8420, 217, 1764, 3322, 620, 9642, 7779, 1766, 2174, 10608, 10034, 2875, 2086, 2149, 124, 6400, 7939, 10507, 7311, 1159, 4142, 57, 1627, 3999, 2281, 1325, 880, 1230, 5268, 1454, 960, 525, 8675, 4243, 761, 1683, 251, 63, 7712, 8667, 4105, 4062, 7996, 6114, 7386, 1591, 564, 54, 194, 1540, 9195]"
0.7865168539325842,3.51,72,"[1540, 1230, 1849, 3373, 253, 1031, 2848, 1046, 5882, 6730, 6222, 5514, 126, 1309, 7379, 6400, 1283, 1159, 1454, 620, 4105, 1059, 9590, 2699, 7939, 6114, 3322, 4093, 10507, 1683, 57, 2492, 1853, 4442, 1740, 124, 4223, 2281, 2325, 5475, 3999, 7311, 5387, 150, 9498, 1591, 2125, 6057, 9195, 10026, 4142, 7386, 6449, 2807, 1325, 9397, 1672, 7996, 6335, 194, 707, 54, 6993, 2174, 4975, 4349, 880, 7024, 7905, 8675, 4312, 4243, 7902, 3288, 5268, 5276, 8481, 7723, 10294, 1218, 4680, 585, 9544, 9187]"
0.2715355805243447,2.92,36,"[4724, 1433, 253, 8032, 525, 4349, 2668, 5882, 124, 1627, 1540, 1230, 57, 3132, 620, 6222, 2174, 4093, 4223, 9415, 2125, 6335, 194, 9544, 1766, 960, 6114, 1764, 7386]"
0.17790262172284654,2.8,25,"[629, 352, 1849, 3373, 10577, 2668, 1540, 57, 1627, 9415, 620, 124, 2174, 194, 1766, 960, 1230, 3174, 1764]"
0.8333333333333333,3.71,76,"[1540, 1230, 120, 253, 7674, 2522, 7779, 1764, 10608, 4065, 1493, 5495, 6730, 6114, 9187, 7079, 620, 4736, 7491, 4233, 5766, 5882, 7818, 2149, 960, 525, 761, 57, 6449, 9195, 1627, 124, 2125, 4913, 5387, 5392, 8777, 10672, 3374, 6335, 1218, 4223, 8675, 4312, 4093, 4899, 2807, 1283, 5475, 7996, 7939, 1683, 1159, 4975, 1672, 2699, 10507, 7311, 3322, 5268, 4243, 150, 2325, 9498, 4349, 5276, 3999, 6057, 10026, 2174, 194, 7723, 1325, 4142, 1591, 564, 10294, 54, 707, 4680, 585, 9544, 6222, 6993, 3288, 7386, 7905, 7902, 2281]"
0.4026217228464417,3.19,45,"[1540, 697, 1766, 253, 7079, 7843, 120, 1392, 4243, 5268, 1764, 9700, 5982, 960, 1230, 4975, 7386, 1683, 8676, 7996, 2125, 4223, 3374, 1591, 54, 880, 4093, 564, 9544, 57, 10294, 4142, 6222, 3322, 2026, 4349, 9391, 194, 2174, 4680, 585, 9195, 124]"
