,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709037,527602,488372,702066,566121,658111,519861,643212,526132,574559,658037,688800,664507,696165,697400,724419,715954,669322,656966,687724,654399,680505,653260,567214,571136,704864,707838,663598,594728,700517,711826,576895,684384,683544,691800,661653,663580,546625,690117,697533,698673,628037,710162,710588,638229,690961,694189,676208,676214,718745,625596,536783,627677,427742,610978,464148,426198,514795,585467,441809,423070,614005,446069,649371,586682,658568,576604,469973,200575,610851,623311,504406,623521,607311,561332,353173,627808,486877,457661,647315,542911,452958,604643,320357,248554,610860,487013,576796,551737,652823,514219,288869,599813,477886,582720,311304,539057,295925,524026,371952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677166,567489,475552,604573,456381,568443,549442,578870,604421,462857,510528,550572,649669,732049,664348,637315,644457,618211,585621,468845,562087,710647,676990,676248,714612,608592,630802,429364,602505,621103,691055,566151,283809,672912,569731,554006,541162,649716,574176,578240,687503,614784,534081,416134,679981,718445,614827,711666,653403,428927,561379,536269,580646,593812,405294,711328,700998,640947,693854,717854,647067,596719,520729,599517,507109,122240,108360,677047,615709,646494,429585,237951,642518,554017,669427,594237,541210,569507,668524,710003,526651,597210,582332,234389,541632,444585,488360,370025,681733,649640,597617,418237,463732,640244,656396,638778,279121,500239,514937,618473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625268,655119,522923,647530,658100,670838,683373,549315,625228,547218,526622,768888,665907,625740,633939,636917,536411,524289,619079,602474,709002,625371,607796,438517,473155,420283,708405,715868,595063,382748,606817,536730,655649,440354,485267,700722,662832,642065,573167,699700,660287,379191,399381,468332,714645,627662,516449,599240,361376,591643,121431,547100,610277,632870,485889,346408,445014,498268,574762,204071,511697,665333,396734,625583,754645,706192,427273,724465,473920,715248,723679,566670,507471,663464,517722,542873,724624,687302,605616,653086,588739,616617,560854,715401,689629,621292,347740,428935,572011,491984,590624,615186,652910,662142,621470,376628,711820,522769,682301,666850
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503802,580531,467642,714090,520487,528271,299756,539055,627164,633721,310195,669150,699501,578223,686749,697485,729967,631521,664637,338843,736985,562831,613375,601160,697923,221412,575239,623560,684061,602642,534528,660662,680415,33149,575314,693897,487717,566368,667627,381232,606916,558525,635743,651555,544265,595673,649909,469661,632905,574447,673559,658049,627307,661073,570274,544281,683746,625896,426085,576915,636487,652114,405431,519983,651413,709344,640756,639744,512668,709562,617965,623120,575547,642268,731764,609472,610192,625371,344614,602025,630226,283844,571125,699130,546218,633005,632497,446625,739023,620686,701277,678399,645846,448667,675569,645173,620419,609211,633447,636051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600370,554309,668251,562443,558757,595810,456825,608629,695674,544865,630342,642551,653076,733816,613773,692727,655954,596177,712272,635464,532364,470493,636461,666104,385069,632193,617905,645761,742652,714526,494887,616080,693005,500897,624284,686051,292080,437510,703298,668791,703426,659195,560780,736334,661146,691858,389428,487000,758900,662281,646747,615701,602932,634082,665844,471466,775627,737422,717662,547014,710524,479419,451625,428296,620120,508642,464442,515048,534605,650957,575940,643867,657898,607870,623896,305422,684506,468367,630784,583820,658064,624859,577195,726887,779373,547355,691544,718918,627855,637545,726185,621394,369047,665551,674440,754573,698466,696938,630401,589662
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523761,730850,720271,527149,755735,638017,644424,704221,540861,550437,542230,473602,762196,727917,730183,243239,616182,723127,472219,514007,773011,560060,601409,494128,685958,611871,571076,770080,658466,400411,457361,647628,551498,671455,694815,752653,609041,229016,662473,609249,658112,671820,747210,646870,592647,503182,716148,604391,699047,689664,773657,708422,583074,597246,627146,301850,657754,682166,664495,666158,678130,730681,709760,680148,465186,387875,668879,690664,703578,667936,722272,551608,606529,730587,402529,568711,619485,646119,646588,570027,172906,716587,493187,526455,662803,684533,652240,695941,498808,521049,666007,780928,666906,315678,609349,661935,549160,453613,468795,540319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448597,689493,778234,589554,723988,689285,671062,657195,515262,673150,704696,594899,642753,639571,630726,625980,662656,252144,545653,555782,570184,629832,646843,632029,575266,526718,734878,522968,610594,624929,692917,742720,676156,596289,298839,677324,619058,535350,582823,605819,720365,477498,600648,645549,718834,728958,777436,658218,668104,750592,559089,409554,659887,435228,432154,502227,597151,524352,719802,688410,715772,569288,737818,752305,366645,670097,563969,627183,392065,720967,463204,469554,648272,713853,426070,411320,621334,531636,658516,667111,428013,655039,670121,754242,573404,646218,772568,600994,465468,404820,570363,515611,699706,540801,694017,708359,756678,568299,743447,521691
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619201,519460,408506,488653,522394,516472,729504,720190,624046,452743,417902,409125,589801,693054,584633,449223,685293,665705,477204,667341,658688,519532,570606,735798,773579,450301,700793,580324,570705,711900,728217,634980,586478,604434,655336,529927,757202,541614,692544,520277,691811,572069,744397,616100,566359,497310,729014,526933,745968,753573,606787,428824,652406,432979,611404,567045,462897,694826,627147,503219,756002,378933,566522,596815,601105,675627,746981,724764,492981,760147,750074,585371,719973,560548,590216,380114,714551,720410,345266,662542,558044,164862,660216,581190,632364,453940,613905,555797,498185,546403,438285,507533,732472,752876,740477,635420,638652,726635,693730,561103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464637,703064,743202,425594,573935,557123,745292,739679,525555,617933,544438,470438,543500,706911,478093,595313,494585,461680,529483,604215,653199,478820,718273,549504,507702,580681,695460,595809,729168,651712,587267,544544,572453,772673,262304,538563,512360,619952,654819,519171,619910,538424,741701,779865,368790,395828,700459,647660,746326,604748,421390,672056,622235,725788,665594,488114,723295,572709,549024,704683,722906,600951,611295,742428,773857,641178,627248,508445,552098,660921,512708,557545,613302,549418,762197,541314,791097,671485,616620,470845,643620,451931,710161,723916,716350,590245,703190,738080,660266,708463,469031,489003,710389,503777,646813,754922,709562,405625,617147,649591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501435,556610,512592,570189,763965,493572,725196,309604,734826,514332,751698,708054,732561,409987,690130,604714,566141,672089,770416,691212,635465,579536,550897,458549,698341,621216,724409,562864,699148,737684,677305,635923,635372,594692,775347,756035,782007,490735,613245,584368,575594,551322,699119,688519,591538,404524,464879,559243,570387,559025,790162,419089,518551,523519,427483,597730,736029,727845,659270,391167,755421,728623,697076,586327,649541,700471,790308,532232,542582,490149,675108,648178,537369,595216,563682,658096,521256,578564,616473,583541,709316,591088,496250,507527,623589,493367,618414,491452,538704,571140,492622,648380,534209,607511,617403,759188,734521,683888,751888,549658
