generation,hv
1,0.08194068343004514
2,0.08509671179883947
3,0.08733720180528692
4,0.08922630560928434
5,0.08922630560928434
6,0.08922630560928434
7,0.0899290780141844
8,0.09016441005802708
9,0.09171179883945842
10,0.09194068343004513
11,0.09194068343004513
12,0.09232430689877498
13,0.0926595744680851
14,0.09311734364925854
15,0.09311734364925854
16,0.09395551257253384
17,0.09418117343649259
18,0.09437137330754353
19,0.09437137330754353
20,0.09466473243068986
21,0.09496131528046421
22,0.09496131528046421
23,0.09567698259187622
24,0.09584784010315925
25,0.0959284332688588
26,0.09599613152804642
27,0.09599613152804642
28,0.09681495809155384
29,0.09702127659574468
30,0.097143778207608
31,0.0974629271437782
32,0.09774016763378467
33,0.09810122501611862
34,0.09810122501611862
35,0.09810122501611862
36,0.09810122501611862
37,0.0984268214055448
38,0.09853320438426821
39,0.0989458413926499
40,0.09901031592520954
41,0.09935847840103158
42,0.09976144422952933
43,0.09991295938104447
44,0.09991295938104447
45,0.09991295938104447
46,0.09991295938104447
47,0.10023533204384268
48,0.10076402321083172
49,0.10091553836234687
50,0.10091553836234687
51,0.10109606705351386
52,0.10109606705351386
53,0.10135074145712443
54,0.10135074145712443
55,0.10135074145712443
56,0.10183430045132173
57,0.10183430045132173
58,0.10183430045132173
59,0.10205673758865247
60,0.10205673758865247
61,0.10205673758865247
62,0.10281753707285621
63,0.10333333333333333
64,0.10333333333333333
65,0.10333333333333333
66,0.10333333333333333
67,0.10333333333333333
68,0.10333333333333333
69,0.10333333333333333
70,0.10333333333333333
71,0.10334622823984525
72,0.10334622823984525
73,0.10334622823984525
74,0.10334622823984525
75,0.10334622823984525
76,0.10334622823984525
77,0.10364925854287556
78,0.10390070921985817
79,0.10390070921985817
80,0.10404900064474533
81,0.10404900064474533
82,0.10459381044487429
83,0.10459381044487429
84,0.10459381044487429
85,0.10459381044487429
86,0.10459381044487429
87,0.10459381044487429
88,0.10459381044487429
89,0.10459381044487429
90,0.1049290780141844
91,0.1049290780141844
92,0.10532882011605417
93,0.10532882011605417
94,0.10532882011605417
95,0.10562217923920052
96,0.10562217923920052
97,0.1056254029658285
98,0.1056254029658285
99,0.1056254029658285
100,0.1056254029658285
101,0.1056254029658285
