n_nodes,influence,communities,time,nodes,std
6.0,85.86,5,13,"[348, 346, 32, 509, 475, 161]",50.9511962568103
1.0,18.04,1,5,[67],27.04373494915227
21.0,210.6,6,17,"[153, 407, 147, 187, 272, 417, 57, 350, 157, 164, 86, 68, 200, 347, 477, 95, 96, 106, 237, 378, 127]",67.29958097937906
8.0,123.12,4,14,"[126, 407, 147, 187, 19, 417, 57, 447]",50.4262828294928
11.0,138.56,6,17,"[442, 407, 219, 458, 133, 181, 354, 32, 253, 405, 20]",62.106682410188355
9.0,120.24,5,14,"[477, 407, 147, 187, 33, 417, 57, 447, 127]",60.75292914749049
13.0,143.94,7,14,"[429, 324, 145, 509, 272, 237, 354, 204, 419, 322, 86, 71, 383]",50.02639303407752
15.0,176.58,5,17,"[416, 290, 380, 407, 272, 288, 187, 30, 253, 116, 20, 477, 95, 96, 378]",60.125206028753034
11.0,123.36,7,14,"[417, 364, 253, 499, 20, 477, 95, 96, 273, 237, 198]",52.81583474678783
5.0,66.7,5,9,"[456, 324, 35, 152, 268]",52.88563131891308
9.0,114.32,6,14,"[416, 195, 57, 407, 376, 272, 232, 187, 477]",69.56989291352977
18.0,189.02,7,17,"[429, 6, 17, 409, 272, 161, 237, 253, 499, 20, 330, 383, 95, 96, 106, 378, 127, 32]",58.401099304721996
3.0,51.44,3,11,"[383, 187, 57]",56.993897918987784
14.0,170.24,5,15,"[416, 407, 157, 187, 417, 430, 57, 312, 412, 37, 176, 272, 106, 120]",61.276697038923366
12.0,151.2,5,17,"[29, 407, 417, 187, 147, 57, 157, 430, 378, 272, 95, 86]",74.71144758335231
4.0,67.12,3,11,"[416, 407, 161, 20]",47.270608204253094
14.0,167.56,6,14,"[451, 407, 478, 187, 417, 362, 57, 312, 412, 37, 176, 231, 134, 120]",63.4744956655821
4.0,54.56,4,11,"[67, 407, 161, 280]",43.66791041485727
16.0,185.38,6,18,"[429, 195, 57, 407, 204, 272, 419, 190, 86, 329, 383, 443, 508, 282, 477, 72]",77.60742490251819
11.0,142.9,5,15,"[193, 187, 407, 147, 439, 417, 447, 57, 95, 378, 127]",64.46877073436409
7.0,90.66,6,12,"[429, 394, 127, 501, 283, 237, 260]",53.2490788652724
23.0,219.22,7,17,"[429, 195, 57, 93, 86, 237, 272, 204, 146, 280, 68, 200, 347, 293, 477, 493, 232, 489, 424, 235, 334, 367, 440]",65.19777910327929
8.0,115.44,5,13,"[429, 30, 57, 407, 204, 272, 419, 447]",51.35260460775091
13.0,162.96,5,16,"[29, 407, 215, 187, 417, 37, 157, 57, 147, 176, 430, 272, 86]",64.06246951218786
21.0,209.0,7,16,"[429, 30, 57, 407, 204, 419, 350, 272, 157, 164, 86, 68, 200, 495, 477, 95, 96, 106, 237, 378, 127]",67.31350236022487
10.0,129.94,5,14,"[477, 407, 147, 187, 33, 417, 447, 127, 57, 35]",52.09958157221611
7.0,100.16,5,13,"[67, 407, 161, 509, 272, 150, 390]",49.5277255686146
2.0,34.44,2,8,"[346, 187]",34.31632264681051
15.0,162.56,7,16,"[429, 187, 77, 508, 237, 30, 407, 70, 253, 0, 116, 20, 96, 143, 477]",61.210590586923765
5.0,75.34,4,12,"[429, 187, 151, 348, 30]",45.25752534109659
7.0,104.4,4,13,"[429, 30, 407, 151, 360, 57, 35]",44.51349907612297
10.0,127.86,6,15,"[291, 407, 478, 187, 417, 362, 57, 312, 232, 96]",62.108488952799355
8.0,98.7,6,13,"[383, 463, 30, 120, 509, 354, 272, 204]",60.34449104930789
18.0,203.72,6,16,"[451, 407, 478, 187, 417, 362, 57, 312, 412, 37, 457, 231, 134, 96, 106, 378, 127, 32]",68.60320983744128
19.0,204.2,7,18,"[403, 407, 161, 120, 509, 272, 354, 204, 32, 419, 322, 86, 329, 443, 53, 282, 237, 437, 84]",67.14280006076602
6.0,76.6,6,11,"[429, 187, 77, 508, 303, 374]",54.904895956553815
10.0,111.52,7,13,"[429, 394, 127, 501, 283, 237, 221, 95, 96, 378]",65.11756752213645
14.0,160.86,7,16,"[67, 509, 272, 158, 354, 86, 322, 329, 443, 481, 53, 282, 120, 237]",61.04609406014442
9.0,104.96,7,13,"[67, 407, 510, 509, 150, 272, 232, 187, 477]",56.4732715538953
12.0,148.38,6,16,"[193, 187, 147, 407, 204, 417, 312, 232, 95, 57, 127, 378]",67.89410872822472
17.0,182.68,7,16,"[429, 195, 57, 407, 509, 272, 204, 158, 86, 354, 322, 75, 53, 120, 282, 329, 237]",71.4971328096449
12.0,137.84,7,15,"[429, 331, 501, 127, 283, 183, 272, 95, 30, 88, 232, 378]",62.98148616855592
16.0,174.24,7,17,"[71, 144, 127, 322, 501, 268, 379, 458, 514, 86, 383, 227, 419, 443, 72, 304]",71.65231608259428
7.0,86.58,7,12,"[429, 30, 140, 509, 272, 237, 390]",57.62016660857551
13.0,155.98,6,15,"[451, 407, 44, 187, 362, 312, 417, 57, 412, 457, 231, 134, 37]",60.19370066709639
2.0,34.84,1,7,"[81, 85]",32.85604967125537
